LSOA11CD,LSOA11NM,LSOA21CD,LSOA21NM,CHGIND,LAD22CD,LAD22NM,TotalRes11,TotalRes21,sqkm21
E01003383,Merton 009D,E01003383,Merton 009D,U,E09000024,Merton,1535,1647,0.25086
E01003384,Merton 009E,E01003384,Merton 009E,U,E09000024,Merton,1521,1683,0.15306
E01003385,Merton 011C,E01003385,Merton 011C,U,E09000024,Merton,1581,1636,0.19848
E01003386,Merton 013A,E01003386,Merton 013A,U,E09000024,Merton,2204,2272,0.15875
E01003387,Merton 014A,E01003387,Merton 014A,U,E09000024,Merton,1604,2085,0.2325
E01003388,Merton 013B,E01003388,Merton 013B,U,E09000024,Merton,1439,1727,0.14662
E01003389,Merton 013C,E01003389,Merton 013C,U,E09000024,Merton,1764,1796,0.1842
E01003390,Merton 018D,E01003390,Merton 018D,U,E09000024,Merton,1597,1787,0.09203
E01003391,Merton 014B,E01003391,Merton 014B,U,E09000024,Merton,1333,1322,0.08677
E01003392,Merton 013D,E01003392,Merton 013D,U,E09000024,Merton,1299,1416,0.24195
E01003393,Merton 008C,E01003393,Merton 008C,U,E09000024,Merton,1529,1620,0.07711
E01003394,Merton 007A,E01003394,Merton 007A,U,E09000024,Merton,1931,2064,0.16024
E01003395,Merton 007B,E01003395,Merton 007B,U,E09000024,Merton,1471,1636,0.21576
E01003396,Merton 007C,E01003396,Merton 007C,U,E09000024,Merton,1592,1507,0.0953
E01003397,Merton 007D,E01003397,Merton 007D,U,E09000024,Merton,1552,1522,0.12604
E01003398,Merton 007E,E01003398,Merton 007E,U,E09000024,Merton,1741,1911,0.20928
E01003399,Merton 011D,E01003399,Merton 011D,U,E09000024,Merton,1373,1406,0.1304
E01003400,Merton 003A,E01003400,Merton 003A,U,E09000024,Merton,1486,1461,0.18206
E01003401,Merton 004A,E01003401,Merton 004A,U,E09000024,Merton,1346,1408,0.17943
E01003402,Merton 004B,E01003402,Merton 004B,U,E09000024,Merton,1552,1487,0.22728
E01003403,Merton 004C,E01003403,Merton 004C,U,E09000024,Merton,1546,1481,0.25109
E01003404,Merton 004D,E01003404,Merton 004D,U,E09000024,Merton,1674,1833,0.21375
E01003405,Merton 018E,E01003405,Merton 018E,U,E09000024,Merton,1705,2432,0.28207
E01003406,Merton 008D,E01003406,Merton 008D,U,E09000024,Merton,1641,1688,0.18985
E01003407,Merton 008E,E01003407,Merton 008E,U,E09000024,Merton,1784,1945,0.19807
E01003762,Redbridge 009D,E01003762,Redbridge 009D,U,E09000026,Redbridge,1620,1730,0.24999
E01003635,Newham 016D,E01003635,Newham 016D,U,E09000025,Newham,1945,1825,0.39652
E01003459,Merton 006E,E01003459,Merton 006E,U,E09000024,Merton,2087,2181,0.18939
E01003502,Newham 030C,E01003502,Newham 030C,U,E09000025,Newham,1836,2671,0.15066
E01003408,Merton 012D,E01003408,Merton 012D,U,E09000024,Merton,1852,1948,0.15807
E01003763,Redbridge 009E,E01003763,Redbridge 009E,U,E09000026,Redbridge,1875,2010,0.69595
E01003764,Redbridge 009F,E01003764,Redbridge 009F,U,E09000026,Redbridge,1962,2105,0.5315
E01003765,Redbridge 009G,E01003765,Redbridge 009G,U,E09000026,Redbridge,1574,1939,0.23155
E01003766,Redbridge 024A,E01003766,Redbridge 024A,U,E09000026,Redbridge,1900,2175,0.15079
E01003767,Redbridge 024B,E01003767,Redbridge 024B,U,E09000026,Redbridge,1864,2196,0.20122
E01003768,Redbridge 024C,E01003768,Redbridge 024C,U,E09000026,Redbridge,1754,1922,0.17475
E01003769,Redbridge 022A,E01003769,Redbridge 022A,U,E09000026,Redbridge,1730,1877,0.24152
E01003770,Redbridge 022B,E01003770,Redbridge 022B,U,E09000026,Redbridge,2609,2886,0.69576
E01003771,Redbridge 022C,E01003771,Redbridge 022C,U,E09000026,Redbridge,1934,1793,0.22897
E01003772,Redbridge 024D,E01003772,Redbridge 024D,U,E09000026,Redbridge,1700,1816,0.15247
E01003773,Redbridge 022D,E01003773,Redbridge 022D,U,E09000026,Redbridge,1673,1827,0.23667
E01003774,Redbridge 014A,E01003774,Redbridge 014A,U,E09000026,Redbridge,1764,1934,0.25627
E01003775,Redbridge 014B,E01003775,Redbridge 014B,U,E09000026,Redbridge,1736,1658,0.33088
E01003776,Redbridge 014C,E01003776,Redbridge 014C,U,E09000026,Redbridge,1653,1735,0.34635
E01003524,Newham 019D,E01003524,Newham 019D,U,E09000025,Newham,2028,1930,0.08808
E01003564,Newham 014B,E01003564,Newham 014B,U,E09000025,Newham,2460,2367,0.10872
E01003514,Newham 036C,E01003514,Newham 036C,U,E09000025,Newham,1512,1658,0.17785
E01003622,Newham 023D,E01003622,Newham 023D,U,E09000025,Newham,1613,1821,0.24155
E01003565,Newham 014C,E01003565,Newham 014C,U,E09000025,Newham,1853,2089,0.09024
E01003566,Newham 014D,E01003566,Newham 014D,U,E09000025,Newham,1792,1962,0.09723
E01003567,Newham 007D,E01003567,Newham 007D,U,E09000025,Newham,1822,1936,0.09816
E01003568,Newham 017A,E01003568,Newham 017A,U,E09000025,Newham,2302,2586,0.10977
E01003569,Newham 017B,E01003569,Newham 017B,U,E09000025,Newham,1899,2465,0.10476
E01003570,Newham 008C,E01003570,Newham 008C,U,E09000025,Newham,2065,1908,0.10258
E01003571,Newham 008D,E01003571,Newham 008D,U,E09000025,Newham,2277,2278,0.10506
E01003457,Merton 006C,E01003457,Merton 006C,U,E09000024,Merton,1622,1629,0.14075
E01003572,Newham 008E,E01003572,Newham 008E,U,E09000025,Newham,1779,1674,0.09377
E01003522,Newham 018C,E01003522,Newham 018C,U,E09000025,Newham,1908,1852,0.07821
E01003573,Newham 017C,E01003573,Newham 017C,U,E09000025,Newham,2154,2329,0.09956
E01003736,Redbridge 033D,E01003736,Redbridge 033D,U,E09000026,Redbridge,1659,2037,0.09893
E01003574,Newham 017D,E01003574,Newham 017D,U,E09000025,Newham,2637,2549,0.18928
E01003682,Redbridge 036H,E01003682,Redbridge 036H,U,E09000026,Redbridge,1696,1858,0.27821
E01003575,Newham 005B,E01003575,Newham 005B,U,E09000025,Newham,1702,1659,0.1473
E01003465,Merton 002D,E01003465,Merton 002D,U,E09000024,Merton,1300,1312,0.62052
E01003576,Newham 002A,E01003576,Newham 002A,U,E09000025,Newham,1954,1801,0.14961
E01003683,Redbridge 030A,E01003683,Redbridge 040C,U,E09000026,Redbridge,2144,2187,0.12038
E01003577,Newham 005C,E01003577,Newham 005C,U,E09000025,Newham,1920,2387,0.17472
E01003684,Redbridge 030B,E01003684,Redbridge 040E,U,E09000026,Redbridge,1780,1866,0.11261
E01003578,Newham 003A,E01003578,Newham 003A,U,E09000025,Newham,1944,1994,0.82803
E01003685,Redbridge 030C,E01003685,Redbridge 040D,U,E09000026,Redbridge,1822,1925,0.11428
E01003579,Newham 004A,E01003579,Newham 004A,U,E09000025,Newham,1850,1986,0.0983
E01003686,Redbridge 030D,E01003686,Redbridge 040A,U,E09000026,Redbridge,1952,2020,0.16539
E01003580,Newham 005D,E01003580,Newham 005D,U,E09000025,Newham,1836,2001,0.2235
E01003688,Redbridge 030F,E01003688,Redbridge 040B,U,E09000026,Redbridge,1804,1842,0.13411
E01003581,Newham 002B,E01003581,Newham 002B,U,E09000025,Newham,1848,1802,0.10158
E01003689,Redbridge 030G,E01003689,Redbridge 039C,U,E09000026,Redbridge,1580,2231,0.24833
E01003582,Newham 002C,E01003582,Newham 002C,U,E09000025,Newham,1613,1598,0.08571
E01003690,Redbridge 035A,E01003690,Redbridge 035A,U,E09000026,Redbridge,1711,2155,0.7769
E01003726,Redbridge 002D,E01003726,Redbridge 002D,U,E09000026,Redbridge,1524,2527,3.78971
E01003583,Newham 002D,E01003583,Newham 002D,U,E09000025,Newham,1966,2096,0.09812
E01003636,Newham 020E,E01003636,Newham 020E,U,E09000025,Newham,1978,2197,0.19611
E01003467,Merton 020B,E01003467,Merton 020B,U,E09000024,Merton,1618,1766,0.39301
E01003503,Newham 030D,E01003503,Newham 030D,U,E09000025,Newham,1710,2882,0.14718
E01003506,Newham 034D,E01003506,Newham 034D,U,E09000025,Newham,1480,1425,0.10629
E01003507,Newham 031A,E01003507,Newham 031A,U,E09000025,Newham,2113,2261,0.14206
E01003508,Newham 031B,E01003508,Newham 031B,U,E09000025,Newham,1605,2558,0.13082
E01003509,Newham 031C,E01003509,Newham 031C,U,E09000025,Newham,1953,2065,0.10426
E01003511,Newham 036A,E01003511,Newham 036A,U,E09000025,Newham,1394,1922,0.09174
E01003512,Newham 036B,E01003512,Newham 036B,U,E09000025,Newham,1805,1980,0.12901
E01003513,Newham 035D,E01003513,Newham 035D,U,E09000025,Newham,1588,1562,0.35772
E01003525,Newham 018D,E01003525,Newham 018D,U,E09000025,Newham,1978,2076,0.12916
E01003526,Newham 018E,E01003526,Newham 018E,U,E09000025,Newham,1927,1880,0.10708
E01003527,Newham 024B,E01003527,Newham 024B,U,E09000025,Newham,1773,1828,0.16434
E01003528,Newham 005A,E01003528,Newham 005A,U,E09000025,Newham,1386,1359,0.07966
E01003529,Newham 010A,E01003529,Newham 010A,U,E09000025,Newham,2379,2417,0.11787
E01003530,Newham 010B,E01003530,Newham 010B,U,E09000025,Newham,1827,1893,0.12073
E01003531,Newham 010C,E01003531,Newham 010C,U,E09000025,Newham,1997,2253,0.2224
E01003532,Newham 010D,E01003532,Newham 010D,U,E09000025,Newham,2002,2309,0.11187
E01003533,Newham 011A,E01003533,Newham 011A,U,E09000025,Newham,1880,2315,0.11445
E01003534,Newham 010E,E01003534,Newham 010E,U,E09000025,Newham,2395,2323,0.13722
E01003535,Newham 023A,E01003535,Newham 023A,U,E09000025,Newham,1691,1856,0.49765
E01003536,Newham 023B,E01003536,Newham 023B,U,E09000025,Newham,1843,2120,0.17471
E01003537,Newham 024C,E01003537,Newham 024C,U,E09000025,Newham,2062,2161,0.19392
E01003538,Newham 029A,E01003538,Newham 029A,U,E09000025,Newham,2084,2137,0.17384
E01003539,Newham 029B,E01003539,Newham 029B,U,E09000025,Newham,2217,2516,0.24837
E01003540,Newham 029C,E01003540,Newham 029C,U,E09000025,Newham,1833,2031,0.20769
E01003541,Newham 029D,E01003541,Newham 029D,U,E09000025,Newham,1871,2022,0.16089
E01003542,Newham 024D,E01003542,Newham 024D,U,E09000025,Newham,1974,2234,0.13423
E01003543,Newham 001A,E01003543,Newham 001A,U,E09000025,Newham,2475,2333,0.16562
E01003544,Newham 001B,E01003544,Newham 001B,U,E09000025,Newham,1938,1811,0.15173
E01003545,Newham 006A,E01003545,Newham 006A,U,E09000025,Newham,1727,1753,0.16966
E01003546,Newham 001C,E01003546,Newham 001C,U,E09000025,Newham,1940,1788,0.11619
E01003547,Newham 007A,E01003547,Newham 007A,U,E09000025,Newham,1939,1955,0.17821
E01003548,Newham 006B,E01003548,Newham 006B,U,E09000025,Newham,2353,2248,0.23007
E01003549,Newham 006C,E01003549,Newham 006C,U,E09000025,Newham,2105,2119,0.11832
E01003550,Newham 001D,E01003550,Newham 001D,U,E09000025,Newham,1780,1779,0.11573
E01003551,Newham 009A,E01003551,Newham 009A,U,E09000025,Newham,1833,1830,0.09535
E01003552,Newham 016A,E01003552,Newham 016A,U,E09000025,Newham,1719,1597,0.10644
E01003553,Newham 009B,E01003553,Newham 009B,U,E09000025,Newham,1927,2021,0.10408
E01003554,Newham 009C,E01003554,Newham 009C,U,E09000025,Newham,1861,1899,0.09779
E01003555,Newham 007B,E01003555,Newham 007B,U,E09000025,Newham,1842,1884,0.16853
E01003556,Newham 008A,E01003556,Newham 008A,U,E09000025,Newham,1913,1969,0.13803
E01003557,Newham 006D,E01003557,Newham 006D,U,E09000025,Newham,2031,1956,0.17631
E01003558,Newham 008B,E01003558,Newham 008B,U,E09000025,Newham,1631,1715,0.15034
E01003559,Newham 009D,E01003559,Newham 009D,U,E09000025,Newham,2605,2390,0.15493
E01003560,Newham 011B,E01003560,Newham 011B,U,E09000025,Newham,1842,1676,0.07939
E01003561,Newham 007C,E01003561,Newham 007C,U,E09000025,Newham,1880,1714,0.07955
E01003562,Newham 014A,E01003562,Newham 014A,U,E09000025,Newham,2200,2100,0.09837
E01003563,Newham 011C,E01003563,Newham 011C,U,E09000025,Newham,2036,2620,0.09106
E01003468,Merton 020C,E01003468,Merton 020C,U,E09000024,Merton,1699,1761,0.46655
E01003637,Newham 021D,E01003637,Newham 021D,U,E09000025,Newham,1841,1889,0.09416
E01003409,Merton 013E,E01003409,Merton 013E,U,E09000024,Merton,1710,1800,0.225
E01003691,Redbridge 035B,E01003691,Redbridge 035B,U,E09000026,Redbridge,1434,1606,0.22846
E01003584,Newham 003B,E01003584,Newham 003B,U,E09000025,Newham,2073,1916,0.33201
E01003469,Merton 020D,E01003469,Merton 020D,U,E09000024,Merton,1620,1651,0.29484
E01003470,Merton 020E,E01003470,Merton 020E,U,E09000024,Merton,1757,1998,0.25462
E01003471,Merton 016E,E01003471,Merton 016E,U,E09000024,Merton,1576,1723,0.30512
E01003472,Merton 001A,E01003472,Merton 001A,U,E09000024,Merton,1344,1352,0.09079
E01003473,Merton 001B,E01003473,Merton 001B,U,E09000024,Merton,1353,1472,0.20535
E01003474,Merton 001C,E01003474,Merton 001C,U,E09000024,Merton,1411,1355,0.60183
E01003476,Merton 003D,E01003476,Merton 003D,U,E09000024,Merton,1404,1335,0.16869
E01003477,Merton 003E,E01003477,Merton 003E,U,E09000024,Merton,1535,1596,0.18213
E01003478,Merton 001E,E01003478,Merton 001E,U,E09000024,Merton,1639,1911,0.33508
E01003479,Newham 035A,E01003479,Newham 035A,U,E09000025,Newham,1505,1547,0.30247
E01003480,Newham 033A,E01003480,Newham 033A,U,E09000025,Newham,2172,2012,0.28564
E01003481,Newham 035B,E01003481,Newham 035B,U,E09000025,Newham,1574,1476,0.52004
E01003483,Newham 032A,E01003483,Newham 032A,U,E09000025,Newham,1486,1654,0.24533
E01003484,Newham 032B,E01003484,Newham 032B,U,E09000025,Newham,1621,1798,0.10118
E01003485,Newham 035C,E01003485,Newham 035C,U,E09000025,Newham,1573,1688,0.1511
E01003486,Newham 033C,E01003486,Newham 033C,U,E09000025,Newham,1205,1206,0.21854
E01003487,Newham 033D,E01003487,Newham 033D,U,E09000025,Newham,1371,1353,0.1244
E01003488,Newham 019A,E01003488,Newham 019A,U,E09000025,Newham,1874,1983,0.1301
