LSOA21CD,PM10d-2016-min,PM10d-2016-max,PM10d-2016-mean,PM10d-2016-std,PM10d-2016-median
E01004075,6.019,36.508,7.077,2.195,6.576
E01004076,4.478,68.401,5.412,3.472,4.893
E01004077,4.584,34.231,6.299,3.665,5.21
E01004078,4.621,22.261,5.132,1.388,4.918
E01004079,4.474,6.76,4.654,0.201,4.605
E01004080,4.683,19.574,5.393,1.862,5.009
E01004081,4.507,7.319,4.794,0.337,4.732
E01004082,4.707,5.465,4.916,0.146,4.893
E01004083,4.123,4.826,4.27,0.135,4.246
E01004084,4.024,25.371,4.475,1.648,4.154
E01004085,4.071,27.113,4.267,0.566,4.192
E01004086,4.361,36.845,5.469,3.002,4.731
E01004087,4.125,10.558,4.528,0.455,4.443
E01004088,4.145,5.041,4.331,0.139,4.309
E01004089,4.325,4.845,4.464,0.104,4.425
E01004090,3.943,17.269,4.481,1.312,4.217
E01004091,3.653,6.397,4.014,0.386,3.922
E01004092,3.832,17.711,4.158,0.574,4.093
E01004093,4.067,18.947,4.331,0.842,4.214
E01004094,3.891,18.751,4.652,1.938,4.167
E01004095,4.195,14.979,4.629,1.047,4.412
E01004096,4.205,17.932,4.707,1.524,4.336
E01004097,4.392,14.572,4.827,0.669,4.685
E01004098,4.381,14.479,4.976,1.296,4.621
E01004099,4.665,25.166,5.417,2.116,4.939
E01004100,4.691,16.054,5.138,1.145,4.869
E01004101,4.713,8.283,4.909,0.327,4.825
E01004102,4.387,26.668,5.414,2.298,4.911
E01004103,4.708,20.894,5.365,1.818,4.911
E01004104,4.29,11.63,4.465,0.45,4.391
E01004105,3.961,18.798,4.687,1.413,4.385
E01004106,3.705,14.398,4.153,0.769,4.006
E01004107,4.079,17.357,4.719,1.642,4.345
E01004108,3.482,28.406,3.898,0.964,3.747
E01004109,3.463,3.947,3.561,0.08,3.559
E01004110,4.278,31.048,5.68,2.921,4.884
E01004111,4.118,16.496,4.749,1.251,4.492
E01004112,3.807,10.101,4.267,0.512,4.161
E01004114,3.467,5.765,3.65,0.193,3.604
E01004115,4.514,30.521,5.724,3.322,5.074
E01004116,4.279,16.258,4.809,1.268,4.543
E01004117,4.236,4.743,4.383,0.086,4.357
E01004118,4.566,64.777,5.86,3.381,5.034
E01004119,4.823,52.234,5.687,2.52,5.232
E01004120,4.203,16.369,4.694,1.061,4.502
E01004121,4.349,65.026,4.882,3.692,4.527
E01004122,4.398,66.545,4.886,3.14,4.644
E01004123,4.893,32.86,5.835,2.531,5.156
E01004124,4.865,16.878,5.184,0.774,5.032
E01004125,5.044,11.972,5.338,0.651,5.207
E01004126,5.042,6.252,5.187,0.154,5.13
E01004127,5.016,19.132,5.742,1.736,5.239
E01004128,4.812,19.509,5.538,1.977,5.05
E01004129,4.915,36.909,6.308,3.008,5.398
E01004130,4.871,60.176,6.034,3.357,5.484
E01004131,5.512,24.72,6.496,2.372,5.946
E01004132,4.938,15.058,5.656,0.668,5.659
E01004133,5.318,12.212,5.884,0.59,5.799
E01004134,5.057,51.333,6.911,3.956,5.647
E01004135,4.861,20.981,5.431,1.533,5.125
E01004136,5.11,6.142,5.432,0.185,5.406
E01004137,4.689,24.429,5.252,1.74,4.892
E01004138,4.705,6.266,4.891,0.186,4.844
E01004139,4.674,19.677,5.599,2.158,4.992
E01004140,4.71,10.536,5.152,0.869,4.906
E01004141,4.71,6.53,4.849,0.227,4.782
E01004143,4.521,5.066,4.664,0.113,4.632
E01004144,4.816,12.852,5.413,1.073,5.056
E01004145,4.977,44.463,6.267,3.632,5.44
E01004146,4.717,26.211,5.249,1.108,5.031
E01004147,4.73,5.271,4.863,0.098,4.834
E01004148,4.671,49.014,5.687,3.621,5.088
E01004149,4.728,11.644,4.938,0.417,4.842
E01004150,4.295,19.768,4.793,1.022,4.665
E01004151,4.27,5.018,4.521,0.141,4.524
E01004152,4.369,25.29,5.32,2.259,4.708
E01004153,4.265,12.071,4.579,0.815,4.437
E01004154,4.131,6.304,4.355,0.136,4.352
E01004155,4.237,5.239,4.476,0.127,4.458
E01004156,4.534,27.189,5.19,2.368,4.718
E01004157,4.479,28.408,5.395,2.261,4.825
E01004158,4.378,20.106,4.875,1.369,4.638
E01004159,4.62,44.243,5.807,2.971,5.106
E01004160,4.531,18.943,5.074,1.526,4.701
E01004161,4.531,37.768,5.364,2.87,4.727
E01004162,4.563,19.154,5.296,1.853,4.818
E01004163,4.933,13.016,5.39,0.809,5.249
E01004164,4.851,10.106,5.305,0.773,5.088
E01004165,4.923,19.03,5.696,1.592,5.239
E01004166,4.648,10.445,5.04,0.63,4.928
E01004167,4.828,17.283,5.47,1.505,5.111
E01004168,4.744,11.863,4.958,0.412,4.872
E01004169,4.892,5.546,5.023,0.112,4.982
E01004170,4.52,42.368,5.752,4.314,4.772
E01004171,4.582,34.776,5.567,3.152,4.824
E01004172,4.558,38.663,5.614,3.515,4.877
E01004173,4.475,30.163,4.81,1.473,4.638
E01004174,4.477,5.013,4.615,0.108,4.581
E01004175,4.583,12.687,4.958,0.94,4.736
E01004176,4.667,25.966,5.413,2.41,4.885
E01004177,4.218,43.548,5.554,3.888,4.65
E01004178,4.506,60.426,5.609,4.631,4.737
E01004179,4.33,21.459,4.629,0.838,4.501
E01004180,3.897,31.813,4.466,1.574,4.205
E01004181,3.943,24.79,4.874,2.943,4.298
E01004182,4.482,9.187,4.83,0.671,4.651
E01004183,5.111,23.978,5.871,1.726,5.4
E01004184,5.009,11.045,5.299,0.702,5.135
E01004185,4.834,15.393,5.313,0.907,5.116
E01004186,4.831,12.058,5.142,0.69,5.002
E01004187,4.983,5.931,5.261,0.138,5.237
E01004189,5.049,19.697,5.444,1.116,5.193
E01004190,4.69,42.523,5.339,3.962,4.852
E01004191,4.764,60.243,6.353,5.406,5.261
E01004192,4.562,5.185,4.748,0.114,4.749
E01004193,4.605,5.435,4.798,0.143,4.769
E01004194,4.81,14.457,5.142,0.504,5.063
E01004195,4.543,66.648,6.01,7.219,4.675
E01004196,4.925,24.226,5.395,1.304,5.199
E01004198,8.712,39.063,10.251,3.712,9.362
E01004199,8.928,14.539,9.572,0.936,9.319
E01004200,8.935,38.924,10.627,4.402,9.433
E01004201,8.189,27.894,9.557,2.247,8.782
E01004202,8.539,37.76,9.805,3.222,9.008
E01004203,8.914,45.019,11.072,5.059,9.53
E01004204,8.97,33.882,10.465,3.096,9.58
E01004205,9.129,14.83,9.73,0.742,9.507
E01004206,9.181,40.579,10.465,3.346,9.69
E01004207,9.187,40.496,10.266,3.815,9.467
E01004208,9.172,58.565,12.453,7.643,9.833
E01004209,9.335,39.689,12.1,5.581,10.037
E01004211,8.948,32.467,10.214,2.765,9.418
E01004212,9.203,53.817,10.439,3.522,9.727
E01004214,7.811,15.352,8.561,1.067,8.261
E01004216,7.578,18.06,8.311,1.171,8.048
E01004217,7.322,19.588,7.89,1.355,7.604
E01004218,7.267,19.988,8.286,1.622,8.002
E01004219,10.031,68.551,20.553,14.513,14.061
E01004221,8.25,23.831,9.639,2.254,8.832
E01004222,8.189,20.752,9.241,1.615,8.891
E01004223,7.948,66.51,10.046,6.285,8.652
E01004226,8.468,16.319,8.937,0.819,8.762
E01004228,8.49,30.406,9.389,2.55,8.803
E01004229,8.474,58.681,9.87,5.786,8.75
E01004230,8.61,51.381,10.725,5.064,9.232
E01004231,8.523,56.005,10.407,6.473,8.861
E01004232,8.553,48.273,10.807,5.602,9.23
E01004233,8.221,18.834,9.058,1.42,8.674
E01004234,7.956,42.948,9.317,3.232,8.436
E01004235,9.235,68.246,16.539,12.855,11.437
E01004236,8.509,66.099,13.635,12.179,9.412
E01004237,8.654,53.961,10.474,4.893,9.248
E01004239,8.491,32.508,10.509,4.318,9.129
E01004240,8.48,18.412,8.942,0.917,8.773
E01004241,8.643,30.152,9.598,1.922,9.176
E01004243,9.547,67.543,15.497,12.585,11.163
E01004244,9.42,30.991,10.924,3.434,10.018
E01004245,8.33,65.7,10.462,5.887,9.354
E01004247,9.668,67.804,13.692,9.139,10.522
E01004248,8.784,65.838,16.0,13.15,10.42
E01004249,9.1,67.87,14.475,11.462,10.615
E01004251,10.697,37.111,11.878,2.577,11.301
E01004255,10.464,66.395,14.105,8.352,11.57
E01004256,10.333,57.387,12.935,3.709,11.862
E01004257,9.859,29.948,11.705,3.348,10.656
E01004258,9.82,64.716,17.544,13.3,12.011
E01004259,9.007,58.208,11.462,5.937,9.775
E01004260,8.707,50.023,10.46,5.09,9.198
E01004263,8.962,16.951,9.59,1.077,9.347
E01004264,9.337,12.374,9.664,0.415,9.546
E01004266,9.068,23.649,10.02,1.987,9.484
E01004267,8.471,64.291,9.922,4.778,8.9
E01004268,8.599,42.806,10.083,3.921,9.175
E01004270,8.786,42.143,10.978,3.974,10.047
E01004271,9.585,41.132,11.205,3.508,10.27
E01004272,9.633,21.528,10.708,1.573,10.284
E01004274,7.751,18.927,8.564,1.492,8.185
E01004275,7.424,17.545,8.074,1.308,7.768
E01004276,7.495,16.243,8.208,1.389,7.787
E01004277,8.7,68.311,15.759,12.941,10.81
E01004280,8.412,21.558,9.309,1.71,8.803
E01004281,7.66,8.586,7.942,0.206,7.905
E01004283,8.932,14.206,9.526,0.766,9.323
E01004286,9.986,59.629,12.172,5.224,11.198
E01004287,8.938,43.799,10.423,4.52,9.313
E01004288,9.351,42.302,10.897,3.946,10.15
E01004289,8.887,45.617,10.78,4.682,9.638
E01004290,9.3,41.375,11.578,6.499,9.601
E01004291,9.428,22.797,10.603,1.916,9.997
E01004292,9.371,12.368,10.016,0.501,9.912
E01004293,9.488,68.575,15.306,11.256,12.043
E01004295,10.448,60.627,13.145,4.901,11.534
E01004296,9.766,67.353,12.741,8.109,10.543
E01004297,9.711,67.904,11.306,6.897,10.089
E01004298,9.665,43.885,10.861,3.806,9.996
E01004300,9.796,27.389,13.112,3.824,11.599
E01004301,9.974,68.585,14.44,9.278,11.674
E01004302,9.926,16.438,10.979,1.349,10.551
E01004303,9.82,67.994,15.823,11.448,11.786
E01004304,9.96,38.16,11.275,2.578,10.474
E01004305,9.674,42.405,11.611,4.321,10.482
E01004306,9.948,62.926,11.625,5.142,11.083
E01004307,10.498,68.593,14.377,11.433,11.647
E01004308,9.535,14.228,10.08,0.561,9.969
E01004309,9.721,68.592,14.681,10.67,11.383
E01004310,11.558,68.593,16.043,13.225,12.252
E01004311,9.342,41.862,11.902,4.845,10.427
E01004312,9.215,30.135,10.123,2.331,9.571
E01004313,9.243,33.275,11.115,3.812,9.767
E01004315,9.5,31.318,10.778,2.115,10.263
E01004316,10.054,15.241,10.993,0.841,10.818
E01004319,10.239,22.325,11.064,1.771,10.675
E01004321,9.95,51.18,12.418,5.292,11.105
E01004322,9.317,42.541,11.584,4.296,10.294
E01004323,9.339,10.916,9.811,0.325,9.784
E01004324,9.053,11.795,9.441,0.416,9.334
E01004326,9.493,44.283,12.036,6.149,10.337
E01004327,6.342,12.303,6.981,0.959,6.722
E01004328,6.921,20.649,8.189,2.29,7.401
E01004329,6.418,15.371,7.218,1.398,6.791
E01004330,6.632,13.807,7.112,0.778,6.955
E01004331,6.415,10.211,6.717,0.492,6.576
E01004332,6.76,26.187,8.111,2.14,7.391
E01004333,6.136,16.508,6.787,1.096,6.513
E01004334,6.273,17.155,7.276,1.568,6.899
E01004335,6.956,21.006,7.787,1.571,7.378
E01004336,8.241,63.653,14.197,11.321,9.981
E01004337,7.399,18.53,8.5,1.468,8.063
E01004338,7.32,10.278,8.134,0.641,7.945
E01004339,6.905,59.681,9.005,6.52,7.418
E01004340,6.967,63.761,10.89,10.207,7.692
E01004341,6.911,19.267,7.86,1.747,7.365
E01004342,5.962,27.712,6.877,2.435,6.305
E01004343,5.394,46.458,8.229,6.49,6.262
E01004344,5.588,68.565,10.313,9.142,7.118
E01004345,5.95,34.576,7.58,3.68,6.408
E01004346,6.572,28.35,7.322,2.136,6.882
E01004347,6.297,24.337,6.956,1.871,6.561
E01004348,5.734,44.873,6.668,2.445,6.119
E01004349,4.045,20.458,4.628,1.392,4.318
E01004350,4.352,40.057,5.584,2.75,4.827
E01004351,4.246,10.293,4.513,0.37,4.463
E01004352,3.651,12.025,4.053,0.372,3.976
E01004353,3.864,18.185,4.327,0.971,4.178
E01004354,4.25,34.431,5.237,2.17,4.656
E01004355,4.521,9.122,4.719,0.281,4.654
E01004356,4.501,21.095,5.306,1.499,4.923
E01004357,4.505,22.93,5.051,1.4,4.701
E01004358,4.505,10.985,4.784,0.49,4.648
E01004359,4.52,20.874,5.281,1.991,4.708
E01004360,4.498,15.185,4.909,1.222,4.652
E01004361,4.845,18.17,5.653,1.771,5.155
E01004362,5.471,67.193,6.884,4.296,5.984
E01004363,5.813,35.744,7.037,3.698,6.15
E01004364,5.884,67.521,7.977,5.615,6.581
E01004365,6.459,46.177,8.351,4.347,7.18
E01004366,5.832,32.177,6.56,1.774,6.208
E01004367,6.2,23.324,7.021,2.131,6.67
E01004368,6.294,11.451,6.73,0.407,6.654
E01004369,6.786,26.09,8.091,3.0,7.292
E01004370,6.709,27.827,7.567,2.382,7.008
E01004371,6.703,57.616,8.119,4.759,7.112
E01004372,6.71,13.245,7.108,0.972,6.891
E01004373,7.003,34.318,8.309,3.622,7.389
E01004374,6.922,59.43,12.389,10.871,8.107
E01004375,6.98,35.514,8.274,3.95,7.331
E01004376,7.12,63.355,11.401,8.318,8.876
E01004377,4.874,64.096,8.019,6.729,5.949
E01004378,5.71,23.072,6.38,1.647,5.993
E01004379,4.926,21.337,5.803,1.864,5.336
E01004380,4.695,5.945,4.969,0.211,4.913
E01004381,5.09,35.659,6.453,2.718,5.719
E01004382,5.197,6.372,5.444,0.147,5.432
E01004383,5.056,58.144,7.526,6.101,5.875
E01004384,4.517,13.319,5.037,1.126,4.786
E01004385,4.398,13.116,4.944,0.984,4.698
E01004386,4.548,12.228,4.911,0.784,4.762
E01004387,4.576,8.267,4.859,0.336,4.805
E01004388,4.689,8.931,5.164,0.552,5.017
E01004389,4.167,23.169,4.87,1.649,4.532
E01004390,4.182,14.088,4.709,1.035,4.505
E01004391,5.741,33.051,6.697,2.457,6.178
E01004392,6.115,22.168,6.849,1.816,6.386
E01004393,6.043,25.565,7.592,2.951,6.784
E01004394,5.837,22.107,6.421,1.169,6.25
E01004395,5.679,6.355,5.889,0.112,5.895
E01004396,6.279,20.49,7.31,2.071,6.708
E01004397,6.174,38.594,7.128,2.743,6.433
E01004398,5.665,53.15,6.419,2.354,5.866
E01004399,5.58,66.823,6.703,5.341,5.922
E01004400,6.359,29.96,7.296,2.639,6.769
E01004401,5.675,30.625,6.358,1.135,6.213
E01004402,6.401,9.959,6.715,0.389,6.647
E01004403,6.103,67.665,9.962,10.878,6.843
E01004404,6.354,10.141,6.652,0.474,6.53
E01004405,6.027,38.205,6.774,2.651,6.396
E01004406,6.161,36.856,8.023,4.853,6.666
E01004407,5.965,29.297,7.418,3.647,6.383
E01004408,6.232,59.819,7.794,4.859,6.66
E01004409,5.998,27.54,7.157,2.62,6.438
E01004410,5.918,13.656,6.254,0.769,6.1
E01004411,6.153,40.925,8.544,5.318,6.718
E01004412,5.942,8.131,6.227,0.251,6.163
E01004413,4.715,16.686,5.53,1.611,4.996
E01004414,4.724,16.855,5.564,1.453,5.224
E01004415,4.617,15.834,5.119,1.193,4.843
E01004416,4.801,19.595,5.243,0.812,5.147
E01004417,4.987,25.868,6.147,2.681,5.534
E01004418,5.263,24.848,6.14,2.01,5.79
E01004419,5.329,31.719,6.691,3.556,5.876
E01004420,6.335,56.165,8.527,5.634,7.025
E01004421,6.342,31.285,7.069,2.086,6.679
E01004422,5.804,64.731,6.713,3.627,6.12
E01004423,6.618,31.461,7.875,3.248,6.993
E01004424,6.347,43.291,7.883,3.677,6.839
E01004425,5.95,49.101,7.632,4.834,6.525
E01004426,6.597,21.575,7.397,1.861,6.997
E01004427,6.175,53.207,7.199,3.867,6.413
E01004428,6.631,22.557,7.565,1.913,7.155
E01004429,6.561,49.297,7.967,2.078,7.475
E01004430,7.297,66.185,12.141,8.001,10.046
E01004432,6.657,25.156,7.062,1.521,6.857
E01004434,6.276,24.178,6.963,1.359,6.74
E01004435,6.784,46.223,8.634,4.431,7.225
E01004436,6.171,67.534,12.267,12.377,7.771
E01004437,6.201,19.236,7.382,1.83,6.825
E01004438,6.041,68.166,11.534,11.94,7.61
E01004439,6.655,18.744,7.565,1.534,7.103
E01004440,6.202,64.702,11.948,11.856,7.723
E01004441,5.898,18.143,6.372,0.9,6.213
E01004442,6.009,59.136,6.99,5.069,6.317
E01004443,6.097,25.566,6.695,1.195,6.467
E01004444,5.97,24.518,7.269,2.682,6.462
E01004445,5.958,7.271,6.168,0.202,6.09
E01004446,5.79,16.187,6.182,0.898,5.987
E01004447,6.062,7.489,6.321,0.194,6.277
E01004448,5.727,21.244,6.016,1.119,5.817
E01004449,5.998,19.13,6.448,1.156,6.232
E01004450,5.177,26.814,6.178,2.015,5.676
E01004451,5.06,16.258,5.545,0.914,5.386
E01004452,5.286,25.801,5.883,1.705,5.526
E01004453,5.472,67.803,9.249,9.855,6.505
E01004454,5.443,26.444,5.814,1.425,5.631
E01004455,5.518,68.16,7.742,6.241,6.145
E01004456,5.855,68.469,11.909,13.902,7.057
E01004457,6.286,20.946,7.2,2.242,6.585
E01004458,6.278,20.21,7.429,2.131,6.795
E01004459,6.372,7.078,6.53,0.136,6.486
E01004460,6.312,28.058,7.714,2.959,6.864
E01004462,6.18,28.573,6.704,1.781,6.371
E01004463,6.31,7.547,6.557,0.178,6.501
E01004464,5.972,60.922,6.938,3.561,6.224
E01004465,5.946,12.798,6.238,0.637,6.135
E01004466,5.937,13.705,6.241,0.813,6.069
E01004467,5.819,66.075,7.074,3.369,6.386
E01004468,5.267,52.633,6.532,3.362,5.815
E01004469,5.513,25.36,6.303,2.026,5.858
E01004470,5.891,37.766,6.979,2.852,6.228
E01004471,5.638,10.38,5.977,0.347,5.896
E01004472,7.547,23.966,7.893,0.937,7.75
E01004473,7.43,12.217,7.977,0.565,7.833
E01004474,7.618,42.95,9.909,4.237,8.409
E01004475,7.063,29.209,8.916,3.939,7.78
E01004476,7.478,31.321,9.603,4.439,8.173
E01004477,7.147,24.727,7.966,1.966,7.481
E01004478,7.137,11.931,7.628,0.784,7.391
E01004479,6.991,25.58,8.01,2.102,7.445
E01004480,7.822,30.066,8.513,1.87,8.141
E01004481,6.301,39.005,8.706,4.937,7.079
E01004482,6.194,25.523,7.499,3.081,6.64
E01004483,6.044,29.831,6.752,2.188,6.248
E01004484,6.134,24.567,6.856,1.399,6.587
E01004485,6.678,36.988,7.947,3.168,7.18
E01004486,6.09,24.227,6.784,1.569,6.386
E01004487,6.34,22.735,7.086,1.669,6.755
E01004488,6.37,26.902,7.215,2.029,6.768
E01004489,6.208,24.202,6.879,1.701,6.481
E01004490,6.075,28.217,7.075,2.292,6.475
E01004491,5.958,25.547,6.403,1.52,6.126
E01004492,5.924,31.354,7.292,3.447,6.265
E01004493,6.439,26.491,7.426,2.282,6.893
E01004494,6.796,35.126,8.559,3.897,7.415
E01004495,6.285,27.663,7.548,3.634,6.552
E01004496,6.101,33.128,8.076,3.532,7.033
E01004497,5.989,13.366,6.529,0.912,6.32
E01004498,6.036,17.154,6.751,1.374,6.442
E01004499,6.874,34.02,9.145,4.604,7.613
E01004500,6.071,45.883,7.9,4.974,6.572
E01004501,5.865,20.964,6.213,0.795,6.112
E01004502,6.725,50.596,8.295,4.758,7.369
E01004503,6.255,30.48,7.248,2.542,6.612
E01004504,6.262,28.336,7.025,1.469,6.726
E01004505,6.253,43.785,7.636,3.3,6.65
E01004506,6.054,49.781,8.058,4.837,6.818
E01004507,6.398,27.181,7.619,2.626,6.915
E01004508,7.829,41.232,9.956,4.771,8.469
E01004510,7.883,48.601,12.442,7.314,9.384
E01004511,6.916,45.071,8.654,3.5,8.065
E01004512,7.088,10.622,7.539,0.438,7.448
E01004513,7.18,47.7,9.027,4.267,7.907
E01004514,7.977,55.932,11.08,6.609,9.027
E01004515,7.772,36.176,8.416,1.966,8.153
E01004516,5.788,13.052,6.076,0.594,5.938
E01004517,5.801,23.543,6.968,2.481,6.22
E01004518,5.809,14.201,6.094,0.703,5.959
E01004519,5.947,17.028,6.792,1.497,6.345
E01004520,5.804,6.634,6.005,0.156,5.978
E01004521,5.692,9.034,5.957,0.254,5.903
E01004522,5.678,24.713,7.171,2.812,6.234
E01004523,5.819,26.964,6.579,1.714,6.131
E01004524,5.922,20.073,6.523,1.444,6.157
E01004525,6.135,63.982,8.741,6.367,6.822
E01004526,5.969,33.32,7.825,4.393,6.41
E01004527,6.12,12.771,6.76,0.938,6.483
E01004528,6.257,40.596,8.112,4.381,6.816
E01004529,5.769,29.257,7.191,3.098,6.301
E01004530,5.796,27.064,6.377,1.719,6.033
E01004531,6.151,6.869,6.317,0.141,6.271
E01004532,6.018,12.632,6.353,0.757,6.148
E01004533,6.077,12.069,6.506,0.723,6.306
E01004534,7.543,45.081,9.01,3.857,8.147
E01004535,7.825,35.539,9.11,3.485,8.316
E01004536,7.531,30.18,8.405,2.405,7.849
E01004537,7.63,54.53,9.534,5.051,8.258
E01004538,7.91,55.566,11.966,8.784,8.837
E01004539,7.92,37.24,8.891,2.484,8.415
E01004540,7.893,45.62,10.989,6.357,8.916
E01004541,7.896,44.141,10.636,5.829,8.687
E01004542,7.054,34.033,8.005,2.743,7.354
E01004543,6.805,53.752,8.048,3.653,7.116
E01004544,7.18,11.572,7.649,0.494,7.568
E01004545,6.939,37.432,8.269,2.483,7.67
E01004546,6.718,7.462,6.899,0.15,6.849
E01004547,6.676,32.51,8.042,3.585,7.075
E01004548,6.672,34.66,7.984,3.709,7.052
E01004549,6.445,34.982,7.834,3.917,6.835
E01004550,7.147,17.667,7.746,1.235,7.458
E01004551,7.607,47.246,10.31,6.235,8.335
E01004552,7.518,29.723,10.145,4.251,8.518
E01004553,6.776,37.39,8.637,3.787,7.635
E01004554,7.309,53.388,9.381,5.407,7.773
E01004555,7.087,27.419,7.909,2.134,7.457
E01004556,7.114,12.435,7.478,0.435,7.377
E01004557,6.899,15.544,7.516,1.208,7.17
E01004558,6.597,22.33,7.454,1.727,7.109
E01004559,6.574,21.283,7.531,1.942,7.068
E01004560,7.925,38.958,8.943,2.799,8.233
E01004563,7.997,34.554,9.382,3.271,8.667
E01004564,8.11,23.459,9.293,1.825,8.815
E01004565,8.211,22.578,9.492,2.503,8.744
E01004566,8.756,36.779,11.818,5.042,10.0
E01004567,8.767,16.903,9.479,0.833,9.269
E01004568,5.296,36.605,6.233,3.02,5.61
E01004569,5.049,31.571,6.018,1.985,5.662
E01004570,5.05,6.367,5.42,0.248,5.359
E01004571,5.38,38.991,6.682,3.848,5.736
E01004572,5.556,57.954,6.849,4.01,5.967
E01004573,4.78,63.295,6.941,6.743,5.335
E01004574,5.051,10.028,5.412,0.446,5.322
E01004575,5.2,33.021,6.063,2.653,5.568
E01004576,5.018,14.648,5.413,0.744,5.25
E01004577,8.183,60.817,10.628,4.749,9.204
E01004579,7.797,38.317,8.587,2.31,8.156
E01004580,7.797,41.865,8.95,3.639,8.171
E01004581,7.75,22.183,8.629,1.858,8.138
E01004582,8.259,35.994,9.206,2.656,8.584
E01004583,7.795,45.176,10.295,4.662,8.975
E01004584,7.904,14.802,8.57,0.97,8.331
E01004585,7.632,38.795,9.43,4.363,8.186
E01004586,7.804,39.37,9.661,3.998,8.418
E01004587,7.779,12.445,8.273,0.75,8.032
E01004588,7.584,49.045,9.154,4.656,8.094
E01004589,7.802,37.586,9.076,3.333,8.166
E01004590,7.78,23.16,8.383,1.411,8.148
E01004591,7.806,39.868,10.082,5.555,8.373
E01004592,7.737,8.627,8.019,0.177,7.986
E01004593,6.333,33.149,7.706,2.709,6.952
E01004594,6.189,21.634,6.9,1.355,6.591
E01004595,6.156,21.594,6.838,1.4,6.5
E01004596,5.89,13.544,6.379,0.775,6.194
E01004597,6.062,23.696,6.789,2.087,6.356
E01004598,6.257,25.077,7.101,1.978,6.578
E01004599,5.701,6.535,6.018,0.143,6.01
E01004601,6.751,29.017,8.047,2.58,7.384
E01004602,6.635,44.787,7.755,2.954,7.058
E01004604,5.832,23.653,6.36,1.564,6.083
E01004605,5.868,27.549,6.552,1.879,6.198
E01004606,6.219,25.628,7.476,3.237,6.566
E01004607,6.115,35.663,6.83,2.523,6.363
E01004608,6.403,27.356,7.669,2.854,6.918
E01004609,6.358,56.141,9.402,6.321,7.372
E01004610,5.973,17.25,6.344,0.637,6.183
E01004611,6.12,31.755,7.016,2.798,6.424
E01004612,6.228,28.673,7.276,2.767,6.586
E01004613,6.322,32.96,7.738,4.075,6.733
E01004614,6.003,30.021,6.977,2.761,6.378
E01004615,6.041,37.698,7.362,2.939,6.54
E01004616,5.982,35.177,7.59,4.121,6.599
E01004617,5.825,33.957,6.396,1.654,6.052
E01004618,6.147,9.756,6.59,0.395,6.519
E01004619,6.396,33.244,7.299,2.51,6.736
E01004620,6.802,12.039,7.297,0.806,7.06
E01004621,6.42,40.372,8.67,3.542,7.561
E01004622,6.556,31.146,8.037,3.01,7.182
E01004623,6.425,18.011,7.303,1.557,6.94
E01004624,6.078,21.707,6.611,0.971,6.435
E01004625,6.238,20.697,6.817,1.525,6.467
E01004626,5.958,37.772,6.57,1.552,6.26
E01004627,7.135,46.0,8.941,4.134,7.693
E01004628,6.08,29.253,7.051,2.46,6.426
E01004629,5.805,11.98,6.314,0.647,6.133
E01004630,5.989,17.521,6.496,1.362,6.184
E01004631,5.836,38.064,6.717,2.3,6.216
E01004632,5.509,11.901,6.015,0.804,5.828
E01004633,5.859,6.558,6.051,0.153,5.998
E01004634,5.584,21.562,6.267,1.757,5.902
E01004635,5.609,6.434,5.861,0.156,5.821
E01004636,5.441,19.595,5.95,1.466,5.666
E01004637,5.469,10.74,5.752,0.376,5.689
E01004638,5.721,6.549,5.889,0.135,5.843
E01004639,5.717,34.439,6.883,3.49,6.103
E01004640,5.883,33.575,7.049,3.564,6.231
E01004641,5.826,32.44,6.908,2.707,6.189
E01004642,5.728,35.82,6.832,3.995,5.936
E01004643,5.787,39.044,6.44,2.054,6.102
E01004644,5.575,34.844,6.15,2.036,5.801
E01004645,5.701,10.86,5.953,0.507,5.814
E01004646,9.117,39.573,10.742,4.059,9.815
E01004647,8.918,66.866,10.11,4.918,9.213
E01004648,9.382,41.0,10.741,3.443,9.765
E01004649,9.117,51.959,11.562,6.846,9.822
E01004650,9.391,42.135,10.58,3.126,9.836
E01004651,9.705,42.783,12.467,6.069,10.62
E01004652,9.574,30.874,11.794,3.564,10.624
E01004653,8.504,30.622,10.231,3.3,9.175
E01004654,9.087,29.433,10.099,2.252,9.559
E01004656,9.524,57.404,17.098,10.928,13.333
E01004657,11.889,68.531,16.549,11.353,12.827
E01004658,11.03,68.574,18.016,14.16,12.428
E01004659,10.2,50.261,12.711,5.857,10.867
E01004660,10.112,68.546,19.476,15.175,11.18
E01004661,10.723,68.592,19.905,16.714,11.788
E01004662,10.08,68.33,16.955,13.088,11.963
E01004663,10.984,68.362,13.28,6.53,11.994
E01004665,10.524,47.619,12.049,4.489,10.997
E01004668,10.559,39.678,12.195,3.625,11.159
E01004669,10.62,55.938,15.203,10.099,11.259
E01004670,9.631,45.254,11.439,3.946,10.249
E01004674,8.517,30.498,9.659,2.461,9.065
E01004675,8.664,47.045,10.152,4.16,9.17
E01004676,8.752,42.948,10.021,3.793,9.13
E01004677,8.623,29.01,10.731,3.425,9.366
E01004678,8.233,27.907,9.585,2.482,8.961
E01004679,8.28,58.598,11.748,6.567,9.221
E01004680,10.891,68.504,16.749,12.112,12.079
E01004681,11.449,66.103,18.35,9.993,14.289
E01004682,10.898,68.593,15.901,10.478,12.053
