LSOA11CD,PM10d-2019-min,PM10d-2019-max,PM10d-2019-mean,PM10d-2019-std,PM10d-2019-median
E01002420,2.917,3.633,3.12,0.1,3.115
E01002421,3.161,9.767,3.477,0.514,3.376
E01002422,3.107,4.499,3.287,0.176,3.233
E01002423,2.919,17.171,3.336,1.084,3.135
E01002424,3.163,7.43,3.466,0.516,3.327
E01002425,2.936,6.631,3.142,0.233,3.119
E01002426,3.184,19.971,3.813,1.47,3.423
E01002427,3.133,12.519,3.558,1.03,3.316
E01002428,2.996,6.239,3.251,0.178,3.229
E01002429,2.89,6.625,3.065,0.296,2.993
E01002430,2.241,19.181,2.581,0.759,2.476
E01002431,2.774,5.647,2.98,0.329,2.903
E01002432,2.721,7.855,3.107,0.679,2.919
E01002433,2.721,27.994,3.241,1.538,2.885
E01002434,2.117,16.674,2.675,0.943,2.475
E01002435,2.729,19.045,3.437,1.776,3.033
E01002436,2.41,19.125,3.089,1.429,2.803
E01002437,2.613,7.412,2.908,0.455,2.804
E01002438,1.53,2.94,1.616,0.086,1.598
E01002439,1.65,5.755,1.845,0.314,1.776
E01002440,1.661,2.875,1.754,0.112,1.728
E01002441,1.656,8.221,1.948,0.305,1.887
E01002442,1.626,6.257,1.741,0.187,1.693
E01002443,3.126,40.274,4.355,3.21,3.536
E01002444,2.473,177.441,4.071,4.1,3.375
E01002445,3.09,36.098,4.755,4.272,3.626
E01002446,2.761,63.909,4.8,4.731,3.308
E01002447,3.007,102.318,4.503,4.138,3.467
E01002448,3.111,47.111,4.992,5.246,3.578
E01002449,3.149,29.999,4.087,1.998,3.577
E01002450,2.879,5.737,3.108,0.203,3.073
E01002451,2.821,11.014,3.153,0.776,2.962
E01002452,2.839,26.799,4.26,2.66,3.378
E01002453,2.764,3.296,2.907,0.109,2.895
E01002454,2.778,90.155,4.57,5.802,3.151
E01002455,2.769,21.207,3.575,1.571,3.221
E01002456,2.765,23.417,3.526,1.759,3.097
E01002457,2.77,28.541,3.594,2.358,3.064
E01002458,2.106,13.999,2.633,0.833,2.491
E01002459,2.313,7.501,2.508,0.32,2.455
E01002460,2.553,9.501,3.098,0.824,2.829
E01002461,1.85,58.813,2.884,3.341,2.157
E01002462,2.41,29.96,3.113,1.648,2.783
E01002463,2.543,114.54,4.162,5.41,3.068
E01002464,2.622,22.675,3.313,2.032,2.784
E01002465,2.927,14.541,3.93,1.566,3.544
E01002466,3.251,5.573,3.702,0.32,3.658
E01002467,2.605,13.283,3.099,1.005,2.864
E01002468,3.099,8.437,3.594,0.537,3.456
E01002469,2.921,6.089,3.279,0.279,3.232
E01002470,2.903,8.65,3.245,0.637,3.046
E01002471,2.787,4.365,3.074,0.212,3.039
E01002472,1.973,9.265,2.346,0.687,2.179
E01002473,1.729,11.277,2.013,0.604,1.964
E01002474,2.001,11.834,2.338,0.72,2.169
E01002475,1.761,23.834,2.352,1.452,2.009
E01002476,1.907,2.981,2.04,0.104,2.022
E01002477,2.007,12.024,2.325,0.755,2.172
E01002478,2.104,10.731,2.402,0.633,2.278
E01002479,2.113,8.097,2.344,0.301,2.296
E01002480,2.522,8.643,2.815,0.577,2.678
E01002481,2.466,10.603,2.941,0.912,2.705
E01002482,2.3,10.801,2.509,0.545,2.401
E01002483,2.386,20.509,2.906,1.199,2.599
E01002484,2.354,21.715,2.698,1.265,2.518
E01002485,2.199,22.104,3.198,2.292,2.571
E01002486,3.241,61.73,5.012,4.71,3.662
E01002487,3.317,11.727,3.787,0.619,3.638
E01002488,3.354,46.256,4.688,3.696,3.86
E01002489,3.736,21.599,4.989,2.145,4.328
E01002490,3.547,63.408,6.256,6.04,4.419
E01002491,3.743,42.567,5.967,6.32,4.011
E01002492,3.817,27.588,5.284,3.211,4.21
E01002493,3.812,44.775,5.692,5.674,4.208
E01002494,2.538,56.336,3.674,3.019,3.007
E01002495,3.441,20.576,5.057,2.125,4.349
E01002496,3.854,12.054,4.47,0.777,4.286
E01002497,4.077,18.135,5.32,1.447,4.754
E01002498,3.806,11.241,4.387,0.712,4.211
E01002499,3.517,94.981,10.905,9.472,8.409
E01002501,3.471,4.34,3.69,0.152,3.646
E01002502,3.461,4.367,3.637,0.123,3.608
E01002503,3.52,4.497,3.783,0.157,3.767
E01002504,3.296,42.592,3.7,1.822,3.452
E01002505,3.497,27.513,5.008,3.001,4.196
E01002506,3.761,15.189,4.296,0.833,4.123
E01002507,3.74,50.739,4.885,3.645,4.07
E01002508,3.337,26.085,4.214,2.215,3.63
E01002509,2.675,14.44,2.956,0.839,2.805
E01002511,2.738,38.504,4.055,2.825,3.225
E01002512,2.487,67.883,3.772,4.186,2.899
E01002513,2.605,56.057,3.672,3.292,2.907
E01002514,2.451,11.07,2.981,0.784,2.79
E01002515,2.598,22.657,3.221,1.436,2.892
E01002516,2.626,14.1,2.856,0.712,2.705
E01002518,2.513,15.807,3.008,1.118,2.786
E01002519,2.277,13.854,2.623,0.908,2.43
E01002520,2.263,8.181,2.739,0.521,2.667
E01002521,2.4,22.52,3.49,2.041,2.848
E01002523,2.668,14.332,3.392,2.002,2.898
E01002525,2.695,12.147,2.995,0.572,2.906
E01002526,3.122,10.502,3.391,0.495,3.312
E01002527,2.486,22.948,3.279,1.956,2.795
E01002528,3.139,68.186,4.348,4.809,3.496
E01002529,2.995,13.405,3.507,1.126,3.2
E01002530,2.842,27.6,4.291,2.666,3.49
E01002531,2.486,12.28,2.809,0.446,2.738
E01002532,3.147,41.215,4.363,3.07,3.753
E01002533,1.864,9.808,2.164,0.362,2.113
E01002534,2.264,4.142,2.561,0.233,2.504
E01002535,2.71,30.552,3.821,2.313,3.198
E01002536,2.311,7.806,2.898,0.794,2.692
E01002537,2.327,8.728,2.89,0.806,2.684
E01002538,2.061,11.052,2.377,0.686,2.231
E01002539,2.273,11.758,2.606,0.788,2.454
E01002540,3.312,7.678,3.743,0.669,3.558
E01002541,3.358,7.7,3.575,0.446,3.489
E01002542,3.321,6.215,3.554,0.315,3.471
E01002543,3.341,8.772,3.953,0.902,3.653
E01002544,3.344,4.3,3.495,0.163,3.434
E01002545,3.406,8.654,3.955,0.857,3.63
E01002546,3.624,51.782,5.328,3.324,4.407
E01002547,3.533,21.759,4.692,2.273,4.119
E01002548,3.048,25.154,4.676,1.563,4.445
E01002549,3.174,25.507,4.734,2.189,4.191
E01002550,2.636,3.74,2.873,0.172,2.841
E01002551,2.795,18.488,3.389,1.196,3.115
E01002552,2.798,15.127,3.642,1.552,3.279
E01002553,2.862,15.599,3.754,1.351,3.493
E01002554,2.278,17.688,2.865,1.196,2.59
E01002555,3.563,12.716,4.057,0.617,3.917
E01002556,4.155,18.383,5.13,1.219,4.854
E01002557,3.62,25.241,4.486,1.68,4.024
E01002558,3.943,20.396,5.23,1.994,4.812
E01002559,2.473,30.055,3.849,1.666,3.523
E01002560,4.308,13.163,6.183,0.798,6.218
E01002561,4.007,6.04,4.766,0.485,4.688
E01002562,6.246,73.347,7.818,2.885,7.301
E01002563,4.33,40.788,7.229,5.027,5.459
E01002564,5.054,131.107,10.94,18.365,6.612
E01002565,5.105,103.252,11.184,12.098,6.785
E01002566,5.388,117.603,12.479,16.143,7.287
E01002567,4.592,11.783,5.314,0.892,5.138
E01002568,4.935,125.407,10.651,17.944,6.369
E01002569,5.18,172.149,18.477,32.81,6.593
E01002570,5.08,43.729,6.646,3.553,5.636
E01002571,4.057,32.759,5.709,2.619,5.018
E01002572,3.745,30.577,4.281,1.953,3.92
E01002573,4.736,28.629,5.779,2.37,5.202
E01002574,5.107,23.17,6.208,1.488,5.939
E01002575,5.473,148.635,11.879,19.157,6.89
E01002576,4.008,60.158,5.614,5.99,4.536
E01002577,4.25,115.529,7.897,12.121,5.091
E01002578,3.912,28.922,4.542,1.723,4.242
E01002579,3.778,23.075,4.231,1.321,4.008
E01002580,5.179,109.915,8.88,10.139,6.341
E01002581,4.22,69.616,7.329,8.262,5.304
E01002582,4.089,116.056,6.575,11.049,4.594
E01002583,3.402,42.69,5.183,3.749,4.132
E01002584,3.403,16.181,4.127,1.512,3.768
E01002585,3.973,47.747,6.219,4.478,4.694
E01002586,3.49,84.241,5.307,5.719,3.989
E01002587,3.86,50.733,5.31,3.121,4.379
E01002588,3.862,45.536,4.559,2.736,4.081
E01002589,3.766,32.305,4.51,1.779,4.08
E01002590,3.813,16.662,5.386,1.167,5.195
E01002591,3.029,4.04,3.363,0.181,3.344
E01002592,3.628,38.108,4.644,1.874,4.242
E01002593,3.583,50.222,4.489,2.633,3.925
E01002594,3.308,24.991,4.556,2.05,4.048
E01002595,3.799,22.024,4.803,1.564,4.415
E01002596,3.028,9.609,3.954,0.794,3.757
E01002598,3.105,11.266,3.663,0.767,3.482
E01002599,3.389,5.407,4.139,0.422,4.181
E01002600,3.119,4.743,3.572,0.347,3.489
E01002601,2.45,6.334,2.974,0.411,3.003
E01002602,2.553,5.777,2.806,0.366,2.734
E01002603,4.484,8.987,5.829,0.737,5.737
E01002604,2.861,45.376,4.595,5.401,3.056
E01002605,2.924,22.088,4.302,2.508,3.37
E01002606,3.003,14.451,3.763,1.462,3.26
E01002607,2.898,24.374,3.71,1.697,3.246
E01002608,2.836,19.025,4.323,2.261,3.427
E01002609,2.752,8.55,3.143,0.527,3.04
E01002610,2.38,24.084,3.048,1.764,2.631
E01002611,2.779,26.361,3.373,1.684,3.008
E01002612,3.001,19.168,3.74,1.432,3.424
E01002613,2.994,24.853,3.613,1.742,3.252
E01002614,2.651,10.87,3.09,0.693,2.958
E01002615,2.736,21.135,3.128,1.16,2.886
E01002616,2.784,9.577,3.215,0.683,3.025
E01002617,2.665,16.403,3.128,0.757,2.951
E01002618,3.515,10.228,3.847,0.658,3.69
E01002619,3.532,8.146,3.812,0.456,3.7
E01002620,3.515,18.412,4.329,1.765,3.811
E01002621,3.502,36.363,4.609,2.863,3.851
E01002622,3.646,65.492,6.249,6.732,4.385
E01002623,3.717,57.798,6.224,6.197,4.412
E01002624,3.587,15.208,4.161,1.191,3.841
E01002625,3.72,16.462,4.526,1.697,4.057
E01002626,3.75,38.205,5.611,3.252,4.362
E01002627,3.489,10.463,3.861,0.447,3.781
E01002628,3.401,21.732,4.343,1.872,3.817
E01002629,3.478,22.319,4.106,1.601,3.673
E01002630,3.659,80.733,5.511,5.24,4.203
E01002631,3.651,8.28,4.019,0.566,3.856
E01002632,3.729,15.669,5.041,2.328,4.209
E01002633,3.725,86.12,5.933,6.273,4.229
E01002634,3.647,14.604,4.277,1.032,4.098
E01002635,3.644,46.336,4.889,3.894,3.907
E01002636,3.611,6.154,3.881,0.325,3.764
E01002637,3.671,73.466,6.777,7.803,4.542
E01002638,3.578,15.158,4.244,1.46,3.856
E01002639,3.633,8.199,4.017,0.586,3.835
E01002640,3.617,12.778,4.011,0.947,3.806
E01002641,3.619,11.301,4.124,0.756,3.936
E01002642,3.66,25.537,4.71,2.465,4.04
E01002643,3.62,19.079,4.215,1.469,3.866
E01002645,3.779,23.214,4.184,0.984,4.041
E01002646,3.52,49.408,4.671,3.185,3.988
E01002647,3.159,16.882,3.672,1.0,3.462
E01002648,3.531,21.69,4.493,2.131,3.968
E01002649,3.348,10.894,4.089,1.006,3.85
E01002650,2.919,18.746,3.372,0.918,3.181
E01002651,3.469,10.713,3.817,0.781,3.622
E01002652,3.142,17.253,3.792,1.142,3.496
E01002653,3.468,5.997,3.89,0.279,3.844
E01002654,3.336,5.788,3.564,0.306,3.464
E01002655,3.298,5.981,3.657,0.29,3.606
E01002656,3.342,5.791,3.6,0.365,3.491
E01002657,3.251,5.027,3.533,0.3,3.44
E01002658,3.571,10.097,3.752,0.462,3.676
E01002659,3.394,6.943,3.858,0.39,3.832
E01002660,3.452,19.316,3.712,1.008,3.556
E01002661,3.568,24.811,4.145,1.663,3.827
E01002662,3.559,15.433,4.324,1.364,3.909
E01002663,3.476,19.901,4.114,1.511,3.737
E01002664,3.696,29.509,4.95,2.496,4.171
E01002665,3.497,15.655,3.974,1.245,3.739
E01002666,3.577,15.507,3.906,0.782,3.79
E01002667,3.468,15.049,4.084,1.092,3.829
E01002668,3.445,40.09,4.464,2.642,3.835
E01002669,3.354,5.687,3.615,0.277,3.571
E01002670,3.339,18.2,3.818,1.17,3.503
E01002671,3.542,18.061,3.86,0.92,3.716
E01002672,3.452,17.512,3.977,1.156,3.742
E01002673,3.474,4.835,3.624,0.198,3.573
E01002674,3.591,15.645,3.959,0.989,3.749
E01002675,3.76,21.826,4.344,1.423,4.088
E01002676,3.303,25.345,3.901,1.971,3.47
E01002677,3.626,20.574,4.613,2.057,4.018
E01002678,3.306,71.671,4.835,3.481,3.9
E01002679,4.207,39.996,6.903,4.152,5.92
E01002680,3.644,24.165,4.442,2.284,3.84
E01002681,3.735,20.974,4.567,1.808,4.098
E01002682,3.778,36.568,5.349,2.296,4.862
E01002683,3.743,14.565,4.261,1.178,3.965
E01002684,4.143,86.504,6.744,6.3,5.197
E01002686,3.458,22.779,4.365,1.394,3.849
E01002687,5.288,125.637,11.157,16.018,6.605
E01002689,5.134,104.177,9.373,14.667,5.46
E01002690,5.199,109.428,11.347,18.91,5.921
E01002691,5.02,54.753,6.852,4.402,5.699
E01002692,5.021,118.786,11.628,15.259,6.211
E01002693,5.017,19.509,5.641,1.398,5.33
E01002694,9.759,26.067,12.21,2.557,11.521
E01002695,9.572,75.517,12.373,7.848,11.038
E01002696,7.698,170.029,11.675,12.733,9.38
E01002697,10.452,82.708,13.512,8.127,11.617
E01002698,6.504,14.745,7.441,1.261,7.112
E01002699,6.862,9.6,7.524,0.386,7.492
E01002700,7.221,18.11,8.925,1.193,8.699
E01002701,8.571,97.209,12.134,10.999,9.107
E01002702,8.39,77.854,10.092,7.347,8.741
E01002703,8.408,61.033,9.781,4.538,8.901
E01002704,9.198,160.378,13.803,14.091,10.564
E01002706,8.691,123.914,10.778,8.531,9.526
E01002707,8.327,148.484,13.472,15.005,8.659
E01002708,6.166,25.345,8.036,1.772,7.651
E01002709,10.488,30.931,12.708,3.154,12.009
E01002710,10.304,29.864,14.57,3.174,14.112
E01002711,11.734,74.086,16.031,8.365,14.14
E01002712,6.246,30.747,8.19,3.047,7.375
E01002713,6.141,23.157,6.951,1.806,6.477
E01002714,7.577,28.141,9.627,2.287,9.202
E01002715,8.235,28.482,10.252,2.521,9.829
E01002716,5.764,22.933,7.177,2.719,6.256
E01002717,5.724,13.765,6.361,1.162,6.046
E01002718,5.837,18.922,6.534,1.507,6.117
E01002719,6.058,46.313,7.447,3.661,6.551
E01002720,5.753,31.591,7.142,3.31,6.243
E01002721,5.944,14.375,6.529,0.97,6.341
E01002722,6.144,25.927,7.038,2.494,6.479
E01002723,8.364,33.1,9.375,3.097,8.719
E01002724,8.982,124.767,11.921,8.782,10.041
E01002725,8.729,82.571,10.241,6.311,9.18
E01002726,9.028,100.38,11.265,7.641,9.453
E01002727,8.661,80.393,11.293,9.708,8.975
E01002728,9.62,149.827,18.318,20.559,10.604
E01002729,8.958,43.94,10.071,2.575,9.815
E01002730,5.496,66.503,7.097,4.193,6.09
E01002731,5.144,42.255,7.239,3.544,6.093
E01002732,5.252,21.494,6.696,2.801,5.753
E01002733,5.072,29.041,5.729,2.213,5.29
E01002734,4.753,50.043,7.547,5.834,5.559
E01002735,4.703,11.136,5.172,0.829,4.981
E01002736,4.751,5.402,4.96,0.126,4.93
E01002737,4.782,14.681,5.5,1.23,5.191
E01002738,5.116,22.264,6.087,1.821,5.566
E01002739,5.321,46.77,6.513,3.093,5.886
E01002740,5.507,48.412,7.487,5.185,6.243
E01002741,4.942,19.588,5.457,1.543,5.154
E01002742,4.942,19.439,5.697,1.718,5.248
E01002743,5.027,13.589,5.402,0.97,5.147
E01002744,5.064,13.559,5.658,1.185,5.3
E01002745,5.151,12.017,5.492,0.721,5.322
E01002747,5.087,24.913,6.143,2.741,5.356
E01002748,5.108,55.215,6.156,3.743,5.389
E01002749,5.054,18.538,5.593,1.639,5.177
E01002751,5.518,36.523,6.877,3.189,5.938
E01002752,5.058,7.197,5.386,0.436,5.252
E01002753,4.675,10.227,5.229,0.927,4.937
E01002754,4.583,33.123,6.342,3.399,5.279
E01002755,4.392,37.986,5.266,2.583,4.655
E01002756,4.323,9.528,4.823,0.748,4.618
E01002757,4.367,12.638,4.8,1.073,4.527
E01002758,4.383,20.311,5.355,2.035,4.727
E01002759,4.373,8.264,4.88,0.526,4.749
E01002760,4.619,16.322,5.151,1.177,4.828
E01002762,5.505,16.513,6.338,1.394,5.87
E01002763,5.718,32.825,8.104,4.097,6.466
E01002764,5.674,43.809,7.845,5.77,6.252
E01002765,5.719,14.6,6.55,1.009,6.189
E01002766,5.796,14.463,6.456,1.105,6.119
E01002767,5.498,94.54,7.579,7.246,5.822
E01002768,5.324,22.8,6.709,2.849,5.803
E01002769,5.037,7.172,5.247,0.257,5.172
E01002770,4.841,27.018,6.855,3.331,5.556
E01002771,5.067,21.281,5.899,1.787,5.347
E01002772,4.993,25.13,6.343,2.846,5.51
E01002773,4.833,17.064,5.323,0.911,5.122
E01002774,5.051,29.165,6.032,2.594,5.422
E01002775,5.589,17.964,6.591,1.544,6.086
E01002776,5.676,39.321,7.503,3.623,6.341
E01002777,5.349,16.285,6.208,1.327,5.87
E01002778,5.408,28.074,6.507,2.243,5.925
E01002779,5.082,14.241,5.749,1.331,5.351
E01002780,5.246,17.867,5.933,1.186,5.654
E01002781,5.117,8.94,5.555,0.485,5.455
E01002782,5.241,16.241,6.257,1.865,5.541
E01002783,5.419,32.155,6.93,3.062,6.15
E01002784,5.133,12.918,5.655,0.984,5.387
E01002785,5.037,17.248,5.597,1.527,5.232
E01002786,5.122,48.786,6.645,4.151,5.519
E01002787,5.124,19.43,5.976,2.157,5.435
E01002788,5.077,8.496,5.354,0.456,5.216
E01002789,5.118,19.556,5.637,1.254,5.351
E01002790,6.625,32.462,8.756,4.345,7.388
E01002791,6.605,46.259,9.148,4.872,7.509
E01002792,7.01,36.668,8.233,3.014,7.513
E01002793,6.858,31.762,7.936,2.052,7.373
E01002794,7.349,77.592,10.718,7.799,8.475
E01002795,6.22,53.471,7.946,4.887,6.722
E01002796,6.07,9.535,6.374,0.375,6.307
E01002797,6.442,34.17,8.461,4.112,7.091
E01002798,6.697,42.264,7.936,3.152,7.008
E01002799,6.694,34.085,7.762,2.662,7.182
E01002800,6.817,8.219,7.176,0.266,7.139
E01002801,7.425,34.578,8.926,3.489,8.205
E01002802,6.997,8.986,7.751,0.351,7.744
E01002803,7.812,161.648,11.271,12.705,8.479
E01002804,4.567,21.753,5.372,1.894,4.897
E01002805,4.547,10.033,5.006,0.713,4.759
E01002806,4.569,6.311,4.793,0.269,4.714
E01002807,4.845,16.284,5.54,1.752,5.041
E01002808,4.634,14.105,5.199,0.988,5.0
E01002809,4.875,20.359,5.589,1.752,5.183
E01002810,5.004,35.16,6.133,3.553,5.329
E01002811,4.367,8.737,4.698,0.465,4.577
E01002812,5.741,50.786,7.131,4.529,5.995
E01002813,5.756,27.591,6.542,1.963,6.081
E01002814,5.544,162.825,11.992,16.365,6.275
E01002815,5.92,144.138,12.778,20.91,6.242
E01002816,5.73,127.332,8.079,11.756,5.872
E01002817,5.59,147.189,8.193,12.535,5.858
E01002818,6.427,175.2,13.344,23.517,6.88
E01002819,6.282,162.11,10.717,18.725,6.531
E01002820,6.107,66.236,8.495,7.509,6.474
E01002821,6.176,162.225,11.202,16.143,6.667
E01002822,6.135,58.029,8.079,5.869,6.496
E01002823,6.209,17.978,7.289,2.059,6.708
E01002824,5.734,37.906,6.513,2.66,5.943
E01002825,5.429,66.601,6.263,3.683,5.828
E01002826,5.709,141.697,8.58,14.867,5.97
E01002827,5.86,42.247,7.57,4.01,6.488
E01002828,5.649,28.068,6.838,2.061,6.372
E01002829,5.889,11.361,6.446,0.791,6.276
E01002830,5.952,11.636,7.254,1.219,6.814
E01002831,6.069,22.136,7.593,1.854,7.008
E01002832,5.885,8.242,6.146,0.316,6.034
E01002833,5.903,13.353,6.676,1.331,6.232
E01002834,5.833,104.4,6.739,7.894,5.982
E01002835,5.843,120.658,10.724,16.663,6.484
E01002836,5.962,24.8,6.627,2.541,6.117
E01002837,6.019,28.521,7.204,4.332,6.186
E01002838,5.988,68.773,7.35,5.926,6.204
E01002839,5.749,107.032,15.834,26.424,6.022
E01002840,5.577,145.647,10.289,12.542,6.402
E01002841,5.219,109.303,7.032,8.407,5.642
E01002842,5.838,31.749,8.278,4.736,6.267
E01002843,5.481,64.511,9.134,9.649,5.983
E01002844,5.982,48.837,8.32,6.205,6.272
E01002845,6.034,137.647,10.744,13.581,6.608
E01002846,5.757,57.446,7.888,6.184,6.014
E01002847,5.813,32.729,7.827,5.884,5.969
E01002848,5.793,164.52,12.547,18.235,6.306
E01002849,5.833,134.664,10.679,15.265,6.092
E01002850,5.821,156.951,10.982,19.269,5.992
E01002851,5.852,122.781,15.183,21.224,6.189
E01002852,4.733,42.469,5.711,2.404,5.234
E01002853,5.48,19.672,6.073,1.58,5.697
E01002854,5.437,98.25,10.016,13.029,6.06
E01002855,5.674,96.567,8.681,10.258,6.241
E01002856,5.895,81.832,13.541,15.155,7.468
E01002857,5.4,6.587,5.583,0.168,5.528
E01002858,6.142,11.686,6.711,0.916,6.446
E01002859,6.324,64.924,8.999,8.867,6.739
E01002860,6.189,17.875,6.613,0.855,6.439
E01002861,6.109,41.998,7.33,4.009,6.402
E01002862,6.096,19.78,6.528,1.416,6.334
E01002863,6.356,53.623,9.123,9.188,6.658
E01002864,5.399,110.58,6.553,6.023,5.618
E01002865,5.422,146.099,7.253,10.775,5.7
E01002866,5.67,166.679,9.297,16.046,5.975
E01002867,5.643,147.534,8.991,12.122,6.054
E01002868,5.437,34.997,6.357,2.288,5.903
E01002869,6.226,116.67,11.763,15.32,7.193
E01002870,6.264,32.029,8.907,3.651,8.142
E01002871,5.792,33.655,7.335,3.785,6.396
E01002872,5.992,7.797,6.528,0.288,6.472
E01002873,6.559,89.386,11.458,9.798,8.109
E01002874,5.742,12.95,6.355,1.105,6.085
E01002875,5.686,12.74,6.067,0.765,5.91
E01002876,6.019,18.741,6.68,1.175,6.376
E01002877,6.3,113.041,14.247,12.106,9.34
E01002878,6.52,102.527,12.47,11.242,8.237
E01002879,6.176,15.488,6.859,1.088,6.64
E01002880,6.836,167.633,13.391,20.466,8.004
E01002881,6.138,8.032,6.859,0.43,6.852
E01002882,5.908,13.191,6.442,1.01,6.132
E01002883,6.034,22.137,7.351,2.125,6.628
E01002884,6.026,43.454,9.072,5.884,7.121
E01002885,6.202,30.3,7.085,2.583,6.517
E01002886,5.969,18.33,6.752,1.703,6.292
E01002887,5.855,52.177,7.835,6.536,6.248
E01002888,5.71,96.268,9.117,14.884,5.85
E01002889,5.657,169.768,10.79,23.717,5.804
E01002890,5.653,6.668,5.888,0.175,5.833
E01002891,5.88,143.3,8.602,12.367,6.332
E01002892,5.966,22.951,6.873,2.567,6.167
E01002893,6.036,85.35,8.98,9.072,6.108
E01002894,5.977,102.278,9.937,11.514,6.152
E01002895,5.95,23.324,6.218,1.37,6.065
E01002896,5.981,49.07,7.633,4.551,6.191
E01002897,6.041,35.132,7.362,4.487,6.178
E01002898,5.961,65.236,7.145,5.073,6.057
E01002899,5.924,71.666,8.057,8.928,6.15
E01002900,5.984,58.246,9.61,7.718,6.863
E01002901,6.059,128.038,8.298,6.777,6.738
E01002902,6.394,92.905,10.312,11.954,6.753
E01002903,5.959,34.903,6.872,3.004,6.292
E01002904,4.85,5.753,5.202,0.196,5.193
E01002905,5.259,20.946,6.079,1.64,5.7
E01002906,5.334,12.28,6.018,0.939,5.702
E01002907,5.023,5.831,5.261,0.137,5.238
E01002908,5.199,14.811,6.128,1.175,5.807
E01002909,5.972,20.982,7.005,1.769,6.528
E01002910,5.964,35.6,7.309,4.85,6.192
E01002911,5.945,145.546,7.943,10.21,6.208
E01002912,5.932,103.877,8.698,10.901,6.138
E01002913,5.998,92.848,9.533,9.806,6.287
E01002914,6.019,44.993,7.28,4.165,6.275
E01002915,2.991,30.116,6.083,5.675,3.943
E01002916,2.828,17.795,3.24,1.175,3.001
E01002917,2.826,4.539,3.178,0.305,3.076
E01002918,2.713,5.494,2.991,0.381,2.792
E01002919,2.713,31.063,4.414,3.843,3.098
E01002920,2.794,3.943,2.905,0.136,2.862
E01002921,2.85,18.179,3.467,1.784,3.05
E01002922,2.761,4.22,2.9,0.15,2.864
E01002923,2.886,12.693,3.297,1.13,3.049
E01002924,2.761,3.386,2.873,0.083,2.849
E01002925,2.826,15.244,3.345,1.239,3.054
E01002926,2.812,4.186,2.969,0.176,2.914
E01002927,2.841,18.342,3.286,1.087,3.111
E01002928,3.061,17.347,3.842,1.71,3.354
E01002929,3.166,5.326,3.35,0.202,3.301
E01002930,3.226,17.371,3.726,1.127,3.467
E01002931,3.325,7.446,3.671,0.523,3.529
E01002932,2.861,17.71,3.394,1.443,3.103
E01002933,3.217,6.447,3.397,0.224,3.345
E01002934,3.161,4.571,3.384,0.169,3.338
E01002935,3.316,15.928,4.222,1.554,3.714
E01002937,3.235,4.321,3.496,0.198,3.442
E01002938,3.164,7.129,3.514,0.535,3.37
E01002939,2.52,17.436,3.217,1.715,2.804
E01002940,2.414,17.498,3.179,1.758,2.711
E01002941,2.437,45.053,3.13,1.946,2.747
E01002942,2.525,14.115,2.904,0.82,2.754
E01002943,2.386,4.509,2.589,0.277,2.498
E01002944,2.403,4.499,2.65,0.235,2.596
E01002945,2.378,7.508,2.72,0.555,2.577
E01002946,2.052,4.935,2.328,0.283,2.291
E01002947,2.265,5.132,2.503,0.291,2.434
E01002948,1.76,18.627,2.124,0.832,1.954
E01002949,2.247,16.861,2.828,1.482,2.471
E01002950,1.968,12.034,2.206,0.521,2.099
E01002951,3.111,15.729,3.671,1.323,3.35
E01002952,2.91,19.946,3.22,0.992,3.047
E01002953,2.955,36.028,4.175,2.372,3.378
E01002954,3.208,20.664,4.26,2.009,3.649
E01002955,3.027,85.861,4.729,3.622,3.66
E01002956,2.924,11.468,3.32,0.881,3.109
E01002957,2.962,12.258,3.485,1.025,3.23
E01002958,3.016,3.666,3.175,0.09,3.169
E01002959,3.034,18.877,3.485,1.375,3.195
E01002960,3.045,18.241,3.495,1.052,3.268
E01002961,3.003,5.801,3.19,0.207,3.139
E01002962,3.006,3.598,3.104,0.086,3.076
E01002963,3.099,5.201,3.291,0.255,3.226
E01002964,3.089,89.46,4.83,5.804,3.602
E01002965,2.726,24.878,3.993,2.132,3.355
E01002966,2.826,4.305,3.006,0.195,2.919
E01002967,2.739,14.795,3.4,1.169,3.047
E01002968,2.951,42.975,5.194,4.618,3.733
E01002969,3.144,16.811,3.948,2.048,3.44
E01002970,2.873,16.894,3.47,1.276,3.209
E01002971,2.895,38.066,3.976,3.114,3.242
E01002972,3.334,47.883,4.956,3.504,4.014
E01002973,2.872,20.232,3.467,1.547,3.17
E01002974,3.275,52.583,4.277,3.016,3.572
E01002975,2.903,37.181,4.354,4.087,3.256
E01002976,3.043,4.662,3.523,0.353,3.418
E01002977,2.836,16.403,3.198,1.187,3.0
E01002978,2.793,18.271,3.509,1.545,3.138
E01002979,2.776,6.259,2.938,0.232,2.884
E01002980,3.072,13.091,3.525,0.981,3.299
E01002981,3.029,109.093,7.198,9.313,4.279
E01002982,3.341,68.683,6.267,7.159,4.217
E01002983,3.218,16.779,4.012,0.716,3.941
E01002984,3.152,49.882,4.182,2.638,3.517
E01002985,3.858,92.079,6.247,8.61,4.479
E01002986,2.815,5.213,3.026,0.227,2.973
E01002987,2.844,12.677,3.493,1.128,3.148
E01002988,2.571,14.633,3.189,1.252,2.846
E01002989,2.847,12.566,3.252,1.059,3.009
E01002990,2.889,14.675,3.77,1.531,3.295
