LSOA21CD,NO2-2016-min,NO2-2016-max,NO2-2016-mean,NO2-2016-std,NO2-2016-median
E01004041,39.834,74.649,41.921,3.901,40.945
E01004042,39.62,64.903,42.722,4.383,41.311
E01004043,39.787,55.443,41.298,2.406,40.606
E01004044,39.879,59.095,42.286,3.421,41.203
E01004045,36.995,49.786,38.016,1.921,37.476
E01004046,36.764,63.437,38.018,3.173,37.248
E01004047,36.741,57.091,39.109,3.262,38.131
E01004048,36.195,52.142,36.937,0.948,36.756
E01004049,36.987,54.633,38.55,2.366,37.906
E01004050,37.306,55.715,38.783,2.069,38.201
E01004051,37.781,82.916,40.576,4.307,39.104
E01004052,36.824,57.538,38.214,2.954,37.401
E01004053,38.447,54.869,40.809,2.406,40.196
E01004054,38.847,54.188,41.213,3.049,40.166
E01004055,38.167,54.564,39.374,1.743,38.879
E01004056,38.168,48.732,39.536,1.793,39.04
E01004057,38.17,49.667,39.044,1.38,38.715
E01004058,38.05,39.764,38.475,0.378,38.34
E01004059,38.043,58.431,39.506,1.931,39.018
E01004060,38.186,79.067,41.759,5.329,39.875
E01004061,36.959,66.082,38.712,2.442,38.266
E01004062,36.969,80.981,40.61,5.415,38.806
E01004063,36.876,45.581,38.156,1.283,37.971
E01004064,36.667,63.177,39.003,3.54,37.82
E01004065,36.865,59.848,37.755,2.403,37.177
E01004066,38.021,74.432,40.706,4.87,39.179
E01004067,38.46,84.846,43.924,7.851,41.208
E01004068,36.645,49.566,37.853,1.233,37.639
E01004069,34.69,68.903,36.625,3.437,35.714
E01004070,36.34,61.53,38.704,3.349,37.605
E01004071,36.328,57.691,38.281,3.369,37.312
E01004072,35.602,55.962,37.49,3.144,36.411
E01004073,35.749,54.481,37.907,2.605,37.21
E01004074,35.482,83.572,38.233,4.374,37.118
E01004075,34.642,63.934,36.678,3.142,35.808
E01004076,30.293,59.278,31.534,2.017,31.119
E01004077,30.312,59.151,33.621,4.463,32.177
E01004078,30.569,50.128,31.525,1.833,31.133
E01004079,30.016,35.718,30.613,0.602,30.478
E01004080,30.594,48.571,31.984,2.422,31.343
E01004081,30.11,36.785,31.03,0.948,30.847
E01004082,30.62,33.035,31.375,0.475,31.32
E01004083,29.08,31.332,29.572,0.451,29.472
E01004084,28.64,54.35,29.775,2.639,29.126
E01004085,28.831,56.283,29.473,0.908,29.28
E01004086,29.824,61.318,32.05,3.841,30.889
E01004087,28.965,41.494,30.104,1.129,29.873
E01004088,29.164,31.86,29.812,0.456,29.763
E01004089,29.651,31.32,30.137,0.342,30.02
E01004090,28.662,47.759,29.963,2.233,29.397
E01004091,27.773,34.962,28.924,1.109,28.648
E01004092,28.336,47.741,29.171,1.058,28.987
E01004093,28.933,50.557,29.548,1.517,29.24
E01004094,28.544,48.691,30.357,3.053,29.43
E01004095,29.053,45.345,30.05,1.956,29.512
E01004096,29.057,48.043,30.339,2.603,29.564
E01004097,29.65,47.97,30.982,1.728,30.522
E01004098,29.667,49.873,31.434,2.958,30.499
E01004099,30.437,58.527,32.185,3.454,31.252
E01004100,30.316,48.538,31.469,2.284,30.815
E01004101,30.247,40.018,30.876,0.983,30.609
E01004102,29.682,59.727,32.21,3.823,31.286
E01004103,30.234,51.018,31.873,2.911,30.98
E01004104,29.453,42.65,30.033,1.027,29.8
E01004105,28.581,51.188,30.506,2.548,29.853
E01004106,27.907,43.418,29.12,1.419,28.8
E01004107,28.975,50.706,30.722,3.176,29.889
E01004108,26.981,56.239,28.285,1.773,27.988
E01004109,26.717,28.756,27.093,0.285,27.004
E01004110,29.155,62.582,32.541,4.535,31.155
E01004111,29.063,48.607,30.696,2.441,30.127
E01004112,28.172,40.629,29.401,1.318,29.086
E01004114,26.94,33.287,27.639,0.601,27.495
E01004115,30.164,58.197,32.112,4.121,31.134
E01004116,29.367,48.733,30.735,2.345,30.144
E01004117,29.307,31.14,29.777,0.33,29.677
E01004118,30.345,85.111,32.78,4.574,31.307
E01004119,30.366,72.686,31.816,3.17,31.058
E01004120,29.495,48.295,30.727,1.948,30.35
E01004121,29.678,88.332,30.739,3.821,30.327
E01004122,29.659,91.66,30.557,3.166,30.273
E01004123,31.098,59.065,33.154,3.764,31.894
E01004124,31.108,48.646,32.025,1.38,31.68
E01004125,31.181,42.888,31.998,1.246,31.713
E01004126,31.275,34.261,31.732,0.416,31.58
E01004127,31.061,48.683,32.543,2.645,31.684
E01004128,30.745,49.277,32.201,2.807,31.402
E01004129,31.404,66.647,34.36,4.319,32.798
E01004130,30.734,78.027,32.412,3.807,31.455
E01004131,31.126,57.34,33.007,3.698,31.925
E01004132,30.423,47.571,31.497,1.201,31.352
E01004133,30.897,44.379,31.894,1.323,31.658
E01004134,31.387,73.219,34.869,5.086,33.065
E01004135,30.882,51.113,32.155,2.339,31.518
E01004136,30.871,33.344,31.451,0.437,31.364
E01004137,30.369,56.244,31.768,2.725,31.053
E01004138,30.224,35.621,30.881,0.661,30.733
E01004139,30.296,51.708,32.322,3.422,31.269
E01004140,30.398,41.598,31.645,1.923,31.091
E01004141,30.345,36.054,30.809,0.747,30.584
E01004143,30.155,31.847,30.62,0.345,30.513
E01004144,30.708,44.246,32.129,2.075,31.407
E01004145,31.018,63.935,33.524,4.1,32.344
E01004146,30.54,57.358,31.754,1.852,31.257
E01004147,30.306,32.042,30.803,0.307,30.744
E01004148,30.329,71.756,32.04,3.968,31.148
E01004149,30.333,43.302,30.997,0.937,30.743
E01004150,29.33,51.308,30.674,1.679,30.387
E01004151,29.288,31.518,29.942,0.41,29.918
E01004152,29.449,56.522,31.503,3.641,30.402
E01004153,29.268,43.485,30.093,1.515,29.751
E01004154,28.976,34.976,29.572,0.379,29.539
E01004155,29.105,31.969,29.729,0.383,29.64
E01004156,29.596,57.643,31.255,3.436,30.408
E01004157,29.557,60.63,31.839,3.673,30.727
E01004158,29.288,51.067,30.543,2.326,30.079
E01004159,30.259,70.226,32.588,4.079,31.384
E01004160,30.1,49.813,31.447,2.795,30.669
E01004161,30.017,60.775,31.756,3.699,30.645
E01004162,30.193,50.464,31.809,3.089,30.9
E01004163,30.927,43.766,31.925,1.429,31.648
E01004164,30.776,41.985,32.04,1.835,31.506
E01004165,30.82,49.394,32.421,2.543,31.595
E01004166,30.455,41.904,31.421,1.366,31.191
E01004167,30.73,47.437,31.974,2.318,31.315
E01004168,30.342,42.066,30.926,0.779,30.729
E01004169,30.854,32.928,31.223,0.327,31.111
E01004170,30.164,64.265,32.24,4.878,30.95
E01004171,30.488,58.763,32.378,3.826,31.196
E01004172,30.29,67.022,32.408,4.148,31.298
E01004173,30.044,55.462,30.893,1.807,30.6
E01004174,30.036,31.768,30.498,0.361,30.389
E01004175,30.491,44.555,31.41,1.852,30.939
E01004176,30.496,58.084,32.188,3.387,31.282
E01004177,29.312,65.122,31.976,4.829,30.644
E01004178,30.034,78.346,32.213,5.069,30.913
E01004179,29.527,50.24,30.387,1.478,30.052
E01004180,28.408,61.242,29.915,2.465,29.391
E01004181,28.527,52.389,30.306,3.822,29.563
E01004182,30.036,41.045,31.053,1.676,30.581
E01004183,31.571,53.708,33.243,2.679,32.389
E01004184,31.232,42.096,31.853,1.349,31.484
E01004185,31.034,46.797,32.109,1.68,31.658
E01004186,30.928,43.557,31.632,1.375,31.287
E01004187,31.025,33.488,31.745,0.378,31.659
E01004189,31.34,52.435,32.519,1.974,31.974
E01004190,30.249,66.227,31.026,3.823,30.493
E01004191,30.448,80.726,32.755,5.55,31.396
E01004192,30.331,32.079,30.713,0.285,30.646
E01004193,30.259,32.504,30.64,0.343,30.51
E01004194,30.363,47.338,31.11,1.014,30.853
E01004195,30.345,95.178,32.327,7.641,30.725
E01004196,30.369,56.237,31.269,2.009,30.874
E01004198,40.293,72.116,42.91,4.204,41.814
E01004199,41.114,50.325,42.331,1.612,41.917
E01004200,41.267,69.036,43.574,4.492,42.233
E01004201,39.389,61.508,41.248,2.817,40.225
E01004202,40.173,67.677,42.312,3.622,41.255
E01004203,41.185,77.149,44.415,5.858,42.394
E01004204,41.404,66.647,43.802,3.609,42.725
E01004205,41.37,51.685,42.6,1.492,42.164
E01004206,41.205,72.111,43.197,3.949,42.164
E01004207,40.378,72.476,41.946,4.329,40.982
E01004208,40.439,85.781,45.433,8.207,42.451
E01004209,41.008,69.639,45.004,6.218,42.592
E01004211,41.304,68.857,43.489,3.582,42.331
E01004212,41.271,85.038,43.299,3.933,42.362
E01004214,37.618,48.33,38.831,1.628,38.331
E01004216,36.988,51.159,38.382,1.784,37.913
E01004217,36.469,53.245,37.452,2.047,36.865
E01004218,36.589,52.576,38.163,2.316,37.609
E01004219,40.635,115.743,51.272,12.181,46.765
E01004221,37.915,56.35,40.497,3.244,39.33
E01004222,37.929,51.0,39.498,1.775,39.12
E01004223,37.39,95.757,39.972,5.63,38.492
E01004226,38.373,47.716,39.17,1.086,38.89
E01004228,38.535,56.691,39.848,2.379,39.197
E01004229,38.493,86.048,40.534,5.843,39.152
E01004230,38.948,70.692,42.159,5.297,40.437
E01004231,38.53,84.856,41.241,6.64,39.272
E01004232,38.778,79.916,42.387,6.436,40.306
E01004233,38.096,50.297,39.503,1.765,39.007
E01004234,37.66,73.197,40.533,3.99,39.463
E01004235,40.107,113.458,48.628,12.249,44.019
E01004236,38.784,91.074,44.054,9.892,40.385
E01004237,39.111,83.699,41.905,5.346,40.215
E01004239,38.754,69.347,41.244,4.304,39.811
E01004240,38.338,52.421,39.17,1.426,38.751
E01004241,38.341,58.308,39.523,2.037,38.999
E01004243,39.638,100.306,46.425,11.279,42.477
E01004244,39.1,62.254,41.375,3.868,40.267
E01004245,37.395,85.255,40.247,5.037,39.175
E01004247,39.688,99.483,44.634,8.523,41.429
E01004248,38.989,92.997,45.928,10.552,41.37
E01004249,39.028,102.211,44.818,9.884,41.398
E01004251,40.11,65.933,41.591,2.709,40.931
E01004255,41.193,90.542,45.57,7.275,43.099
E01004256,40.761,74.518,44.349,3.785,43.192
E01004257,40.125,61.507,42.589,3.665,41.465
E01004258,40.893,82.938,47.477,9.308,43.713
E01004259,39.666,88.654,43.762,6.015,42.01
E01004260,39.141,71.916,41.543,4.543,40.192
E01004263,39.496,52.592,40.723,1.866,40.296
E01004264,39.319,45.762,40.28,0.882,40.143
E01004266,40.346,56.055,42.004,2.384,41.305
E01004267,38.294,97.318,40.727,5.305,39.308
E01004268,38.953,72.424,41.431,4.341,40.175
E01004270,38.702,75.31,41.341,4.536,39.975
E01004271,39.175,71.55,41.47,4.035,40.357
E01004272,39.214,54.139,40.763,2.244,40.105
E01004274,37.398,52.011,39.025,2.226,38.426
E01004275,36.922,51.493,38.137,2.058,37.59
E01004276,37.15,49.643,38.635,2.189,38.021
E01004277,38.685,102.356,46.341,10.504,42.655
E01004280,37.605,54.248,39.446,2.479,38.661
E01004281,36.833,39.093,37.427,0.46,37.377
E01004283,39.907,46.585,40.842,1.09,40.504
E01004286,39.795,81.626,42.461,4.707,41.331
E01004287,40.332,69.262,42.168,4.133,40.991
E01004288,39.975,69.411,41.672,3.637,40.771
E01004289,40.044,68.388,42.109,3.96,40.996
E01004290,40.105,73.522,43.322,7.127,41.194
E01004291,40.761,55.429,42.283,2.186,41.584
E01004292,40.977,46.489,42.446,0.973,42.269
E01004293,41.47,135.375,49.78,12.578,46.37
E01004295,43.468,85.91,46.992,4.889,45.224
E01004296,41.185,98.819,45.104,7.378,42.93
E01004297,40.725,101.938,42.986,6.914,41.632
E01004298,41.188,70.664,43.077,3.786,42.101
E01004300,41.414,57.873,45.47,3.804,43.955
E01004301,42.289,133.563,47.971,9.943,45.109
E01004302,41.938,51.037,43.622,1.917,43.107
E01004303,41.507,99.761,47.911,9.962,44.515
E01004304,42.257,67.965,44.479,3.092,43.351
E01004305,41.162,67.157,43.511,3.8,42.421
E01004306,42.48,94.19,44.426,4.963,43.753
E01004307,43.328,204.887,47.856,16.377,44.304
E01004308,42.019,51.269,42.834,1.103,42.604
E01004309,42.295,172.541,48.684,14.114,44.492
E01004310,44.136,173.04,50.454,21.959,44.688
E01004311,42.179,74.12,45.984,5.213,44.388
E01004312,41.99,63.926,43.414,2.66,42.653
E01004313,42.094,66.368,44.998,4.638,43.163
E01004315,42.572,64.637,44.79,2.559,44.13
E01004316,43.745,51.131,45.285,1.302,44.964
E01004319,43.137,58.14,44.299,2.314,43.748
E01004321,42.469,79.247,45.947,5.134,44.522
E01004322,41.182,76.628,45.112,5.286,43.378
E01004323,41.174,44.395,42.164,0.666,42.078
E01004324,40.462,44.498,41.269,0.681,41.128
E01004326,41.434,71.499,44.775,5.579,43.081
E01004327,35.055,46.986,36.289,1.672,35.724
E01004328,35.723,55.149,37.89,3.288,36.772
E01004329,35.04,48.93,36.777,2.496,35.924
E01004330,35.326,47.112,36.258,1.441,35.975
E01004331,34.938,45.689,36.221,1.777,35.729
E01004332,35.408,56.259,37.823,3.154,36.698
E01004333,34.51,49.428,36.033,1.991,35.435
E01004334,34.863,50.099,36.874,2.412,36.191
E01004335,35.631,54.883,37.196,2.697,36.337
E01004336,37.363,91.944,44.163,10.282,40.234
E01004337,36.298,53.296,38.575,2.968,37.644
E01004338,36.247,41.931,37.873,1.264,37.518
E01004339,36.128,84.182,39.479,6.39,37.463
E01004340,35.684,88.731,40.901,9.487,37.463
E01004341,35.64,53.855,37.784,2.876,36.948
E01004342,33.33,62.439,35.107,3.413,34.096
E01004343,32.48,72.153,37.36,7.28,34.941
E01004344,32.864,139.529,39.966,10.259,36.365
E01004345,33.526,64.967,36.648,4.842,34.72
E01004346,33.724,57.104,35.553,2.646,34.861
E01004347,33.338,56.661,34.739,2.82,33.903
E01004348,33.53,70.443,35.193,3.286,34.235
E01004349,28.26,50.658,29.88,2.479,29.232
E01004350,29.377,69.442,32.44,4.232,31.074
E01004351,28.851,43.579,29.899,1.018,29.768
E01004352,27.461,44.168,28.656,1.0,28.385
E01004353,28.314,49.802,29.634,1.898,29.285
E01004354,29.407,64.519,31.87,3.763,30.676
E01004355,30.25,38.805,30.829,0.617,30.663
E01004356,29.984,51.581,32.049,2.56,31.36
E01004357,30.049,52.878,31.447,2.586,30.702
E01004358,30.143,42.476,30.884,1.117,30.529
E01004359,30.206,53.323,31.975,3.333,30.861
E01004360,30.205,47.053,31.282,2.221,30.757
E01004361,31.13,48.753,32.859,2.739,31.961
E01004362,33.654,102.79,36.108,5.042,34.705
E01004363,34.054,65.692,36.419,4.733,35.049
E01004364,34.077,106.522,37.79,6.81,35.841
E01004365,35.529,75.347,39.291,5.713,37.418
E01004366,34.065,61.148,35.631,2.58,34.864
E01004367,34.512,58.645,36.089,3.105,35.506
E01004368,34.612,43.729,35.525,0.839,35.323
E01004369,35.305,58.883,37.622,3.913,36.489
E01004370,35.204,62.407,37.003,3.605,35.94
E01004371,35.36,80.558,37.946,4.949,36.509
E01004372,35.214,45.726,36.013,1.609,35.628
E01004373,35.842,65.57,38.058,4.356,36.728
E01004374,35.83,82.5,42.94,10.129,38.599
E01004375,35.81,68.297,38.079,4.816,36.709
E01004376,36.233,88.771,42.675,8.271,40.192
E01004377,31.802,94.759,37.372,7.79,34.716
E01004378,33.568,55.689,35.18,2.489,34.45
E01004379,31.775,53.993,33.673,3.106,32.787
E01004380,31.226,34.973,32.057,0.615,31.889
E01004381,32.307,67.525,35.425,4.24,33.997
E01004382,32.207,35.453,32.702,0.402,32.588
E01004383,32.243,81.979,36.79,6.824,34.512
E01004384,30.296,45.096,31.729,2.155,31.228
E01004385,30.193,45.904,31.801,2.091,31.257
E01004386,30.709,44.503,31.664,1.632,31.3
E01004387,30.808,40.197,31.631,0.928,31.468
E01004388,31.179,40.723,32.491,1.444,32.076
E01004389,29.317,55.661,31.069,2.776,30.408
E01004390,29.35,44.87,30.783,1.954,30.402
E01004391,33.798,64.854,35.368,3.38,34.465
E01004392,34.293,58.039,36.08,3.279,35.047
E01004393,34.214,59.717,37.235,4.305,35.893
E01004394,34.103,57.98,35.242,1.986,34.824
E01004395,33.794,35.687,34.43,0.362,34.437
E01004396,34.449,54.17,36.475,3.176,35.415
E01004397,34.321,71.28,36.586,4.334,35.206
E01004398,32.793,71.43,34.2,2.642,33.502
E01004399,32.684,93.817,34.362,5.043,33.433
E01004400,33.915,57.714,35.276,3.065,34.436
E01004401,33.387,60.041,34.242,1.599,33.903
E01004402,33.472,41.486,34.189,0.923,34.002
E01004403,33.623,100.579,38.268,10.566,34.728
E01004404,33.775,41.828,34.561,1.058,34.269
E01004405,34.304,69.782,35.993,3.323,35.34
E01004406,34.603,71.637,38.348,6.462,36.22
E01004407,34.016,60.357,36.371,4.623,34.905
E01004408,34.538,87.756,37.229,5.72,35.574
E01004409,34.051,61.536,36.373,3.983,35.112
E01004410,33.856,47.289,34.639,1.349,34.328
E01004411,34.54,73.432,39.076,7.546,36.184
E01004412,33.97,40.238,34.763,0.725,34.587
E01004413,30.966,50.156,32.932,2.947,31.861
E01004414,30.832,51.136,33.019,2.895,32.306
E01004415,30.549,49.41,31.897,2.293,31.281
E01004416,31.242,52.699,32.281,1.491,32.044
E01004417,31.601,60.699,34.034,3.984,33.022
E01004418,32.116,58.869,33.968,3.053,33.37
E01004419,32.307,62.065,34.618,4.446,33.391
E01004420,34.759,86.969,38.874,6.955,36.791
E01004421,34.766,61.622,36.466,3.01,35.732
E01004422,34.061,86.159,35.864,3.701,35.062
E01004423,35.186,61.438,37.482,4.17,36.132
E01004424,35.005,72.499,37.719,4.894,36.071
E01004425,34.491,75.59,37.327,5.22,35.763
E01004426,35.251,55.231,36.814,2.724,36.142
E01004427,35.01,77.672,36.689,4.081,35.526
E01004428,35.268,57.443,36.878,2.899,36.15
E01004429,35.258,70.265,36.745,2.463,36.046
E01004430,36.137,92.023,41.63,7.262,39.27
E01004432,35.069,58.015,35.945,2.124,35.532
E01004434,35.073,57.449,35.966,1.988,35.436
E01004435,35.218,73.136,38.23,5.179,36.294
E01004436,34.996,99.913,42.701,10.937,38.844
E01004437,34.66,56.525,37.182,3.636,35.987
E01004438,34.668,105.17,42.498,11.616,38.501
E01004439,35.184,56.795,37.586,2.935,36.651
E01004440,34.669,92.263,42.42,10.761,38.443
E01004441,34.179,51.965,35.206,1.512,34.872
E01004442,34.463,80.888,35.899,4.49,35.076
E01004443,34.5,64.199,36.398,2.327,35.731
E01004444,34.25,61.665,37.236,4.545,35.697
E01004445,34.168,38.064,34.711,0.605,34.46
E01004446,34.031,52.818,35.003,1.834,34.536
E01004447,34.304,41.319,35.021,0.923,34.769
E01004448,33.902,56.041,34.545,1.869,34.172
E01004449,34.203,54.295,35.297,2.059,34.849
E01004450,31.865,54.469,33.936,2.849,33.171
E01004451,31.734,47.474,32.907,1.536,32.645
E01004452,32.303,57.943,33.589,2.682,32.87
E01004453,32.565,107.077,37.747,9.023,35.004
E01004454,32.523,58.084,33.364,1.997,33.016
E01004455,32.644,112.69,36.34,6.582,34.21
E01004456,33.498,111.232,41.246,12.868,36.622
E01004457,33.732,52.653,35.695,3.214,34.752
E01004458,34.153,53.936,36.343,3.33,35.187
E01004459,33.516,35.307,34.04,0.383,33.89
E01004460,33.61,62.79,36.838,4.371,35.563
E01004462,34.128,61.08,35.227,2.612,34.639
E01004463,33.515,36.996,34.079,0.502,33.938
E01004464,34.174,81.669,36.002,3.934,34.82
E01004465,34.306,47.313,35.094,1.291,34.871
E01004466,33.988,48.456,34.873,1.598,34.554
E01004467,34.132,99.468,36.902,4.42,35.726
E01004468,33.123,76.092,35.504,4.274,34.298
E01004469,33.381,57.385,34.901,2.855,34.13
E01004470,34.08,68.429,35.987,3.941,34.701
E01004471,33.624,42.913,34.313,0.744,34.101
E01004472,36.407,52.899,37.187,1.09,36.955
E01004473,36.419,44.054,37.397,1.045,37.149
E01004474,36.397,71.271,39.814,4.77,38.028
E01004475,36.462,62.916,39.349,5.297,37.553
E01004476,36.897,61.815,40.046,4.787,38.362
E01004477,36.758,56.959,38.186,2.657,37.435
E01004478,36.901,44.665,38.057,1.505,37.598
E01004479,36.62,57.998,38.214,2.904,37.288
E01004480,37.55,57.408,38.982,2.566,38.326
E01004481,35.156,68.172,39.153,5.814,37.104
E01004482,34.96,56.105,37.248,3.821,36.105
E01004483,34.646,60.631,36.115,3.022,35.279
E01004484,34.88,56.87,36.08,2.013,35.583
E01004485,35.731,56.964,37.245,3.121,36.342
E01004486,34.754,60.004,36.41,2.901,35.505
E01004487,35.267,56.02,36.791,2.571,36.143
E01004488,35.308,55.942,36.755,2.504,36.011
E01004489,35.017,55.966,36.318,2.436,35.626
E01004490,34.931,60.232,36.951,3.23,35.938
E01004491,34.371,57.171,35.452,2.198,34.961
E01004492,34.228,64.842,36.903,4.617,35.334
E01004493,35.392,58.436,37.417,2.95,36.596
E01004494,36.012,66.539,39.171,4.903,37.617
E01004495,35.094,59.1,37.261,4.527,35.86
E01004496,34.784,68.423,38.824,5.037,37.266
E01004497,34.529,44.938,35.856,1.458,35.505
E01004498,34.632,51.56,36.391,2.251,35.832
E01004499,36.669,69.605,40.211,5.709,38.035
E01004500,35.36,72.237,38.164,5.269,36.461
E01004501,34.81,55.181,35.682,1.216,35.482
E01004502,35.873,78.442,38.21,5.014,36.909
E01004503,35.47,61.409,37.433,3.493,36.395
E01004504,35.123,60.971,36.62,2.259,36.004
E01004505,35.47,68.079,37.904,4.099,36.521
E01004506,35.384,80.833,39.073,5.856,37.341
E01004507,35.919,63.132,38.447,3.856,37.271
E01004508,38.461,70.452,42.199,5.485,40.362
E01004510,38.479,74.938,44.788,7.562,41.725
E01004511,36.499,74.576,38.927,4.115,37.862
E01004512,36.767,43.01,37.723,0.849,37.502
E01004513,36.821,75.135,39.748,4.954,38.181
E01004514,38.563,80.345,42.755,6.686,40.442
E01004515,38.295,67.774,39.562,2.354,39.157
E01004516,33.887,45.488,34.683,1.113,34.378
E01004517,34.149,55.339,36.504,3.453,35.337
E01004518,33.973,45.62,34.703,1.118,34.451
E01004519,34.214,47.64,35.881,2.198,35.249
E01004520,33.867,35.829,34.382,0.406,34.311
E01004521,33.685,41.734,34.469,0.639,34.329
E01004522,33.597,55.702,36.16,3.586,34.945
E01004523,34.147,57.973,35.829,2.485,35.017
E01004524,34.596,51.727,35.889,2.144,35.245
E01004525,34.83,90.022,39.058,7.008,36.563
E01004526,34.446,62.449,37.498,5.319,35.574
E01004527,34.711,44.619,36.169,1.628,35.67
E01004528,35.098,68.397,38.055,4.791,36.434
E01004529,34.065,62.879,36.916,4.402,35.425
E01004530,34.084,58.747,35.215,2.252,34.609
E01004531,34.762,36.701,35.193,0.373,35.059
E01004532,34.534,49.183,35.36,1.692,34.866
E01004533,34.663,43.707,35.598,1.308,35.204
E01004534,38.264,70.648,40.772,4.01,39.677
E01004535,38.504,66.492,40.655,3.968,39.662
E01004536,38.134,60.712,39.525,2.811,38.764
E01004537,38.128,83.987,41.078,5.609,39.371
E01004538,38.523,82.073,43.846,8.817,40.341
E01004539,38.875,64.888,40.449,2.689,39.822
E01004540,38.858,73.973,43.651,6.647,41.392
E01004541,38.822,74.691,42.79,6.096,40.499
E01004542,36.123,62.537,37.855,3.253,36.905
E01004543,35.703,77.76,38.196,4.429,36.872
E01004544,36.042,43.385,36.62,0.874,36.362
E01004545,35.735,59.383,37.686,2.704,36.9
E01004546,35.677,37.501,36.071,0.385,35.889
E01004547,35.827,65.157,38.325,4.502,36.872
E01004548,35.713,67.751,38.008,4.638,36.627
E01004549,35.476,66.73,37.91,4.777,36.485
E01004550,36.063,51.341,37.318,1.931,36.773
E01004551,38.035,76.589,42.566,7.019,40.22
E01004552,38.364,67.451,43.171,5.869,40.925
E01004553,36.657,70.562,40.311,4.97,38.704
E01004554,37.026,77.556,40.3,5.546,38.545
E01004555,37.059,59.008,38.426,2.495,37.837
E01004556,37.174,46.134,38.133,0.843,37.961
E01004557,36.984,49.34,38.163,1.906,37.59
E01004558,36.221,57.272,37.948,2.796,37.307
E01004559,36.134,57.082,37.95,3.064,37.084
E01004560,39.138,70.069,40.788,3.085,39.91
E01004563,38.911,64.018,41.038,3.333,40.21
E01004564,38.886,59.73,40.815,2.886,40.062
E01004565,39.249,59.818,41.563,3.767,40.31
E01004566,40.518,67.936,44.587,5.021,42.705
E01004567,39.206,50.464,40.488,1.351,40.087
E01004568,33.579,65.858,35.485,3.762,34.421
E01004569,32.889,64.08,35.065,3.067,34.39
E01004570,32.888,36.423,33.902,0.685,33.722
E01004571,33.745,63.704,36.023,4.442,34.689
E01004572,33.838,82.466,36.12,4.349,34.877
E01004573,32.013,79.068,35.307,6.024,33.49
E01004574,33.066,45.082,34.081,1.213,33.802
E01004575,33.425,65.849,35.303,3.628,34.457
E01004576,33.015,55.489,34.131,1.906,33.684
E01004577,39.803,82.637,43.43,4.727,41.836
E01004579,38.979,68.79,40.44,2.774,39.771
E01004580,38.98,70.82,40.789,3.834,39.806
E01004581,38.888,57.306,40.53,2.76,39.75
E01004582,40.117,64.586,41.787,2.939,40.949
E01004583,38.958,76.336,43.214,5.226,41.731
E01004584,39.234,49.991,40.58,1.597,40.174
E01004585,38.491,71.908,41.359,5.297,39.656
E01004586,38.754,71.875,41.728,4.667,40.114
E01004587,38.471,45.987,39.443,1.228,39.073
E01004588,38.389,78.043,41.044,4.982,39.635
E01004589,38.692,66.97,40.716,3.846,39.442
E01004590,38.662,61.795,39.725,2.23,39.264
E01004591,38.655,71.189,41.964,5.962,39.905
E01004592,38.553,40.322,39.103,0.373,38.981
E01004593,35.265,64.989,37.667,3.847,36.447
E01004594,34.901,54.794,36.381,2.12,35.804
E01004595,34.867,54.979,36.265,2.337,35.578
E01004596,34.281,47.719,35.442,1.608,35.003
E01004597,34.59,55.929,35.981,2.788,35.278
E01004598,34.981,59.374,36.935,3.245,35.916
E01004599,33.785,35.968,34.556,0.353,34.515
E01004601,35.681,57.772,37.626,3.051,36.704
E01004602,36.767,73.308,39.201,3.906,38.027
E01004604,35.143,53.042,36.095,1.817,35.631
E01004605,35.179,62.347,36.73,2.871,36.099
E01004606,35.916,61.522,38.493,4.663,36.994
E01004607,35.606,65.373,37.032,3.096,36.312
E01004608,36.48,61.869,39.023,4.115,37.808
E01004609,36.263,83.172,41.509,7.269,39.017
E01004610,34.294,51.946,35.202,1.302,34.776
E01004611,34.681,63.179,36.404,3.461,35.494
E01004612,34.768,59.854,36.847,3.557,35.779
E01004613,35.141,64.922,37.599,4.782,36.235
E01004614,34.362,60.884,36.378,3.532,35.474
E01004615,34.598,67.247,37.198,3.81,36.021
E01004616,34.304,65.951,37.385,5.034,35.957
E01004617,33.771,63.642,35.245,2.445,34.591
E01004618,34.595,42.815,35.798,0.996,35.623
E01004619,35.583,64.033,37.407,3.213,36.537
E01004620,36.453,46.448,37.422,1.514,36.991
E01004621,35.641,69.39,39.858,4.501,38.435
E01004622,36.03,63.75,38.871,4.118,37.623
E01004623,35.609,49.223,37.249,1.966,36.746
E01004624,34.82,51.127,36.013,1.54,35.681
E01004625,35.156,55.245,36.368,2.296,35.768
E01004626,34.27,69.412,35.611,2.274,35.004
E01004627,37.232,74.805,40.223,4.765,38.578
E01004628,34.829,60.764,36.76,3.352,35.774
E01004629,34.138,44.396,35.306,1.375,34.897
E01004630,34.528,50.766,35.713,2.12,35.159
E01004631,34.27,64.338,36.088,2.941,35.262
E01004632,33.478,44.097,34.585,1.514,34.25
E01004633,34.307,36.084,34.758,0.421,34.606
E01004634,33.896,53.868,35.278,2.51,34.66
E01004635,33.848,35.999,34.428,0.428,34.272
E01004636,33.629,52.261,34.664,2.22,34.101
E01004637,33.647,42.756,34.273,0.728,34.116
E01004638,34.423,36.74,34.918,0.407,34.797
E01004639,34.436,62.862,36.795,4.09,35.738
E01004640,34.999,64.011,37.089,4.168,35.976
E01004641,34.93,65.76,37.376,3.871,36.177
