LSOA11CD,PM10d-2016-min,PM10d-2016-max,PM10d-2016-mean,PM10d-2016-std,PM10d-2016-median
E01003824,3.88,5.095,4.06,0.147,4.014
E01003825,3.699,5.661,3.923,0.226,3.902
E01003826,3.634,23.682,4.037,1.25,3.823
E01003827,3.78,20.686,4.453,1.415,4.152
E01003828,3.742,5.911,4.076,0.217,4.028
E01003829,4.051,34.979,4.619,2.14,4.27
E01003830,4.017,35.392,4.743,2.108,4.226
E01003831,3.972,6.912,4.247,0.362,4.143
E01003832,3.838,5.977,4.108,0.277,4.041
E01003833,3.88,5.701,4.062,0.176,4.021
E01003834,4.02,61.857,4.883,2.802,4.529
E01003835,4.425,16.887,4.6,0.7,4.499
E01003836,4.312,17.358,4.922,1.629,4.574
E01003837,4.451,10.921,4.611,0.35,4.555
E01003838,4.26,20.422,4.717,1.342,4.409
E01003839,4.507,17.895,5.307,1.674,4.903
E01003840,4.606,37.535,5.717,3.173,4.913
E01003841,4.343,27.027,5.154,2.648,4.564
E01003842,4.351,9.928,4.692,0.608,4.554
E01003843,4.156,24.816,4.964,2.039,4.586
E01003844,4.506,41.98,5.753,3.205,4.926
E01003845,4.393,28.74,4.895,1.942,4.502
E01003846,5.412,24.059,6.528,2.332,5.939
E01003847,5.023,55.303,5.6,1.726,5.257
E01003848,5.403,21.818,6.311,2.053,5.747
E01003849,5.404,8.362,5.704,0.419,5.604
E01003851,5.871,53.886,7.358,4.953,6.311
E01003852,5.613,58.768,6.95,3.549,6.06
E01003853,5.604,32.2,6.451,1.974,6.059
E01003854,5.795,31.062,7.793,4.541,6.31
E01003855,5.626,49.081,7.344,4.634,6.094
E01003856,5.657,28.853,6.935,3.413,5.943
E01003857,5.617,36.95,6.859,4.639,5.839
E01003858,5.595,30.534,6.394,2.832,5.873
E01003859,5.41,44.715,6.591,3.46,5.738
E01003860,5.125,68.306,5.974,3.821,5.448
E01003861,5.525,63.832,8.558,8.691,6.223
E01003862,5.297,62.406,6.661,4.263,5.634
E01003863,5.289,15.489,5.781,0.992,5.573
E01003864,5.171,53.201,6.422,3.869,5.687
E01003865,5.674,48.544,7.785,4.77,6.203
E01003866,5.222,54.615,6.71,5.407,5.587
E01003867,4.631,56.359,6.821,5.799,5.36
E01003868,5.121,20.687,6.116,2.164,5.513
E01003869,5.022,52.109,6.549,4.317,5.456
E01003870,4.717,35.415,5.2,1.202,4.993
E01003871,5.24,14.944,5.983,1.402,5.603
E01003872,5.388,55.914,7.654,7.011,5.757
E01003873,5.437,31.87,6.55,2.492,5.994
E01003874,5.249,16.988,5.919,1.418,5.535
E01003875,4.863,31.448,5.817,2.543,5.263
E01003876,5.498,59.432,7.971,6.142,6.238
E01003877,5.211,7.214,5.586,0.309,5.508
E01003878,4.761,26.448,5.089,0.801,4.907
E01003879,5.213,12.353,5.56,0.854,5.364
E01003880,4.549,68.593,5.488,3.378,4.895
E01003881,4.509,20.116,4.886,1.006,4.628
E01003882,4.88,39.339,5.8,2.738,5.167
E01003883,4.669,7.701,4.928,0.27,4.891
E01003884,4.487,25.969,4.966,1.299,4.769
E01003885,4.467,22.254,5.104,1.591,4.69
E01003886,4.536,15.207,5.032,1.075,4.731
E01003887,4.289,23.805,5.024,1.706,4.632
E01003888,3.964,26.342,4.451,1.172,4.149
E01003889,3.866,8.529,4.131,0.322,4.033
E01003890,4.535,68.593,5.061,2.966,4.705
E01003891,4.466,28.625,5.23,1.762,4.753
E01003892,5.265,44.684,5.645,1.812,5.454
E01003893,5.39,39.182,6.259,3.215,5.625
E01003894,5.253,26.882,6.478,2.332,5.801
E01003895,5.042,24.206,5.653,1.603,5.317
E01003896,4.879,56.138,6.533,4.726,5.382
E01003897,5.039,23.835,5.749,1.912,5.299
E01003898,4.584,14.333,5.113,1.15,4.801
E01003899,4.492,9.772,4.903,0.822,4.674
E01003900,4.219,16.566,4.68,1.173,4.454
E01003901,4.51,32.731,5.895,3.556,4.929
E01003902,4.519,44.723,5.291,2.321,4.844
E01003903,4.221,37.171,5.143,2.339,4.684
E01003904,4.549,22.365,4.838,0.948,4.685
E01003905,4.584,14.862,4.975,0.758,4.777
E01003906,4.585,10.137,4.954,0.777,4.753
E01003907,4.445,9.158,4.836,0.553,4.673
E01003908,4.512,10.537,4.699,0.399,4.619
E01003909,4.542,13.795,5.186,1.196,4.873
E01003910,4.694,32.591,6.136,3.856,5.048
E01003911,8.09,49.96,10.181,5.097,8.911
E01003912,7.891,28.287,8.707,2.241,8.196
E01003913,8.088,60.653,10.908,6.785,8.985
E01003914,7.501,49.39,9.364,4.632,8.085
E01003915,7.823,16.225,8.638,1.385,8.228
E01003916,8.041,13.64,8.78,0.8,8.594
E01003917,8.129,14.663,8.8,0.859,8.595
E01003918,8.417,10.906,9.093,0.385,9.026
E01003919,9.731,52.745,12.11,5.092,10.549
E01003920,8.92,51.707,11.693,6.802,10.088
E01003921,9.054,57.099,13.834,8.833,10.717
E01003922,9.358,66.87,11.085,6.046,9.811
E01003923,9.492,52.309,10.99,4.799,9.988
E01003924,9.54,44.374,10.878,3.411,10.007
E01003925,8.686,18.87,9.581,1.263,9.222
E01003926,9.641,42.903,12.1,4.884,10.596
E01003927,11.841,65.154,14.144,6.081,12.567
E01003929,11.768,68.593,17.004,11.451,13.283
E01003930,12.237,68.564,17.034,10.345,13.46
E01003932,11.529,68.572,17.985,13.983,12.785
E01003933,11.068,66.701,15.161,8.822,12.267
E01003934,12.041,68.378,14.853,7.509,12.994
E01003935,12.644,65.978,14.618,4.731,13.606
E01003936,10.813,68.59,12.811,6.94,11.439
E01003937,11.539,67.214,15.775,9.966,12.477
E01003938,10.795,32.049,12.48,3.571,11.536
E01003939,11.002,68.585,16.009,11.274,12.397
E01003940,10.686,28.962,11.334,2.18,10.896
E01003941,10.689,46.94,14.165,6.338,11.928
E01003942,10.706,56.671,12.968,5.659,11.396
E01003943,11.111,14.456,12.513,0.636,12.468
E01003945,5.722,32.507,6.557,1.969,6.152
E01003946,5.716,16.035,6.463,1.283,6.077
E01003947,5.725,8.202,5.929,0.198,5.878
E01003948,5.691,51.328,7.118,3.887,6.15
E01003949,6.081,42.296,7.197,3.471,6.333
E01003950,6.044,42.364,7.691,4.513,6.493
E01003951,5.763,40.392,6.624,2.3,6.106
E01003952,6.964,29.187,8.514,3.396,7.508
E01003953,6.899,36.539,8.648,3.499,7.566
E01003954,6.719,8.124,7.065,0.28,7.007
E01003955,6.64,20.375,7.335,1.728,6.915
E01003956,6.681,29.475,7.837,3.055,7.023
E01003957,6.208,22.481,6.979,1.89,6.53
E01003958,6.222,63.464,7.488,3.718,6.733
E01003960,10.863,59.212,15.854,9.756,11.874
E01003961,10.436,43.036,12.443,4.384,11.169
E01003963,10.712,16.574,11.102,0.693,10.967
E01003964,8.078,50.384,9.909,3.967,8.967
E01003966,9.556,55.856,13.063,6.88,10.943
E01003967,9.744,37.109,11.099,3.764,10.173
E01003968,9.395,36.282,11.243,4.651,9.854
E01003969,8.805,52.514,12.326,6.754,10.453
E01003970,8.276,36.997,10.198,3.245,9.587
E01003971,9.379,21.032,10.428,1.893,9.889
E01003972,9.873,18.42,11.011,1.787,10.467
E01003973,10.036,47.306,11.723,3.851,10.72
E01003974,9.404,15.907,10.159,1.092,9.864
E01003975,9.855,20.275,10.896,1.72,10.373
E01003976,10.245,66.217,13.52,9.123,10.792
E01003977,9.291,18.267,9.98,1.352,9.647
E01003978,9.602,24.361,10.864,2.124,10.23
E01003979,9.915,51.833,12.394,5.31,10.963
E01003980,9.736,56.245,11.983,5.639,10.373
E01003981,10.78,46.305,12.641,3.515,11.641
E01003983,7.575,52.129,8.844,3.735,8.017
E01003984,7.545,54.072,9.911,6.457,8.117
E01003986,8.32,53.454,11.26,6.228,9.285
E01003987,7.968,43.582,10.154,4.882,8.797
E01003988,7.553,51.208,9.35,4.486,8.231
E01003989,7.582,48.107,9.957,5.224,8.419
E01003990,7.678,19.801,8.468,1.722,8.077
E01003991,9.744,24.114,10.346,1.309,10.026
E01003992,9.861,16.516,10.804,1.173,10.454
E01003993,9.794,39.515,11.56,3.918,10.417
E01003994,9.877,48.991,11.225,3.715,10.506
E01003995,10.2,19.402,11.234,1.252,10.901
E01003997,9.789,48.568,10.714,3.311,10.194
E01003998,10.149,48.617,12.756,5.747,11.162
E01003999,9.802,11.568,10.239,0.356,10.127
E01004000,6.689,18.94,7.781,1.518,7.357
E01004001,6.357,18.034,7.122,1.565,6.796
E01004002,6.277,14.812,6.667,0.581,6.513
E01004003,7.659,53.388,8.738,3.828,8.051
E01004004,7.051,47.617,8.672,4.7,7.749
E01004005,7.292,29.622,8.895,3.001,8.031
E01004006,6.975,8.553,7.329,0.259,7.271
E01004007,7.704,19.697,8.39,1.608,7.929
E01004008,7.59,44.991,9.214,4.538,8.099
E01004010,7.814,44.12,10.063,5.161,8.457
E01004011,7.716,14.512,8.162,0.693,8.007
E01004012,7.795,21.343,8.886,1.75,8.275
E01004013,7.818,57.774,9.09,4.295,8.208
E01004014,7.71,20.817,8.785,2.096,8.097
E01004015,6.267,51.276,7.511,3.278,6.743
E01004016,6.037,16.802,6.323,0.472,6.225
E01004017,6.038,30.506,6.787,2.131,6.362
E01004018,6.116,21.022,6.736,1.572,6.38
E01004019,6.567,18.05,7.581,1.77,7.086
E01004020,6.184,20.381,6.782,1.183,6.555
E01004021,6.815,63.288,8.242,5.169,7.209
E01004022,9.132,52.947,11.275,4.545,10.033
E01004023,9.418,44.705,11.466,4.867,10.114
E01004024,9.04,13.747,9.415,0.427,9.28
E01004027,10.111,67.637,14.955,9.045,11.816
E01004028,9.728,39.573,11.597,4.4,10.297
E01004029,10.043,55.613,13.598,6.709,11.335
E01004030,9.825,46.561,13.134,6.148,11.18
E01004031,9.187,59.294,11.47,4.596,10.322
E01004032,8.908,11.354,9.947,0.431,9.949
E01004033,10.208,42.284,13.31,4.935,11.574
E01004034,9.413,38.354,11.782,4.633,10.345
E01004035,8.943,46.285,9.876,2.757,9.262
E01004036,8.982,58.581,13.888,7.444,11.307
E01004037,8.683,28.804,9.864,2.411,9.182
E01004038,8.644,32.352,10.063,3.1,9.148
E01004039,8.975,38.949,10.841,3.633,9.969
E01004040,8.835,53.227,13.753,8.137,11.04
E01004041,8.837,51.858,10.103,3.662,9.43
E01004042,8.777,32.999,10.721,3.65,9.603
E01004043,8.968,21.051,9.877,1.787,9.389
E01004044,9.035,31.058,10.751,3.335,9.796
E01004045,7.141,15.789,7.672,1.305,7.339
E01004046,7.044,27.779,7.543,1.776,7.231
E01004047,6.993,22.34,8.095,2.064,7.556
E01004048,6.797,17.867,7.119,0.555,7.023
E01004049,7.129,21.196,7.913,1.549,7.539
E01004050,7.207,23.521,7.965,1.375,7.618
E01004051,7.486,57.004,9.212,3.688,8.157
E01004052,7.068,24.763,7.818,2.138,7.299
E01004053,8.769,26.833,10.322,2.409,9.764
E01004054,8.421,25.476,10.223,3.068,9.247
E01004055,8.317,26.413,9.083,1.421,8.753
E01004056,8.254,17.481,9.074,1.501,8.635
E01004057,8.299,21.03,9.259,1.455,8.926
E01004058,8.304,9.741,8.73,0.256,8.678
E01004059,8.591,28.669,9.809,1.759,9.485
E01004060,8.814,55.981,11.437,5.487,9.763
E01004061,7.109,36.499,7.875,1.731,7.602
E01004062,7.13,55.592,9.404,5.015,7.926
E01004063,7.08,25.182,7.704,1.078,7.541
E01004064,6.97,31.022,8.19,2.512,7.486
E01004065,7.087,15.197,7.413,0.902,7.204
E01004066,7.469,44.539,8.976,4.061,7.924
E01004067,7.748,58.167,11.313,7.51,8.911
E01004068,6.964,13.016,7.539,0.646,7.44
E01004069,6.019,40.975,6.944,2.933,6.362
E01004070,6.806,24.07,8.013,2.405,7.274
E01004071,6.927,22.431,7.935,2.342,7.295
E01004072,6.569,25.231,7.463,1.79,6.961
E01004073,6.458,19.465,7.411,1.516,7.063
E01004074,6.293,57.364,7.666,3.479,6.982
E01004075,6.019,36.508,7.105,2.338,6.575
E01004076,4.478,68.401,5.415,3.475,4.893
E01004077,4.584,34.231,6.303,3.666,5.21
E01004078,4.621,22.261,5.107,1.294,4.916
E01004079,4.474,6.563,4.649,0.181,4.605
E01004080,4.683,19.574,5.396,1.854,5.01
E01004081,4.507,6.768,4.784,0.301,4.732
E01004082,4.707,5.465,4.915,0.148,4.886
E01004083,4.123,4.791,4.269,0.132,4.246
E01004084,4.024,25.371,4.461,1.596,4.153
E01004085,4.071,27.113,4.268,0.566,4.192
E01004086,4.361,36.845,5.484,3.019,4.731
E01004087,4.125,8.689,4.52,0.406,4.438
E01004088,4.145,5.041,4.331,0.139,4.309
E01004089,4.325,4.845,4.465,0.107,4.425
E01004090,3.943,17.269,4.509,1.418,4.212
E01004091,3.653,6.397,4.016,0.388,3.924
E01004092,3.832,17.711,4.146,0.479,4.093
E01004093,4.067,18.947,4.33,0.84,4.214
E01004094,3.891,18.751,4.665,1.951,4.167
E01004095,4.195,14.979,4.619,1.016,4.412
E01004096,4.205,17.932,4.709,1.528,4.336
E01004097,4.387,14.572,4.834,0.75,4.689
E01004098,4.381,14.479,4.974,1.291,4.618
E01004099,4.665,25.994,5.43,2.224,4.937
E01004100,4.691,13.65,5.14,1.134,4.871
E01004101,4.713,8.283,4.908,0.326,4.823
E01004102,4.387,26.668,5.389,2.165,4.911
E01004103,4.708,20.894,5.337,1.756,4.911
E01004104,4.29,16.892,4.511,0.753,4.391
E01004105,3.963,18.798,4.664,1.335,4.383
E01004106,3.709,14.398,4.16,0.803,4.005
E01004107,4.079,17.357,4.671,1.548,4.338
E01004108,3.481,28.406,3.9,0.977,3.746
E01004109,3.463,3.947,3.561,0.081,3.559
E01004110,4.278,31.048,5.643,2.767,4.876
E01004111,4.119,16.496,4.731,1.222,4.491
E01004112,3.807,11.501,4.302,0.65,4.162
E01004114,3.468,5.765,3.65,0.193,3.604
E01004115,4.514,30.521,5.482,2.442,5.073
E01004116,4.278,16.258,4.792,1.22,4.543
E01004117,4.236,4.743,4.384,0.087,4.359
E01004118,4.566,25.399,5.76,2.492,5.038
E01004119,4.822,52.234,5.67,2.505,5.228
E01004120,4.203,16.369,4.717,1.129,4.504
E01004121,4.349,66.648,4.999,4.102,4.531
E01004122,4.402,66.545,4.942,3.459,4.644
E01004123,4.893,32.86,5.828,2.487,5.156
E01004124,4.862,16.878,5.182,0.772,5.032
E01004125,5.049,11.972,5.336,0.645,5.208
E01004126,5.042,10.484,5.198,0.327,5.129
E01004127,5.016,19.132,5.778,1.784,5.249
E01004128,4.812,19.509,5.537,1.969,5.053
E01004129,4.915,36.909,6.312,3.05,5.401
E01004130,4.871,60.176,5.962,2.931,5.489
E01004131,5.512,24.72,6.464,2.256,5.94
E01004132,4.938,15.058,5.657,0.67,5.659
E01004133,5.284,12.212,5.857,0.499,5.799
E01004134,5.057,51.333,6.897,3.949,5.626
E01004135,4.861,20.981,5.428,1.525,5.125
E01004136,5.11,6.142,5.436,0.188,5.413
E01004137,4.701,24.429,5.262,1.757,4.893
E01004138,4.705,6.266,4.9,0.208,4.846
E01004139,4.641,21.187,5.629,2.295,4.991
E01004140,4.71,10.536,5.132,0.837,4.905
E01004141,4.71,6.53,4.838,0.199,4.781
E01004142,4.59,49.356,5.884,3.483,4.982
E01004143,4.521,5.088,4.667,0.117,4.631
E01004144,4.816,12.852,5.426,1.094,5.057
E01004145,4.977,47.722,6.365,4.118,5.435
E01004146,4.721,26.211,5.252,1.103,5.032
E01004147,4.73,5.271,4.865,0.099,4.834
E01004148,4.671,49.014,5.681,3.622,5.086
E01004149,4.728,11.644,4.94,0.435,4.841
E01004150,4.295,19.768,4.799,1.025,4.669
E01004151,4.27,5.018,4.522,0.139,4.524
E01004152,4.367,25.29,5.3,2.222,4.712
E01004153,4.279,12.128,4.596,0.894,4.441
E01004154,4.129,6.304,4.354,0.134,4.352
E01004155,4.237,5.239,4.478,0.127,4.458
E01004156,4.534,27.189,5.172,2.337,4.718
E01004157,4.479,28.408,5.39,2.247,4.827
E01004158,4.368,19.153,4.847,1.219,4.635
E01004159,4.62,44.243,5.924,3.335,5.114
E01004160,4.531,20.106,5.072,1.535,4.703
E01004161,4.531,37.768,5.491,3.298,4.728
E01004162,4.563,19.154,5.33,1.963,4.821
E01004163,4.936,13.016,5.398,0.816,5.252
E01004164,4.863,10.106,5.306,0.775,5.084
E01004165,4.923,19.03,5.71,1.641,5.241
E01004166,4.648,10.445,5.037,0.622,4.927
E01004167,4.828,17.283,5.412,1.408,5.101
E01004168,4.744,11.863,4.955,0.411,4.871
E01004169,4.892,5.546,5.025,0.114,4.983
E01004170,4.52,42.368,5.749,4.326,4.77
E01004171,4.582,34.776,5.492,2.846,4.823
E01004172,4.558,38.663,5.779,4.034,4.886
E01004173,4.475,30.163,4.807,1.477,4.637
E01004174,4.477,17.032,4.658,0.674,4.582
E01004175,4.583,12.687,4.948,0.903,4.736
E01004176,4.667,25.966,5.422,2.408,4.887
E01004177,4.208,43.548,5.489,3.732,4.648
E01004178,4.506,60.426,5.621,4.694,4.737
E01004179,4.33,21.459,4.631,0.857,4.501
E01004180,3.897,31.813,4.482,1.594,4.208
E01004181,3.943,24.79,4.867,2.931,4.298
E01004182,4.482,9.187,4.839,0.678,4.651
E01004183,5.111,23.978,5.862,1.712,5.4
E01004184,5.009,11.043,5.275,0.617,5.136
E01004185,4.834,17.632,5.348,1.04,5.114
E01004186,4.831,12.058,5.142,0.694,4.999
E01004187,4.983,5.931,5.26,0.138,5.237
E01004188,4.648,11.733,5.208,0.964,4.959
E01004189,5.049,19.15,5.407,0.947,5.191
E01004190,4.691,42.523,5.29,3.726,4.855
E01004191,4.764,64.777,6.466,5.889,5.26
E01004192,4.562,5.185,4.749,0.115,4.752
E01004193,4.605,5.435,4.798,0.143,4.773
E01004194,4.81,24.645,5.184,1.0,5.065
E01004195,4.543,65.802,5.904,7.045,4.672
E01004196,4.922,24.226,5.405,1.33,5.199
E01004197,8.39,56.31,11.395,7.198,9.337
E01004198,8.737,39.063,10.333,3.947,9.362
E01004199,8.928,14.539,9.57,0.928,9.333
E01004200,8.957,38.924,10.652,4.394,9.459
E01004201,8.189,27.894,9.515,2.224,8.774
E01004202,8.539,37.76,9.989,3.741,9.011
E01004203,8.914,45.019,11.116,5.116,9.566
E01004204,8.97,26.975,10.25,2.374,9.552
E01004205,9.129,16.243,9.76,0.834,9.514
E01004206,9.181,40.579,10.411,3.089,9.694
E01004207,9.187,40.496,10.312,3.871,9.456
E01004208,9.172,58.565,12.421,7.611,9.828
E01004209,9.335,39.689,11.978,5.472,10.018
E01004211,8.948,32.467,10.198,2.744,9.418
E01004212,9.2,53.817,10.533,3.755,9.721
E01004214,7.811,15.352,8.578,1.135,8.275
E01004215,7.775,19.75,8.526,1.197,8.337
E01004216,7.578,18.706,8.403,1.502,8.048
E01004217,7.322,19.588,7.887,1.364,7.604
E01004218,7.267,19.988,8.218,1.473,7.987
E01004219,10.031,68.551,20.68,14.853,14.055
E01004221,8.25,29.174,9.906,2.84,8.857
E01004222,8.189,20.752,9.241,1.599,8.891
E01004223,7.948,66.51,10.062,6.309,8.651
E01004224,8.987,64.837,13.101,7.529,11.099
E01004225,8.752,60.966,10.882,5.933,9.514
E01004226,8.468,16.319,8.935,0.821,8.762
E01004228,8.49,30.406,9.287,2.313,8.785
E01004229,8.474,58.681,9.888,5.818,8.757
E01004230,8.61,51.381,10.743,5.08,9.258
E01004231,8.523,56.005,10.427,6.518,8.864
E01004232,8.553,48.273,10.664,5.308,9.205
E01004233,8.221,18.834,9.059,1.429,8.672
E01004234,7.956,42.948,9.337,3.27,8.437
E01004235,9.235,68.246,15.796,11.695,11.372
E01004236,8.509,66.099,14.04,12.718,9.391
E01004237,8.627,53.961,10.376,4.844,9.207
E01004238,8.181,66.254,13.671,10.98,9.682
E01004239,8.491,45.957,10.58,4.689,9.144
E01004240,8.471,18.412,8.967,0.99,8.773
E01004241,8.643,30.152,9.531,1.82,9.176
E01004242,9.036,31.563,10.576,2.825,9.756
E01004243,9.547,67.543,15.261,12.053,11.171
E01004244,9.42,30.991,10.987,3.562,10.021
E01004245,8.341,66.556,10.643,6.288,9.372
E01004246,9.149,64.938,10.802,4.736,9.843
E01004247,9.633,67.804,14.225,10.25,10.523
E01004248,8.795,65.838,15.895,13.022,10.464
E01004249,9.018,67.87,14.359,11.412,10.492
E01004250,9.282,19.902,10.07,1.284,9.763
E01004251,10.697,37.111,11.926,2.643,11.308
E01004252,9.729,42.993,12.571,5.459,10.638
E01004253,9.72,42.156,11.431,4.121,10.314
E01004254,9.932,68.503,16.47,10.353,12.785
E01004255,10.464,66.395,13.744,7.646,11.528
E01004256,10.333,57.387,13.081,3.841,11.929
E01004257,9.859,29.924,11.655,3.178,10.681
E01004258,9.786,64.716,17.497,13.264,12.011
E01004259,9.007,58.208,11.5,5.942,9.786
E01004260,8.692,50.023,10.334,4.744,9.194
E01004261,8.604,67.98,11.349,8.852,9.271
E01004262,8.595,68.526,9.884,4.573,9.151
E01004263,8.982,16.951,9.565,0.986,9.354
E01004264,9.337,11.942,9.644,0.353,9.545
E01004266,9.068,39.746,10.229,2.872,9.498
E01004267,8.475,64.291,9.936,4.794,8.912
E01004268,8.599,42.806,10.079,3.922,9.155
E01004269,8.472,62.625,11.141,6.222,9.419
E01004270,8.786,42.143,11.043,4.135,10.062
E01004271,9.585,41.132,11.243,3.599,10.233
E01004272,9.625,21.528,10.77,1.659,10.282
E01004273,9.97,36.322,12.135,3.408,11.226
E01004274,7.755,18.927,8.556,1.479,8.185
E01004275,7.424,17.545,8.081,1.306,7.768
E01004276,7.43,16.243,8.147,1.331,7.749
E01004277,8.7,68.311,15.872,13.118,10.809
E01004280,8.412,21.558,9.288,1.69,8.799
E01004281,7.66,9.181,7.947,0.215,7.914
E01004283,8.932,14.206,9.53,0.786,9.318
E01004284,9.341,19.855,10.065,1.051,9.814
E01004285,9.878,18.409,10.694,0.859,10.573
E01004286,9.986,59.629,12.259,5.566,11.194
E01004287,8.938,42.405,10.278,3.999,9.313
E01004288,9.351,42.302,10.875,3.919,10.137
E01004289,8.887,45.617,10.883,4.865,9.645
E01004290,9.3,41.375,11.634,6.564,9.618
E01004291,9.421,22.797,10.565,1.844,10.012
E01004292,9.371,12.368,10.02,0.515,9.909
E01004293,9.488,68.575,15.077,10.827,11.905
E01004294,10.249,68.587,17.199,14.156,11.727
E01004295,10.448,62.613,13.638,6.887,11.56
E01004296,9.671,67.353,12.894,8.542,10.543
E01004297,9.755,67.876,11.038,5.847,10.075
E01004298,9.665,43.885,11.118,4.716,9.997
E01004300,9.796,62.259,15.41,10.705,11.632
E01004301,9.974,68.585,14.485,9.43,11.652
E01004302,9.926,16.438,11.031,1.387,10.567
E01004303,9.82,67.994,15.388,10.619,11.785
E01004304,9.96,38.16,11.279,2.574,10.474
E01004305,9.674,40.226,11.427,3.66,10.482
E01004306,9.948,62.926,11.449,4.197,11.088
E01004307,10.498,68.593,14.549,11.731,11.651
E01004308,9.535,14.228,10.064,0.538,9.952
E01004309,9.721,68.592,14.397,10.17,11.377
E01004310,11.558,68.593,16.27,13.64,12.251
E01004311,9.342,41.862,11.832,4.746,10.413
E01004312,9.215,30.135,10.198,2.477,9.584
E01004313,9.24,33.275,11.043,3.721,9.764
E01004314,9.103,18.218,9.725,1.287,9.423
E01004315,9.464,31.318,10.813,2.197,10.274
E01004316,10.054,15.241,10.987,0.836,10.818
E01004317,9.27,33.793,10.803,2.836,10.073
E01004318,9.204,41.104,12.772,6.681,10.517
E01004319,10.239,22.325,11.062,1.778,10.675
E01004321,9.95,51.18,12.448,5.334,11.128
E01004322,9.317,42.541,11.616,4.411,10.292
E01004323,9.334,10.916,9.817,0.325,9.785
E01004324,9.053,11.795,9.431,0.389,9.329
E01004325,10.747,68.539,15.751,9.14,12.422
E01004326,9.493,44.283,12.039,6.148,10.337
E01004327,6.342,12.303,7.01,1.018,6.711
E01004328,6.921,20.649,8.183,2.281,7.401
E01004329,6.415,15.371,7.223,1.406,6.791
E01004330,6.632,13.807,7.118,0.781,6.958
E01004331,6.418,10.211,6.728,0.505,6.576
E01004332,6.76,26.187,8.239,2.331,7.394
E01004333,6.136,16.508,6.744,0.965,6.517
E01004334,6.273,17.155,7.25,1.539,6.899
E01004335,6.956,21.006,7.66,1.24,7.375
E01004336,8.241,63.653,14.205,11.31,9.992
E01004337,7.399,33.909,8.563,2.073,8.054
E01004338,7.32,13.094,8.155,0.709,7.948
E01004339,6.905,59.681,8.874,6.331,7.413
E01004340,6.967,63.761,10.819,10.065,7.686
E01004341,6.911,19.267,7.88,1.751,7.374
E01004342,5.962,27.712,6.916,2.519,6.3
E01004343,5.394,46.458,8.232,6.514,6.258
E01004344,5.588,68.565,10.321,9.159,7.113
E01004345,5.95,34.292,7.54,3.431,6.423
E01004346,6.572,27.133,7.281,1.848,6.881
E01004347,6.297,24.337,6.961,1.88,6.567
E01004348,5.734,44.873,6.677,2.426,6.118
E01004349,4.045,20.458,4.642,1.447,4.32
E01004350,4.352,40.057,5.585,2.75,4.828
E01004351,4.246,14.95,4.557,0.708,4.463
E01004352,3.651,12.025,4.051,0.375,3.974
E01004353,3.864,18.185,4.302,0.832,4.18
E01004354,4.241,22.197,5.194,1.945,4.653
E01004355,4.521,9.122,4.718,0.264,4.655
E01004356,4.501,21.095,5.32,1.534,4.924
E01004357,4.505,22.93,5.0,1.262,4.694
E01004358,4.505,34.431,4.905,1.511,4.652
E01004359,4.516,20.874,5.256,1.91,4.704
E01004360,4.498,15.185,4.902,1.219,4.652
E01004361,4.832,18.17,5.604,1.666,5.146
E01004362,5.471,67.193,7.02,4.7,5.987
E01004363,5.813,35.661,6.772,2.938,6.138
E01004364,5.884,67.521,7.907,5.558,6.581
E01004365,6.459,46.177,8.584,4.721,7.188
E01004366,5.832,31.083,6.557,1.749,6.208
E01004367,6.2,23.324,7.008,2.123,6.665
E01004368,6.294,11.451,6.736,0.41,6.655
E01004369,6.786,26.09,8.248,3.387,7.291
E01004370,6.709,27.827,7.542,2.365,7.004
E01004371,6.703,57.616,8.14,4.766,7.119
E01004372,6.71,13.245,7.107,0.986,6.885
E01004373,7.003,34.318,8.527,4.168,7.395
E01004374,6.922,59.43,12.504,11.134,8.1
E01004375,6.98,35.514,8.385,4.21,7.326
E01004376,7.12,63.355,11.122,7.709,8.823
E01004377,4.874,61.664,7.976,6.629,5.95
E01004378,5.71,23.449,6.44,1.935,5.992
E01004379,4.926,21.337,5.724,1.734,5.332
E01004380,4.7,5.945,4.971,0.216,4.911
E01004381,5.09,35.659,6.497,2.788,5.73
E01004382,5.198,6.372,5.443,0.145,5.432
E01004383,5.056,51.787,7.543,5.994,5.879
E01004384,4.517,13.319,5.031,1.117,4.786
E01004385,4.396,13.116,4.98,1.073,4.697
E01004386,4.548,12.04,4.871,0.631,4.755
E01004387,4.576,8.267,4.862,0.335,4.81
E01004388,4.689,8.931,5.165,0.551,5.017
E01004389,4.167,23.169,4.884,1.635,4.536
E01004390,4.181,14.088,4.697,1.02,4.5
E01004391,5.743,33.051,6.658,2.363,6.177
E01004392,6.115,22.168,6.854,1.821,6.39
E01004393,6.09,27.68,7.769,3.371,6.801
E01004394,5.837,22.107,6.446,1.236,6.252
E01004395,5.679,6.355,5.889,0.112,5.895
E01004396,6.279,20.49,7.24,1.96,6.705
E01004397,6.174,38.594,7.114,2.658,6.433
E01004398,5.665,53.15,6.419,2.353,5.876
E01004399,5.58,66.823,6.65,5.071,5.923
E01004400,6.359,29.96,7.294,2.635,6.765
E01004401,5.675,30.625,6.348,1.01,6.215
E01004402,6.402,10.141,6.723,0.42,6.645
E01004403,6.103,67.665,9.304,9.268,6.833
E01004404,6.354,9.81,6.641,0.434,6.527
