LSOA11CD,NO2-2013-min,NO2-2013-max,NO2-2013-mean,NO2-2013-std,NO2-2013-median
E01002505,30.146,85.945,34.907,8.001,32.297
E01002506,31.159,69.668,34.151,5.271,32.77
E01002507,30.004,109.146,35.006,8.276,32.432
E01002508,30.096,68.378,34.03,6.356,31.892
E01002509,28.607,56.18,29.984,2.324,29.537
E01002511,28.925,75.847,32.903,6.736,30.403
E01002512,26.304,116.084,30.48,7.756,28.042
E01002513,27.331,96.958,34.157,10.569,30.248
E01002514,26.211,64.154,29.096,3.959,28.041
E01002515,27.365,65.422,30.402,3.411,29.464
E01002516,27.492,62.235,29.043,3.061,28.349
E01002518,27.287,49.917,29.42,2.946,28.755
E01002519,26.172,52.842,27.685,2.629,26.918
E01002520,25.736,48.991,27.515,2.682,26.825
E01002521,25.553,79.226,31.516,7.646,28.934
E01002523,27.264,50.447,30.148,4.315,29.02
E01002525,29.355,66.378,31.311,2.742,30.822
E01002526,30.103,56.821,31.743,2.581,31.061
E01002527,28.161,103.31,31.783,8.056,29.934
E01002528,30.251,100.572,33.323,4.725,32.162
E01002529,31.435,70.994,35.738,6.912,33.185
E01002530,30.228,96.618,34.986,6.158,33.103
E01002531,28.745,68.308,32.371,5.615,30.817
E01002532,29.988,78.043,33.486,6.028,31.652
E01002533,23.542,56.884,25.301,2.442,24.859
E01002534,25.246,32.93,26.745,0.948,26.634
E01002535,27.317,78.947,31.767,6.356,29.465
E01002536,25.59,52.37,29.128,3.835,28.177
E01002537,26.084,62.393,29.293,3.555,28.33
E01002538,24.278,79.44,26.233,3.864,25.265
E01002539,25.489,63.625,27.921,4.976,26.613
E01002540,29.664,65.234,32.987,5.476,31.368
E01002541,29.528,60.968,31.188,3.033,30.663
E01002542,29.483,36.028,30.73,1.018,30.495
E01002543,29.669,70.733,34.029,6.024,32.039
E01002544,29.521,32.504,30.074,0.581,29.848
E01002545,29.59,65.167,33.133,5.468,31.389
E01002546,30.483,81.545,36.844,7.842,33.948
E01002547,29.75,78.728,33.72,6.925,31.751
E01002548,28.279,79.717,30.663,4.306,29.796
E01002549,28.365,57.182,31.076,3.854,29.814
E01002550,27.437,33.796,28.663,0.834,28.596
E01002551,28.123,46.926,29.419,2.044,28.904
E01002552,27.972,60.646,30.961,3.966,29.913
E01002553,28.59,54.282,30.9,3.747,29.852
E01002554,26.39,88.454,29.888,5.68,28.269
E01002555,30.813,67.746,35.274,4.558,33.914
E01002556,31.081,56.426,32.888,2.581,32.352
E01002557,30.305,60.679,34.663,3.287,33.955
E01002558,30.952,59.242,34.014,3.977,32.897
E01002559,27.836,86.467,31.529,4.809,30.289
E01002560,28.799,53.926,30.982,1.912,30.8
E01002561,28.726,32.238,29.428,0.703,29.125
E01002562,33.401,93.322,36.407,4.449,35.071
E01002563,33.422,84.595,39.054,8.18,35.867
E01002564,34.826,110.417,41.09,11.124,37.556
E01002565,33.382,138.311,45.242,14.922,39.644
E01002566,34.133,113.008,45.297,15.29,39.646
E01002567,34.251,54.004,36.644,2.874,35.979
E01002568,35.831,102.955,43.007,12.028,38.747
E01002569,37.185,164.561,51.031,20.995,42.176
E01002570,36.093,90.653,43.149,9.614,39.175
E01002571,33.776,74.342,38.735,5.048,37.361
E01002572,32.526,78.572,34.357,4.062,33.364
E01002573,35.375,71.808,37.758,4.124,36.573
E01002574,36.135,94.502,38.616,4.732,37.582
E01002575,36.339,130.182,45.6,15.189,39.744
E01002576,34.141,110.16,38.847,9.091,36.441
E01002577,34.413,125.659,41.793,12.882,37.945
E01002578,33.603,77.984,36.547,4.724,35.257
E01002579,33.126,68.909,36.493,4.698,35.033
E01002580,36.954,122.774,45.912,12.699,41.178
E01002581,33.866,115.374,41.339,10.537,37.881
E01002582,34.504,118.361,39.136,10.174,36.119
E01002583,31.868,76.224,37.67,8.008,35.01
E01002584,31.997,65.141,35.685,5.203,34.392
E01002585,33.671,88.801,40.085,9.265,36.557
E01002586,31.76,101.332,35.669,8.396,33.039
E01002587,31.844,75.59,38.142,7.805,35.288
E01002588,31.359,73.641,34.316,5.437,33.057
E01002589,30.372,101.378,33.558,5.594,31.89
E01002590,29.828,53.988,31.666,2.7,31.037
E01002591,29.288,32.755,30.379,0.633,30.305
E01002592,30.372,86.696,34.496,6.196,32.781
E01002593,29.832,77.74,33.863,6.586,31.921
E01002594,30.319,83.071,34.208,5.44,32.549
E01002595,29.89,87.159,33.62,5.582,32.149
E01002596,28.06,44.578,29.724,2.225,29.198
E01002598,29.902,57.356,32.188,3.991,30.906
E01002599,29.266,32.613,30.401,0.563,30.327
E01002600,29.267,39.652,30.228,0.805,30.132
E01002601,27.122,64.691,28.543,2.446,27.868
E01002602,28.041,46.45,29.512,2.105,29.088
E01002603,29.533,40.793,30.856,1.431,30.587
E01002604,29.195,69.216,32.643,7.16,30.264
E01002605,29.614,79.687,35.974,8.708,32.444
E01002606,29.969,59.264,33.426,5.883,31.217
E01002607,29.378,79.743,33.046,5.53,31.319
E01002608,29.596,81.012,35.87,7.806,32.729
E01002609,29.336,57.457,32.329,3.248,31.536
E01002610,27.434,94.988,30.063,5.191,28.479
E01002611,28.721,76.171,30.984,4.727,29.596
E01002612,29.463,79.011,33.268,5.943,31.726
E01002613,29.365,72.52,32.261,4.85,31.087
E01002614,28.203,56.636,30.254,3.098,29.548
E01002615,28.326,78.725,30.188,4.027,29.17
E01002616,29.086,60.208,31.938,4.15,30.527
E01002617,28.241,51.453,30.221,2.224,29.663
E01002618,31.562,53.085,33.151,2.538,32.51
E01002619,31.472,51.726,33.413,2.958,32.633
E01002620,31.626,83.79,35.707,6.883,33.402
E01002621,31.015,93.155,36.2,8.122,33.574
E01002622,31.781,90.776,37.23,8.502,34.369
E01002623,32.036,87.904,39.263,9.434,35.614
E01002624,31.95,76.866,34.66,4.726,33.432
E01002625,31.881,75.582,35.421,6.197,33.689
E01002626,32.488,94.241,39.883,10.052,35.974
E01002627,31.519,52.707,33.751,1.653,33.5
E01002628,30.908,82.423,34.979,6.112,33.257
E01002629,30.911,85.663,34.256,6.161,32.558
E01002630,32.453,83.609,38.212,8.984,34.775
E01002631,31.478,50.793,33.534,2.959,32.568
E01002632,32.855,79.548,38.41,8.953,35.004
E01002633,31.385,111.817,38.774,10.583,34.722
E01002634,31.354,78.044,34.348,4.597,33.17
E01002635,30.946,91.137,34.625,7.445,32.35
E01002636,31.378,46.911,32.884,2.071,32.321
E01002637,32.436,118.173,39.436,11.017,35.503
E01002638,31.337,80.675,34.301,5.852,32.577
E01002639,32.144,46.509,33.723,1.766,33.268
E01002640,31.837,55.222,33.678,2.961,32.829
E01002641,31.939,51.231,33.948,2.578,33.319
E01002642,32.223,88.62,36.327,7.253,34.119
E01002643,32.477,70.863,35.474,5.141,33.988
E01002645,31.904,78.982,34.035,3.081,33.442
E01002646,31.776,85.337,36.254,6.619,34.33
E01002647,30.602,61.831,33.262,3.58,32.289
E01002648,31.88,78.418,35.975,6.88,33.745
E01002649,31.782,58.106,35.018,4.224,33.673
E01002650,29.0,59.786,30.388,2.404,29.757
E01002651,31.698,61.814,33.761,3.619,32.773
E01002652,30.544,59.871,34.1,4.583,32.747
E01002653,31.687,37.773,33.196,0.9,33.136
E01002654,31.821,51.421,33.54,1.577,33.281
E01002655,31.453,41.251,32.35,0.928,32.134
E01002656,31.841,49.391,34.326,2.308,33.751
E01002657,31.508,40.942,32.723,1.354,32.337
E01002658,33.523,45.946,34.493,1.095,34.328
E01002659,33.282,52.224,35.092,2.085,34.485
E01002660,30.797,68.499,33.455,4.013,32.387
E01002661,30.675,74.269,33.384,4.943,32.043
E01002662,31.311,73.368,35.292,6.025,33.193
E01002663,31.845,86.23,35.235,5.601,33.424
E01002664,32.32,71.939,37.174,7.148,34.522
E01002665,31.387,60.292,33.876,3.846,32.817
E01002666,30.679,53.766,31.728,2.112,31.388
E01002667,31.578,66.225,35.19,4.224,34.034
E01002668,33.547,89.067,36.713,6.134,34.744
E01002669,33.748,40.661,34.791,0.912,34.571
E01002670,33.75,68.859,35.484,3.935,34.325
E01002671,32.83,65.538,34.603,2.655,34.181
E01002672,34.127,67.407,35.908,3.748,34.91
E01002673,34.17,40.94,34.971,1.038,34.669
E01002674,32.304,75.716,34.734,4.439,33.478
E01002675,32.887,72.27,35.292,3.855,34.114
E01002676,30.434,81.835,32.565,5.292,31.172
E01002677,32.459,69.886,36.71,5.859,34.885
E01002678,30.449,101.908,34.485,7.187,32.33
E01002679,32.615,78.779,37.923,7.817,35.238
E01002680,32.068,83.034,35.598,6.561,33.703
E01002681,32.583,67.639,35.665,5.216,34.084
E01002682,32.274,101.637,36.527,6.378,34.419
E01002683,32.991,62.919,35.622,3.703,34.63
E01002684,33.206,111.482,39.389,9.328,36.213
E01002686,31.125,67.062,32.881,3.033,32.07
E01002687,36.838,131.534,44.609,14.585,39.826
E01002689,36.438,122.083,42.463,14.128,37.791
E01002690,36.568,109.035,43.131,12.541,38.838
E01002691,34.417,91.302,38.739,7.457,36.411
E01002692,34.912,105.866,45.743,13.849,39.977
E01002693,35.739,83.458,39.648,6.927,37.677
E01002694,41.625,77.434,45.263,5.864,43.265
E01002695,41.571,102.754,46.795,9.649,43.398
E01002696,39.462,127.737,47.035,13.657,42.862
E01002697,42.049,104.797,46.883,9.079,44.256
E01002698,38.056,47.863,39.861,1.797,39.319
E01002699,38.663,49.577,40.297,1.768,39.847
E01002700,38.846,59.309,41.187,2.459,40.466
E01002701,42.492,113.342,51.961,13.676,46.496
E01002702,41.917,96.474,46.384,8.749,43.682
E01002703,42.182,71.56,45.706,6.108,43.655
E01002704,42.14,121.027,50.892,13.531,45.752
E01002706,41.884,88.51,46.844,7.566,44.611
E01002707,42.381,129.518,54.21,13.913,48.512
E01002708,39.438,86.907,42.642,5.338,41.006
E01002709,41.386,100.145,44.802,6.593,42.89
E01002710,41.224,87.402,47.421,7.491,44.705
E01002711,43.403,133.283,54.039,13.605,48.649
E01002712,38.21,77.727,43.74,7.322,41.536
E01002713,38.378,77.113,42.792,6.884,40.424
E01002714,39.681,72.191,42.959,5.002,41.444
E01002715,40.449,71.487,42.883,5.492,41.423
E01002716,38.819,95.027,46.026,10.283,41.932
E01002717,38.484,81.896,42.737,6.373,40.432
E01002718,38.323,83.821,41.375,4.663,39.895
E01002719,38.835,91.918,43.71,8.622,40.932
E01002720,38.526,88.299,43.369,9.099,40.048
E01002721,38.328,68.2,40.469,3.426,39.547
E01002722,39.169,89.4,43.347,7.481,40.836
E01002723,42.637,71.746,47.651,6.676,45.175
E01002724,43.44,114.374,51.79,12.239,46.98
E01002725,43.471,83.973,48.967,7.101,46.141
E01002726,43.669,101.997,51.68,9.94,47.972
E01002727,43.221,140.596,51.09,12.771,46.471
E01002728,44.247,103.874,56.815,13.884,50.455
E01002729,43.224,79.781,46.354,5.13,44.979
E01002730,38.72,98.122,44.659,8.515,41.356
E01002731,36.856,125.539,44.843,10.583,41.086
E01002732,37.505,78.623,43.619,9.013,40.437
E01002733,37.121,85.888,40.031,5.699,38.306
E01002734,35.979,117.556,45.833,14.858,39.634
E01002735,35.945,62.956,38.663,4.297,37.59
E01002736,35.93,38.506,36.524,0.549,36.366
E01002737,36.249,60.789,38.843,4.214,37.469
E01002738,36.835,68.822,39.866,5.444,37.91
E01002739,37.003,92.322,41.01,6.661,38.892
E01002740,37.101,90.889,41.879,8.223,39.269
E01002741,36.699,66.05,39.81,5.265,37.92
E01002742,36.737,73.244,39.605,5.139,38.06
E01002743,36.877,64.389,40.104,5.053,38.279
E01002744,36.955,65.577,39.607,4.898,38.006
E01002745,36.759,71.068,38.317,3.377,37.529
E01002747,37.495,90.953,43.027,9.184,39.585
E01002748,36.916,113.581,41.572,9.829,38.346
E01002749,36.772,67.64,40.321,5.975,38.228
E01002751,38.569,98.235,44.217,8.619,41.068
E01002752,36.453,52.792,38.88,3.347,37.769
E01002753,35.723,55.708,39.061,4.953,36.813
E01002754,35.097,107.71,40.964,8.986,37.834
E01002755,34.659,66.617,38.457,6.141,36.282
E01002756,34.313,57.697,36.97,3.28,36.0
E01002757,34.349,60.075,35.583,2.325,34.986
E01002758,34.504,72.546,39.047,6.568,36.641
E01002759,34.52,56.709,37.07,3.698,36.117
E01002760,35.714,77.35,38.847,5.306,36.95
E01002762,37.972,89.236,42.032,5.847,39.942
E01002763,39.591,96.544,48.598,11.932,43.19
E01002764,37.959,87.042,43.553,8.816,40.3
E01002765,37.942,81.312,42.075,5.769,40.022
E01002766,37.978,81.191,41.344,6.153,39.347
E01002767,38.884,100.905,44.696,9.073,41.154
E01002768,37.164,80.401,43.499,7.627,40.349
E01002769,35.851,47.798,37.341,1.959,36.742
E01002770,36.729,109.954,46.722,13.191,41.022
E01002771,36.482,73.357,40.347,6.539,37.903
E01002772,36.817,91.527,43.516,10.055,39.779
E01002773,36.508,72.512,38.733,3.955,37.438
E01002774,36.386,97.659,42.956,8.447,40.224
E01002775,38.661,68.716,42.951,5.261,41.091
E01002776,38.985,111.447,46.224,10.383,42.27
E01002777,37.554,57.883,41.868,4.07,40.23
E01002778,37.523,85.903,43.078,6.95,40.816
E01002779,37.704,75.632,41.613,5.881,39.367
E01002780,37.772,71.928,41.296,5.391,39.419
E01002781,37.284,56.074,41.067,4.542,39.232
E01002782,36.717,68.524,40.615,6.02,38.036
E01002783,37.013,80.665,41.282,6.311,39.444
E01002784,36.118,59.349,38.177,3.171,37.138
E01002785,35.924,90.385,39.395,7.147,37.346
E01002786,36.473,116.01,42.88,10.343,39.167
E01002787,36.333,87.189,39.609,6.599,37.763
E01002788,35.962,48.022,37.64,2.541,36.862
E01002789,36.024,91.201,38.55,4.663,37.277
E01002790,38.973,91.924,45.192,9.179,42.064
E01002791,40.342,89.366,47.935,9.527,44.195
E01002792,39.417,76.375,43.167,5.92,41.199
E01002793,40.208,89.312,44.892,6.577,42.852
E01002794,39.758,123.173,49.16,14.18,43.976
E01002795,38.918,105.687,44.314,9.757,40.784
E01002796,38.016,46.825,38.923,1.176,38.556
E01002797,39.394,100.527,46.777,12.072,42.294
E01002798,39.218,81.544,42.651,5.935,40.648
E01002799,39.606,93.797,43.502,7.586,41.225
E01002800,39.089,48.664,40.203,1.163,40.015
E01002801,41.087,104.897,46.765,9.627,43.816
E01002802,39.357,55.459,41.952,2.187,41.433
E01002803,40.655,131.957,50.114,14.237,44.961
E01002804,35.919,69.652,40.791,5.928,38.612
E01002805,35.49,66.684,39.738,5.483,37.713
E01002806,35.47,57.045,37.647,3.114,36.805
E01002807,36.204,65.5,39.556,5.264,37.738
E01002808,35.573,68.295,38.254,4.154,37.051
E01002809,36.376,89.73,39.462,6.034,37.828
E01002810,36.502,90.101,41.0,8.354,38.268
E01002811,34.638,63.395,37.525,3.535,36.466
E01002812,39.928,98.988,43.819,7.394,41.811
E01002813,40.174,96.203,42.761,4.34,41.793
E01002814,42.063,128.718,54.826,15.262,48.405
E01002815,42.884,140.681,57.235,18.873,48.211
E01002816,40.256,98.937,46.578,10.877,42.462
E01002817,41.23,92.622,47.223,9.459,43.444
E01002818,44.733,169.459,58.403,19.823,50.02
E01002819,42.234,147.323,53.667,18.321,47.174
E01002820,41.613,123.859,51.478,14.331,46.783
E01002821,42.716,139.058,58.033,18.506,50.314
E01002822,42.534,95.099,49.279,10.208,45.263
E01002823,42.209,79.09,47.987,6.587,46.06
E01002824,38.403,89.855,41.779,6.584,40.218
E01002825,37.87,82.371,42.233,6.311,40.694
E01002826,38.477,168.07,47.601,16.709,42.444
E01002827,39.112,121.244,46.801,12.207,42.738
E01002828,38.941,93.75,46.617,9.39,43.4
E01002829,39.255,64.793,41.775,4.337,40.458
E01002830,39.659,65.108,42.242,3.751,41.323
E01002831,40.052,81.218,44.609,6.526,42.351
E01002832,39.442,66.187,43.16,5.087,41.248
E01002833,39.415,68.339,44.055,5.503,41.864
E01002834,41.927,100.963,45.669,6.842,43.792
E01002835,41.452,129.009,52.323,16.25,46.481
E01002836,41.317,66.507,43.891,4.231,42.385
E01002837,40.766,64.878,44.076,4.578,42.18
E01002838,41.01,94.148,46.754,9.725,43.388
E01002839,42.418,123.669,56.581,22.581,46.39
E01002840,41.282,138.024,54.254,16.977,46.432
E01002841,38.536,96.35,43.726,8.525,41.217
E01002842,43.177,92.302,50.551,10.469,45.551
E01002843,39.852,134.252,54.013,15.797,47.682
E01002844,41.504,109.679,48.555,12.657,43.48
E01002845,42.637,115.678,55.263,16.917,48.173
E01002846,40.239,93.656,46.378,9.782,42.559
E01002847,41.579,77.316,47.179,8.043,44.571
E01002848,41.427,153.831,56.776,20.832,47.927
E01002849,43.021,118.114,52.035,14.578,45.603
E01002850,43.174,113.304,54.178,15.518,47.935
E01002851,43.273,137.802,59.41,19.866,50.372
E01002852,35.525,104.038,41.184,8.129,38.963
E01002853,39.042,78.166,43.51,7.068,41.427
E01002854,39.014,83.628,47.205,10.23,42.964
E01002855,39.006,69.006,41.476,4.983,40.18
E01002856,39.199,82.871,46.383,8.525,42.629
E01002857,38.656,78.712,41.684,6.572,39.644
E01002858,41.398,63.774,45.223,5.18,43.401
E01002859,41.935,114.411,49.771,11.008,45.889
E01002860,41.486,89.127,44.295,4.611,43.127
E01002861,41.5,92.491,47.475,9.422,43.749
E01002862,41.192,71.318,43.77,4.509,42.689
E01002863,42.456,107.538,49.872,11.722,45.566
E01002864,37.651,101.516,42.265,8.25,39.505
E01002865,38.202,95.4,43.463,9.793,40.332
E01002866,39.432,113.597,46.565,11.847,42.569
E01002867,41.019,135.528,51.802,14.142,46.354
E01002868,37.724,97.203,41.512,6.159,40.024
E01002869,40.875,154.665,54.541,17.505,47.59
E01002870,37.775,80.25,44.829,7.647,42.615
E01002871,37.834,94.455,43.281,9.641,40.474
E01002872,37.77,42.257,38.938,0.773,38.893
E01002873,38.663,129.807,51.226,16.553,44.573
E01002874,37.969,79.828,41.165,5.796,39.375
E01002875,37.682,56.32,39.315,2.61,38.714
E01002876,38.328,61.392,40.307,3.078,39.515
E01002877,38.932,132.311,53.088,17.476,45.164
E01002878,39.395,95.892,46.503,8.182,43.134
E01002879,38.175,73.907,41.689,5.166,40.047
E01002880,39.183,80.5,45.988,8.452,42.836
E01002881,38.025,43.727,39.558,1.122,39.321
E01002882,38.992,59.848,41.736,3.771,40.538
E01002883,39.465,95.82,46.17,9.311,43.102
E01002884,39.71,121.569,47.636,12.222,43.109
E01002885,39.843,104.04,43.701,9.379,41.164
E01002886,39.725,73.494,43.46,5.864,41.236
E01002887,41.416,127.447,49.213,14.431,44.279
E01002888,40.421,118.104,47.128,14.642,42.819
E01002889,40.439,166.7,53.469,22.338,45.112
E01002890,40.225,50.775,41.627,1.318,41.363
E01002891,42.369,147.683,51.256,15.319,45.165
E01002892,42.0,133.88,47.486,10.483,43.9
E01002893,39.354,95.727,48.22,11.301,44.837
E01002894,40.038,101.783,51.125,12.791,46.468
E01002895,39.887,93.092,43.716,7.821,41.567
E01002896,39.788,89.535,46.021,8.89,42.847
E01002897,39.303,98.948,44.786,9.927,40.854
E01002898,39.711,66.135,43.746,5.149,42.353
E01002899,40.527,91.185,45.947,10.172,42.165
E01002900,40.464,107.247,48.352,13.206,42.858
E01002901,39.907,136.279,44.257,8.98,41.507
E01002902,42.013,94.991,52.644,13.188,46.855
E01002903,40.536,89.559,45.006,7.523,42.632
E01002904,36.568,74.214,41.785,8.061,39.222
E01002905,37.702,84.137,43.558,9.154,40.099
E01002906,37.051,71.073,40.444,4.31,39.032
E01002907,36.477,40.017,37.37,0.785,37.206
E01002908,36.529,64.045,39.392,3.575,38.264
E01002909,39.064,85.309,43.889,7.125,41.089
E01002910,41.063,96.44,46.207,8.57,43.003
E01002911,41.795,87.298,47.34,8.269,44.31
E01002912,41.594,102.744,48.998,12.274,43.735
E01002913,42.402,112.185,53.193,12.833,47.816
E01002914,40.937,92.374,45.952,8.727,42.814
E01002915,29.719,81.512,38.271,11.072,33.999
E01002916,29.293,81.42,32.101,6.923,30.37
E01002917,29.232,36.441,30.67,1.358,30.171
E01002918,28.187,41.182,29.834,1.851,29.018
E01002919,28.155,106.172,33.689,9.773,29.857
E01002920,29.135,35.065,29.879,0.752,29.664
E01002921,30.597,76.094,33.848,5.338,32.13
E01002922,29.558,80.425,31.317,3.519,30.717
E01002923,31.099,80.648,35.323,8.518,32.476
E01002924,29.47,73.534,30.573,3.042,30.028
E01002925,30.676,80.285,34.594,6.834,32.362
E01002926,29.618,37.77,31.248,1.293,30.951
E01002927,29.696,66.634,32.291,3.694,31.463
E01002928,30.347,61.937,33.764,5.277,32.039
E01002929,30.161,44.985,31.198,1.284,30.872
E01002930,30.955,59.719,33.269,3.272,32.245
E01002931,30.505,54.605,32.067,2.662,31.46
E01002932,30.066,61.444,32.601,3.777,31.685
E01002933,30.357,37.615,31.43,0.912,31.217
E01002934,30.106,38.929,30.944,0.873,30.721
E01002935,31.371,74.886,35.688,6.146,33.558
E01002937,30.634,35.576,31.954,0.934,31.813
E01002938,30.204,52.502,32.327,3.028,31.427
E01002939,27.702,59.215,30.256,4.382,29.038
E01002940,28.114,63.874,31.657,5.784,29.83
E01002941,27.651,88.537,30.646,4.828,29.162
E01002942,27.88,57.089,29.398,2.751,28.906
E01002943,27.97,40.177,29.258,1.797,28.669
E01002944,27.29,37.216,28.691,1.577,28.229
E01002945,27.44,44.476,29.261,2.107,28.647
E01002946,25.629,46.135,27.403,1.89,27.257
E01002947,26.995,52.361,29.071,2.695,28.386
E01002948,24.154,62.467,26.203,3.181,25.316
E01002949,27.081,60.233,30.228,5.153,28.608
E01002950,25.282,57.873,26.862,2.549,26.137
E01002951,30.507,58.469,33.327,4.068,32.197
E01002952,29.853,56.632,31.011,2.211,30.464
E01002953,30.04,76.908,33.826,6.125,31.539
E01002954,30.845,73.734,36.03,6.539,33.779
E01002955,30.815,113.6,37.037,8.235,34.136
E01002956,30.073,58.039,32.319,3.52,31.424
E01002957,30.127,56.498,32.623,3.835,31.66
E01002958,30.286,35.13,31.112,0.483,31.015
E01002959,30.391,50.035,31.525,2.151,31.026
E01002960,30.985,73.661,33.651,4.538,32.445
E01002961,30.238,40.272,31.471,1.331,31.142
E01002962,30.25,37.768,31.233,0.744,31.152
E01002963,30.547,42.044,31.564,1.376,31.25
E01002964,31.341,128.98,38.635,11.006,34.696
E01002965,28.76,72.489,34.926,6.468,33.095
E01002966,30.515,73.794,32.619,5.016,31.22
E01002967,28.761,55.899,32.438,3.991,31.008
E01002968,30.419,146.206,41.82,13.87,36.307
E01002969,32.372,70.604,35.493,5.197,33.993
E01002970,30.814,66.396,34.115,4.758,32.838
E01002971,30.673,93.065,35.138,7.671,32.752
E01002972,31.597,94.536,38.584,8.446,35.643
E01002973,30.601,59.609,33.035,3.995,32.021
E01002974,31.868,83.092,36.212,6.704,33.648
E01002975,29.339,82.767,34.042,8.296,31.356
E01002976,29.059,32.037,30.083,0.554,30.067
E01002977,28.987,61.68,31.267,3.966,30.21
E01002978,28.853,61.77,31.964,4.814,30.589
E01002979,28.615,49.639,30.666,3.227,29.786
E01002980,30.309,59.341,32.603,3.783,31.415
E01002981,29.774,119.024,39.224,11.641,34.944
E01002982,30.437,99.45,37.64,11.031,33.505
E01002983,29.158,56.871,30.788,2.109,30.304
E01002984,30.521,69.662,34.102,5.821,32.046
E01002985,32.75,101.692,37.809,9.991,34.759
E01002986,29.195,43.569,30.4,1.483,30.099
E01002987,29.799,64.516,33.004,4.166,31.579
E01002988,28.315,60.647,31.453,4.791,30.047
E01002989,29.826,52.86,31.384,2.816,30.737
E01002990,30.265,62.282,34.308,4.626,32.544
E01002991,30.771,58.413,33.53,3.986,32.288
E01002992,30.275,36.007,31.079,0.828,30.855
E01002993,28.403,63.317,31.055,3.972,29.849
E01002994,28.032,61.332,30.156,3.75,29.278
E01002995,28.07,69.561,31.451,5.339,29.908
E01002996,29.346,69.17,33.476,6.568,31.095
E01002997,29.309,59.635,32.517,4.398,31.16
E01002998,29.271,48.23,30.919,2.347,30.275
E01002999,29.784,56.769,31.632,3.29,30.862
E01003000,27.239,86.346,30.574,5.59,29.188
E01003001,29.566,85.604,36.371,10.484,32.746
E01003002,28.499,95.146,34.0,8.551,31.299
E01003003,29.427,91.425,35.059,8.81,31.932
E01003004,29.667,107.985,36.886,10.925,32.68
E01003005,28.286,74.35,32.098,6.746,30.242
E01003006,29.298,77.73,32.862,5.302,31.392
E01003007,30.202,47.899,32.631,2.97,31.874
E01003008,30.451,48.332,31.698,1.78,31.393
E01003009,29.749,48.912,31.967,2.708,31.278
E01003010,29.692,68.185,33.075,5.861,31.335
E01003011,29.666,70.452,32.566,5.757,31.177
E01003013,44.034,172.275,55.639,16.522,49.082
E01003014,43.66,107.978,52.348,11.002,48.628
E01003015,41.899,85.593,47.162,7.584,45.07
E01003016,44.378,113.619,53.772,13.731,48.352
E01003017,44.077,119.101,49.809,10.31,46.841
E01003018,36.651,103.78,41.403,11.266,38.077
E01003019,36.889,80.375,40.695,6.562,38.519
E01003020,37.307,98.838,43.101,9.45,39.994
E01003021,36.208,40.205,36.874,0.675,36.628
E01003022,36.348,59.24,38.381,3.58,37.39
E01003023,36.934,96.42,43.39,11.54,39.422
E01003024,36.868,99.725,46.271,13.45,41.309
E01003025,36.297,75.04,39.855,5.712,38.103
E01003026,35.943,85.566,39.95,7.092,37.893
E01003027,35.937,47.893,37.365,1.847,36.848
E01003028,35.936,88.144,37.877,4.174,37.157
E01003029,36.015,77.974,40.974,7.631,38.309
E01003030,36.439,100.479,44.942,11.382,40.719
E01003031,37.194,91.633,43.765,9.781,39.969
E01003032,37.268,109.126,44.223,9.27,41.003
E01003033,36.074,82.387,37.87,2.84,37.367
E01003034,37.769,76.061,42.397,6.902,40.002
E01003035,37.433,84.328,41.482,7.021,39.214
E01003036,37.269,47.143,38.664,1.536,38.287
E01003037,38.624,82.666,44.436,7.798,41.557
E01003038,37.767,84.792,43.218,8.119,40.436
E01003039,37.443,105.297,43.176,9.83,39.431
E01003040,37.742,89.689,43.609,9.367,40.037
E01003041,37.521,94.12,43.284,9.059,40.291
E01003042,37.928,86.552,43.306,7.462,40.499
E01003043,37.065,61.843,40.055,3.886,38.909
E01003044,36.742,48.339,38.034,1.994,37.409
E01003045,38.522,83.176,42.71,7.131,40.573
E01003046,37.465,57.555,39.642,3.395,38.595
E01003047,39.132,126.062,48.383,14.144,43.444
E01003048,37.896,81.173,40.968,4.546,39.639
E01003049,38.287,76.276,41.089,5.073,39.392
E01003050,38.127,83.405,43.271,7.477,40.614
E01003051,36.828,82.371,43.36,8.107,40.753
E01003052,36.861,68.825,40.418,4.457,38.989
E01003053,37.682,119.623,40.762,8.685,38.961
E01003054,38.004,84.976,42.873,8.116,39.966
E01003055,37.58,118.548,43.665,12.559,39.575
E01003056,37.403,44.784,38.484,1.182,38.271
E01003057,37.47,80.55,41.797,6.907,39.423
E01003058,37.407,66.336,40.017,5.248,38.472
E01003059,38.672,82.96,41.953,7.709,39.81
E01003060,38.717,103.262,43.183,8.15,40.5
E01003061,38.482,111.78,49.312,14.936,43.322
E01003062,32.412,65.784,35.885,5.117,34.105
E01003063,32.411,61.064,34.524,4.179,33.248
E01003064,32.896,64.448,35.537,4.678,34.142
E01003065,32.815,35.082,33.352,0.47,33.148
E01003066,32.762,58.998,35.289,3.592,34.232
E01003067,33.048,56.386,36.106,4.199,34.608
E01003068,32.496,47.214,34.481,2.546,33.739
E01003069,32.408,52.404,34.192,3.037,33.167
E01003070,32.704,44.989,34.046,1.342,33.848
E01003071,36.858,64.039,39.375,3.521,38.207
E01003072,36.257,59.867,38.446,3.724,37.375
E01003073,36.668,90.915,40.819,5.702,38.46
E01003074,34.522,90.072,38.339,6.434,35.995
E01003075,37.506,66.786,38.936,2.577,38.332
