LSOA11CD,PM10d-2013-min,PM10d-2013-max,PM10d-2013-mean,PM10d-2013-std,PM10d-2013-median
E01002518,8.265,19.729,9.018,1.416,8.68
E01002519,7.864,21.236,8.441,1.208,8.139
E01002520,7.704,21.916,8.429,1.393,8.096
E01002521,7.713,37.693,10.134,3.786,8.916
E01002523,8.227,20.125,9.454,2.199,8.907
E01002525,8.816,28.603,9.638,1.324,9.387
E01002526,9.112,22.228,9.788,1.232,9.49
E01002527,8.39,46.513,9.617,3.497,8.935
E01002528,9.102,57.943,10.35,2.661,9.708
E01002529,9.721,34.403,11.644,3.858,10.307
E01002530,9.063,43.682,10.616,2.854,9.815
E01002531,8.648,32.195,10.087,2.905,9.362
E01002532,9.053,42.327,10.575,3.377,9.68
E01002533,6.87,29.443,7.547,1.275,7.376
E01002534,7.484,10.369,7.997,0.363,7.942
E01002535,8.285,36.86,10.216,3.195,9.099
E01002536,7.609,21.389,8.782,1.494,8.432
E01002537,7.707,22.383,8.834,1.478,8.499
E01002538,7.153,53.849,7.977,2.285,7.502
E01002539,7.467,34.491,8.678,3.207,7.921
E01002540,9.258,31.92,10.774,3.216,9.861
E01002541,9.263,31.147,9.915,1.867,9.594
E01002542,9.185,11.992,9.602,0.438,9.487
E01002543,9.259,39.931,11.356,3.88,10.15
E01002544,9.237,10.135,9.409,0.17,9.357
E01002545,9.25,35.071,10.89,3.485,9.849
E01002546,9.526,43.235,12.456,4.446,10.759
E01002547,9.337,40.976,10.843,3.805,9.89
E01002548,8.595,45.768,9.487,2.3,9.073
E01002549,8.64,22.437,9.773,1.898,9.132
E01002550,8.312,11.061,8.693,0.333,8.627
E01002551,8.511,18.961,8.977,1.003,8.722
E01002552,8.525,25.58,9.769,2.176,9.197
E01002553,8.655,22.27,9.666,1.984,9.109
E01002554,7.89,56.952,9.273,2.981,8.578
E01002555,8.958,27.732,10.2,1.738,9.639
E01002556,9.029,23.769,9.734,1.577,9.359
E01002557,8.796,27.521,10.352,1.928,9.793
E01002558,9.019,26.941,10.29,2.538,9.54
E01002559,8.089,43.874,9.508,2.619,8.835
E01002560,8.488,22.158,9.155,0.877,9.013
E01002561,8.46,9.443,8.62,0.193,8.531
E01002562,11.245,70.126,12.687,2.761,11.977
E01002563,10.781,49.846,13.73,4.948,11.914
E01002564,11.572,94.534,15.594,10.733,12.78
E01002565,10.95,122.37,18.497,13.697,13.711
E01002566,11.633,105.572,19.047,14.725,13.776
E01002567,11.466,23.129,12.461,1.475,12.133
E01002568,12.055,84.665,16.77,11.35,13.339
E01002569,12.843,152.238,23.821,22.089,15.209
E01002570,12.401,48.768,15.741,5.465,13.641
E01002571,11.367,42.158,13.683,3.306,12.861
E01002572,10.873,46.032,11.761,2.65,11.223
E01002573,12.101,32.086,13.231,2.282,12.615
E01002574,12.425,53.927,13.668,3.13,13.136
E01002575,12.558,133.975,19.293,16.54,14.072
E01002576,11.311,98.053,13.928,8.761,12.082
E01002577,11.66,111.096,16.335,12.213,13.049
E01002578,11.214,41.193,12.489,2.784,11.77
E01002579,10.976,35.984,12.497,2.739,11.66
E01002580,12.396,116.128,17.683,11.475,14.156
E01002581,11.324,106.756,15.496,9.22,12.889
E01002582,11.451,111.834,14.496,10.482,12.113
E01002583,9.626,44.932,12.462,5.377,10.759
E01002584,9.419,26.095,10.855,2.397,10.207
E01002585,10.268,56.367,13.85,6.744,11.517
E01002586,9.376,77.309,11.637,6.011,9.946
E01002587,9.66,39.715,12.649,4.475,10.986
E01002588,9.523,36.348,10.776,3.116,10.084
E01002589,9.172,81.497,10.681,3.974,9.748
E01002590,8.949,22.699,9.603,1.474,9.217
E01002591,8.883,10.153,9.17,0.215,9.122
E01002592,8.999,52.362,10.787,3.996,9.813
E01002593,8.979,40.401,10.852,3.973,9.723
E01002594,9.175,46.161,10.864,3.201,9.96
E01002595,8.987,55.369,10.67,3.754,9.668
E01002596,8.289,17.522,8.934,1.182,8.642
E01002598,8.93,22.277,9.986,1.895,9.414
E01002599,8.764,9.831,9.103,0.195,9.076
E01002600,8.667,14.272,9.046,0.407,8.986
E01002601,7.969,28.333,8.537,1.148,8.218
E01002602,8.364,16.406,8.901,1.083,8.66
E01002603,8.679,14.348,9.235,0.674,9.074
E01002604,8.969,39.691,10.795,4.739,9.303
E01002605,9.106,45.632,12.123,5.098,10.134
E01002606,9.227,28.515,10.853,3.219,9.688
E01002607,9.044,42.866,10.736,3.206,9.785
E01002608,9.002,43.394,11.768,4.041,10.172
E01002609,8.909,24.307,10.02,1.499,9.688
E01002610,8.298,63.358,9.276,2.59,8.613
E01002611,8.772,38.624,9.714,2.843,9.02
E01002612,8.999,40.584,10.501,3.267,9.681
E01002613,8.961,37.872,10.271,3.125,9.572
E01002614,8.553,23.616,9.372,1.482,9.029
E01002615,8.6,42.101,9.393,2.195,8.907
E01002616,8.746,23.155,9.843,1.881,9.244
E01002617,8.562,21.247,9.264,1.008,8.985
E01002618,9.863,18.76,10.448,1.093,10.158
E01002619,9.726,17.956,10.426,1.209,10.116
E01002620,9.871,32.13,11.278,2.661,10.425
E01002621,9.744,59.763,12.515,6.052,10.711
E01002622,9.746,52.531,12.907,6.386,10.839
E01002623,9.876,45.968,13.986,6.871,11.439
E01002624,10.024,36.634,11.049,2.381,10.455
E01002625,9.987,30.928,11.252,2.693,10.553
E01002626,10.139,46.264,13.057,4.604,11.303
E01002627,9.884,20.131,10.566,0.69,10.445
E01002628,9.742,54.133,11.559,4.205,10.475
E01002629,9.725,58.63,11.343,4.489,10.345
E01002630,10.283,57.624,13.361,6.332,11.185
E01002631,9.804,19.661,10.635,1.404,10.17
E01002632,10.128,29.827,12.12,3.611,10.796
E01002633,9.619,67.976,12.921,6.299,10.771
E01002634,9.598,27.413,10.709,1.766,10.215
E01002635,9.49,60.905,11.326,5.182,9.969
E01002636,9.603,17.132,10.201,0.939,9.949
E01002637,9.997,89.561,13.658,8.044,11.142
E01002638,9.668,29.155,10.667,2.22,10.059
E01002639,10.126,17.389,10.759,0.862,10.529
E01002640,9.955,21.222,10.689,1.351,10.291
E01002641,9.995,19.134,10.709,1.112,10.428
E01002642,9.966,46.391,11.822,4.089,10.675
E01002643,10.143,32.778,11.318,2.77,10.564
E01002645,9.82,34.811,10.592,1.488,10.34
E01002646,9.836,48.562,11.742,3.583,10.706
E01002647,9.366,25.788,10.357,1.728,9.919
E01002648,9.851,37.686,11.569,3.571,10.575
E01002649,9.819,23.276,11.169,2.222,10.469
E01002650,8.832,24.674,9.353,1.183,9.091
E01002651,9.791,29.486,10.671,2.022,10.115
E01002652,9.399,23.681,10.853,2.355,10.136
E01002653,9.66,11.771,10.035,0.302,9.942
E01002654,9.518,19.226,9.894,0.757,9.68
E01002655,9.565,13.574,9.883,0.345,9.787
E01002656,9.6,17.925,10.295,1.041,9.992
E01002657,9.584,13.364,10.026,0.518,9.865
E01002658,9.987,15.194,10.349,0.456,10.252
E01002659,9.633,19.497,10.493,1.008,10.276
E01002660,9.5,30.091,10.501,1.898,9.99
E01002661,9.43,33.852,10.498,2.563,9.825
E01002662,9.812,30.952,11.368,2.873,10.39
E01002663,9.807,48.836,11.304,3.125,10.418
E01002664,10.093,31.326,12.178,3.573,10.869
E01002665,9.621,26.588,10.606,1.971,10.102
E01002666,9.425,23.44,9.821,1.204,9.604
E01002667,9.95,29.934,11.351,2.067,10.727
E01002668,9.875,51.479,11.539,3.577,10.586
E01002669,9.626,12.554,10.123,0.378,10.072
E01002670,9.549,36.426,10.573,2.464,9.943
E01002671,10.05,28.439,10.582,1.426,10.342
E01002672,9.729,30.917,10.664,2.164,10.163
E01002673,9.832,12.678,10.153,0.449,10.031
E01002674,10.217,38.986,11.335,2.677,10.653
E01002675,10.448,41.578,11.482,2.147,10.925
E01002676,9.615,51.516,10.614,3.547,9.865
E01002677,10.207,33.051,11.896,3.052,10.941
E01002678,9.629,62.989,11.309,3.726,10.334
E01002679,10.545,44.981,13.459,5.503,11.667
E01002680,10.248,51.381,11.884,4.415,10.71
E01002681,10.344,32.611,11.753,2.945,10.916
E01002682,10.471,67.219,12.356,3.809,11.229
E01002683,10.321,27.269,11.268,1.825,10.767
E01002684,10.991,96.482,14.338,7.414,12.186
E01002686,9.983,30.19,10.765,1.568,10.421
E01002687,12.499,113.618,17.943,14.548,13.816
E01002689,12.464,116.001,17.128,14.624,13.11
E01002690,12.468,91.916,17.169,12.389,13.413
E01002691,11.744,54.559,14.247,6.002,12.668
E01002692,11.919,90.16,18.151,11.275,13.828
E01002693,12.216,40.265,13.806,3.76,12.868
E01002694,16.09,35.7,17.77,3.085,16.777
E01002695,16.146,66.039,18.91,6.375,16.894
E01002696,14.968,78.934,19.035,9.591,16.494
E01002697,16.395,66.812,19.015,6.266,17.364
E01002698,14.04,18.711,14.899,0.857,14.613
E01002699,14.405,21.092,15.333,1.048,15.057
E01002700,14.515,24.241,15.776,1.289,15.415
E01002701,16.922,76.522,22.223,9.833,18.613
E01002702,16.733,60.894,19.136,6.327,17.381
E01002703,16.806,33.345,18.595,3.403,17.474
E01002704,17.013,83.525,21.102,7.917,18.202
E01002706,16.735,47.755,19.2,4.344,17.935
E01002707,16.845,92.291,23.278,9.975,19.186
E01002708,14.388,43.529,15.852,2.89,15.12
E01002709,15.725,60.843,17.613,4.33,16.513
E01002710,15.726,44.981,18.903,4.18,17.537
E01002711,17.002,99.086,22.989,9.831,19.24
E01002712,14.022,34.094,16.05,3.419,14.985
E01002713,14.033,35.516,15.916,3.404,14.769
E01002714,14.729,31.571,16.244,2.438,15.605
E01002715,14.9,30.88,16.24,2.716,15.557
E01002716,13.871,43.896,16.837,5.07,14.92
E01002717,13.949,39.927,16.142,3.628,14.841
E01002718,13.854,37.255,14.985,2.177,14.364
E01002719,14.126,48.188,16.537,4.877,15.043
E01002720,13.93,40.482,15.923,4.398,14.498
E01002721,13.867,28.347,14.896,1.583,14.486
E01002722,14.419,41.321,16.215,3.787,15.008
E01002723,17.003,33.915,19.294,3.704,17.86
E01002724,17.386,67.063,21.645,7.022,19.067
E01002725,17.33,35.514,19.586,3.159,18.285
E01002726,17.316,49.938,20.762,4.659,18.94
E01002727,16.981,103.508,20.848,9.023,18.093
E01002728,17.412,68.181,24.668,9.816,20.112
E01002729,16.997,40.574,18.536,2.98,17.75
E01002730,14.0,51.927,16.942,5.052,15.042
E01002731,13.195,93.738,17.018,6.998,14.824
E01002732,13.464,45.56,16.97,6.274,14.84
E01002733,13.24,46.995,14.568,3.361,13.703
E01002734,12.637,81.871,18.252,10.788,14.194
E01002735,12.608,22.485,13.521,1.548,13.126
E01002736,12.631,13.888,12.979,0.242,12.918
E01002737,12.799,25.591,14.03,2.008,13.38
E01002738,13.41,31.435,14.813,2.832,13.85
E01002739,13.527,51.211,15.478,4.019,14.36
E01002740,13.564,50.421,15.639,4.77,14.426
E01002741,13.091,29.846,14.81,3.119,13.674
E01002742,13.103,34.145,14.425,2.693,13.669
E01002743,13.235,26.928,14.999,3.05,13.922
E01002744,13.391,27.5,14.619,2.494,13.823
E01002745,13.391,31.377,14.149,1.818,13.724
E01002747,13.541,47.131,16.13,5.111,14.296
E01002748,13.428,71.549,15.623,6.1,13.952
E01002749,13.305,30.465,14.997,3.192,13.914
E01002751,14.012,59.406,16.805,5.409,15.027
E01002752,13.253,20.847,14.311,1.508,13.784
E01002753,12.112,20.944,13.182,1.776,12.541
E01002754,11.765,75.158,14.641,5.781,12.875
E01002755,11.664,27.664,13.18,2.848,12.197
E01002756,11.625,21.007,12.517,1.21,12.159
E01002757,11.494,23.368,12.014,1.052,11.743
E01002758,11.57,31.631,13.35,3.053,12.296
E01002759,11.55,19.994,12.503,1.335,12.181
E01002760,12.072,36.389,13.149,2.256,12.492
E01002762,13.605,52.056,15.45,3.326,14.341
E01002763,14.165,60.257,19.109,7.816,15.639
E01002764,13.59,49.537,16.387,5.364,14.528
E01002765,13.617,39.324,15.437,2.776,14.491
E01002766,13.642,41.904,15.316,3.422,14.273
E01002767,13.932,67.01,16.937,5.66,14.915
E01002768,12.834,36.834,15.313,3.904,13.876
E01002769,12.444,17.771,12.811,0.509,12.661
E01002770,12.487,70.567,17.59,8.372,14.156
E01002771,12.492,34.451,14.396,3.585,13.084
E01002772,12.573,50.328,15.709,6.119,13.686
E01002773,12.46,32.804,13.391,2.004,12.82
E01002774,12.602,51.874,15.23,4.918,13.769
E01002775,13.867,31.032,15.865,2.859,14.836
E01002776,13.997,61.803,16.797,5.416,14.884
E01002777,13.429,19.298,14.612,1.221,14.11
E01002778,13.385,36.269,15.21,3.232,14.279
E01002779,13.699,33.473,15.536,2.796,14.448
E01002780,13.671,30.722,14.915,2.377,14.165
E01002781,13.617,27.405,15.885,3.16,14.55
E01002782,13.143,28.606,14.619,2.496,13.663
E01002783,13.131,40.873,15.171,3.54,14.171
E01002784,12.721,25.429,13.647,1.618,13.163
E01002785,12.562,49.705,14.269,4.379,13.199
E01002786,12.873,76.248,16.006,6.526,13.941
E01002787,12.814,46.77,14.4,3.937,13.398
E01002788,12.642,17.921,13.323,1.094,13.003
E01002789,12.66,48.024,13.671,2.523,13.112
E01002790,14.417,50.377,17.371,5.104,15.658
E01002791,14.986,44.871,18.622,5.419,16.47
E01002792,14.925,34.828,16.536,3.149,15.521
E01002793,14.936,41.396,16.877,3.192,15.886
E01002794,15.027,73.13,19.641,8.694,16.681
E01002795,14.352,63.654,16.938,6.056,15.056
E01002796,13.968,18.994,14.393,0.642,14.213
E01002797,14.549,50.221,17.986,6.675,15.612
E01002798,14.678,41.566,16.288,3.254,15.245
E01002799,14.744,45.733,16.4,3.968,15.354
E01002800,14.698,19.884,15.221,0.583,15.08
E01002801,15.525,55.169,18.122,5.474,16.643
E01002802,14.855,22.656,16.139,0.995,15.882
E01002803,15.813,81.722,20.702,9.182,17.514
E01002804,12.099,27.636,13.947,2.797,12.977
E01002805,12.263,25.461,13.731,2.154,12.903
E01002806,12.296,22.28,13.085,1.4,12.721
E01002807,12.525,27.741,13.829,2.545,12.986
E01002808,12.366,29.688,13.63,2.064,13.08
E01002809,12.559,48.319,13.774,3.543,13.075
E01002810,12.785,50.287,15.026,5.221,13.589
E01002811,11.733,19.523,12.403,0.853,12.194
E01002812,14.414,53.152,16.24,4.168,15.202
E01002813,14.466,47.297,15.589,2.297,15.141
E01002814,14.858,88.365,22.112,10.419,17.838
E01002815,15.52,100.35,23.569,13.972,17.604
E01002816,14.474,53.985,17.387,6.386,15.24
E01002817,14.827,51.397,17.66,5.323,15.688
E01002818,16.714,128.454,24.283,14.725,18.744
E01002819,15.563,112.662,22.262,13.666,17.589
E01002820,15.477,89.238,21.118,11.66,17.6
E01002821,15.723,106.613,25.249,14.862,19.125
E01002822,15.842,50.698,19.135,5.815,16.902
E01002823,15.656,37.572,18.357,3.552,17.294
E01002824,14.144,46.751,15.474,3.775,14.601
E01002825,13.559,37.447,15.323,2.951,14.644
E01002826,14.114,116.841,18.688,12.142,15.343
E01002827,14.328,69.969,17.927,7.742,15.626
E01002828,13.93,46.858,17.419,5.284,15.718
E01002829,14.061,26.974,15.121,2.039,14.515
E01002830,14.117,27.05,15.215,1.792,14.795
E01002831,14.212,39.258,16.059,3.346,14.978
E01002832,14.105,22.755,15.329,1.778,14.681
E01002833,13.9,26.684,15.668,2.286,14.843
E01002834,15.487,55.461,17.223,4.117,16.159
E01002835,15.444,96.375,21.468,12.25,17.356
E01002836,15.332,30.275,16.508,2.263,15.783
E01002837,15.166,29.504,16.833,2.494,15.823
E01002838,15.275,47.643,17.981,5.448,16.142
E01002839,15.606,85.801,25.141,18.018,17.258
E01002840,14.988,99.114,22.566,12.838,17.04
E01002841,13.771,57.417,16.241,5.248,14.84
E01002842,15.744,51.375,19.755,6.705,16.775
E01002843,14.082,91.094,21.049,10.063,17.254
E01002844,15.075,74.611,18.931,9.076,15.879
E01002845,15.432,70.161,22.157,11.374,17.444
E01002846,14.43,48.849,17.315,5.271,15.427
E01002847,15.118,35.162,17.806,4.639,16.346
E01002848,14.797,127.46,24.621,18.254,17.49
E01002849,15.681,74.085,20.743,9.67,16.778
E01002850,15.771,71.036,21.826,10.772,17.636
E01002851,15.776,91.606,25.58,14.532,18.811
E01002852,11.988,68.058,14.616,4.893,13.411
E01002853,13.662,42.296,15.945,4.741,14.548
E01002854,13.687,54.061,18.748,7.801,15.609
E01002855,13.686,29.239,14.838,2.472,14.217
E01002856,13.716,40.036,16.845,4.251,14.97
E01002857,13.462,49.899,15.322,5.257,13.892
E01002858,15.424,31.942,17.755,3.711,16.424
E01002859,15.602,65.767,19.05,5.879,17.026
E01002860,15.441,49.666,16.695,2.702,16.096
E01002861,15.435,41.809,18.049,4.607,16.35
E01002862,15.282,30.197,16.511,2.302,15.97
E01002863,15.796,60.625,19.599,7.138,17.04
E01002864,13.47,67.848,15.646,5.082,14.146
E01002865,13.678,50.903,16.13,5.686,14.472
E01002866,14.105,82.947,18.403,9.744,15.225
E01002867,14.473,93.087,20.155,9.667,16.706
E01002868,13.489,58.487,15.137,3.756,14.306
E01002869,14.564,131.101,22.398,13.65,17.147
E01002870,13.221,44.144,16.428,4.61,15.052
E01002871,13.283,53.096,16.05,6.172,14.387
E01002872,13.217,15.078,13.692,0.313,13.688
E01002873,13.564,83.924,20.495,12.143,15.971
E01002874,13.314,37.616,14.703,3.121,13.863
E01002875,13.238,24.981,14.028,1.492,13.694
E01002876,13.131,22.682,13.977,1.407,13.583
E01002877,13.273,106.153,22.854,15.237,16.334
E01002878,13.772,49.878,16.812,4.137,15.038
E01002879,13.356,31.005,14.738,2.284,14.065
E01002880,13.713,38.122,16.668,4.236,15.047
E01002881,13.312,15.724,13.927,0.477,13.811
E01002882,13.923,22.759,14.949,1.554,14.453
E01002883,14.152,52.147,17.414,5.589,15.642
E01002884,14.249,77.258,18.53,7.942,15.901
E01002885,14.506,58.556,16.426,6.009,15.078
E01002886,14.181,32.719,15.882,2.779,14.929
E01002887,15.067,81.878,19.394,10.624,16.224
E01002888,14.624,84.124,18.835,12.271,15.674
E01002889,14.484,116.287,22.138,17.762,16.166
E01002890,14.437,18.516,15.017,0.515,14.901
E01002891,15.257,111.625,20.303,11.121,16.429
E01002892,15.123,104.253,18.258,8.055,16.051
E01002893,14.236,49.0,18.693,6.632,16.579
E01002894,14.49,54.958,20.073,7.521,17.061
E01002895,14.761,45.085,16.431,4.148,15.337
E01002896,14.686,39.952,17.438,4.483,15.824
E01002897,14.224,53.914,16.917,5.714,14.862
E01002898,14.674,29.599,16.519,2.777,15.694
E01002899,14.748,40.125,16.91,4.628,15.36
E01002900,14.916,68.059,19.656,9.914,15.824
E01002901,14.725,104.938,17.196,6.952,15.352
E01002902,15.469,46.466,20.277,6.887,17.262
E01002903,14.783,40.011,16.549,3.283,15.606
E01002904,12.402,43.379,15.379,6.24,13.382
E01002905,13.012,44.674,16.0,5.8,13.907
E01002906,12.664,29.502,14.034,1.955,13.414
E01002907,12.368,13.762,12.689,0.295,12.581
E01002908,12.394,24.742,13.491,1.496,13.033
E01002909,13.595,38.879,15.7,3.512,14.382
E01002910,15.038,51.32,17.414,4.563,15.827
E01002911,15.258,40.201,17.76,4.184,16.255
E01002912,15.146,56.615,18.673,6.739,16.001
E01002913,15.259,68.626,20.652,7.63,17.453
E01002914,15.016,41.228,17.033,4.011,15.74
E01002915,9.373,45.671,13.455,6.972,10.885
E01002916,9.12,54.464,10.646,5.127,9.551
E01002917,9.099,11.792,9.618,0.511,9.435
E01002918,8.859,14.122,9.41,0.64,9.164
E01002919,8.847,96.249,11.501,6.395,9.434
E01002920,9.072,11.663,9.321,0.311,9.221
E01002921,9.453,46.275,10.81,3.043,10.005
E01002922,9.17,52.478,9.836,2.629,9.48
E01002923,9.729,53.136,12.109,6.601,10.212
E01002924,9.123,43.52,9.604,2.158,9.281
E01002925,9.646,52.671,11.635,4.832,10.286
E01002926,9.142,12.11,9.582,0.468,9.439
E01002927,9.198,33.098,10.237,1.998,9.822
E01002928,9.514,28.187,10.98,2.822,10.099
E01002929,9.609,15.389,9.987,0.49,9.864
E01002930,9.813,26.573,10.673,1.498,10.254
E01002931,9.809,22.088,10.335,1.242,10.031
E01002932,9.253,26.729,10.198,1.967,9.753
E01002933,9.685,12.687,10.098,0.373,10.007
E01002934,9.521,13.525,9.901,0.387,9.813
E01002935,9.903,39.812,11.914,3.645,10.747
E01002937,9.743,11.86,10.295,0.398,10.195
E01002938,9.558,19.069,10.343,1.318,9.99
E01002939,8.53,27.491,9.55,2.378,8.942
E01002940,8.567,31.113,10.172,3.152,9.234
E01002941,8.525,51.886,9.661,2.647,9.003
E01002942,8.571,24.63,9.1,1.312,8.877
E01002943,8.48,12.077,8.906,0.532,8.74
E01002944,8.366,12.619,8.899,0.68,8.689
E01002945,8.387,15.936,8.984,0.8,8.767
E01002946,7.761,17.326,8.359,0.797,8.261
E01002947,8.22,20.241,8.953,1.193,8.639
E01002948,7.191,31.369,7.981,1.616,7.614
E01002949,8.199,27.914,9.564,2.839,8.72
E01002950,7.613,26.176,8.161,1.136,7.906
E01002951,9.683,26.984,10.739,2.224,10.103
E01002952,9.478,27.26,9.92,1.235,9.639
E01002953,9.542,44.706,11.18,3.129,10.069
E01002954,9.764,35.012,12.064,3.576,10.766
E01002955,9.902,99.716,13.101,5.94,11.183
E01002956,9.534,26.242,10.563,2.156,10.016
E01002957,9.563,27.707,10.65,2.354,9.988
E01002958,9.456,11.119,9.741,0.188,9.698
E01002959,9.515,22.885,10.072,1.355,9.751
E01002960,9.605,30.067,10.727,2.187,10.169
E01002961,9.472,14.29,9.893,0.526,9.728
E01002962,9.45,12.195,9.711,0.269,9.638
E01002963,9.576,15.083,9.997,0.615,9.849
E01002964,9.764,117.403,13.415,8.183,11.031
E01002965,9.102,39.134,11.554,3.643,10.439
E01002966,9.199,32.2,10.062,2.392,9.382
E01002967,9.109,21.344,10.325,1.919,9.674
E01002968,9.71,135.996,15.759,10.439,11.893
E01002969,9.903,31.41,11.313,2.789,10.546
E01002970,9.265,28.695,10.62,2.393,10.013
E01002971,9.304,58.297,11.426,4.684,10.102
E01002972,10.182,62.23,13.334,5.404,11.584
E01002973,9.297,25.969,10.271,2.078,9.787
E01002974,10.139,47.442,11.944,3.699,10.64
E01002975,9.244,47.714,11.372,5.232,9.887
E01002976,9.204,10.197,9.475,0.195,9.434
E01002977,9.122,27.107,10.05,2.092,9.487
E01002978,9.019,29.285,10.358,2.572,9.66
E01002979,9.016,20.963,9.844,1.738,9.356
E01002980,9.531,26.003,10.473,1.901,9.931
E01002981,9.373,87.715,13.836,7.487,11.205
E01002982,9.604,65.389,13.202,7.703,10.669
E01002983,9.197,23.298,9.754,0.932,9.558
E01002984,9.565,31.55,11.163,3.137,10.133
E01002985,10.451,72.544,13.106,7.403,11.218
E01002986,9.125,16.05,9.525,0.644,9.379
E01002987,9.226,29.47,10.257,1.765,9.728
E01002988,8.794,24.532,10.141,2.479,9.396
E01002989,9.239,21.286,9.897,1.515,9.531
E01002990,9.329,22.957,10.875,2.038,10.132
E01002991,9.406,21.781,10.605,1.733,10.04
E01002992,9.2,11.059,9.467,0.284,9.372
E01002993,8.793,29.178,9.847,2.05,9.301
E01002994,8.619,27.508,9.47,1.941,9.034
E01002995,8.64,37.507,10.122,2.931,9.328
E01002996,9.113,38.003,11.1,3.889,9.749
E01002997,9.097,25.118,10.517,2.284,9.881
E01002998,9.072,19.21,9.734,1.156,9.424
E01002999,9.249,22.156,9.922,1.512,9.557
E01003000,8.377,45.834,9.862,3.242,9.163
E01003001,9.219,46.377,12.544,6.529,10.371
E01003002,8.792,66.569,11.372,5.714,9.761
E01003003,9.183,53.419,11.76,5.123,10.079
E01003004,9.229,85.413,13.074,7.947,10.388
E01003005,8.77,41.712,10.452,4.197,9.375
E01003006,9.141,45.438,10.718,3.268,9.846
E01003007,9.456,18.85,10.467,1.557,10.046
E01003008,9.66,19.502,10.136,0.916,9.968
E01003009,9.332,19.925,10.239,1.359,9.896
E01003010,9.316,37.915,11.023,3.811,9.976
E01003011,9.396,36.265,10.774,3.543,9.954
E01003013,16.555,122.695,22.983,10.95,18.842
E01003014,16.537,63.719,20.938,6.821,18.611
E01003015,15.738,43.913,18.325,4.689,17.048
E01003016,17.88,68.9,23.055,9.286,19.534
E01003017,17.201,75.932,20.218,6.912,18.375
E01003018,12.528,58.515,14.838,6.849,13.076
E01003019,12.739,41.235,14.617,3.963,13.434
E01003020,12.843,51.021,15.358,5.124,13.837
E01003021,12.435,13.806,12.671,0.254,12.569
E01003022,12.539,25.639,13.5,1.93,12.995
E01003023,12.746,54.935,16.082,7.132,13.666
E01003024,12.604,54.815,16.945,8.173,14.126
E01003025,12.439,34.936,13.946,2.941,13.086
E01003026,12.601,48.374,14.514,4.513,13.313
E01003027,12.44,17.817,13.052,0.806,12.828
E01003028,12.446,50.118,13.416,2.806,13.01
E01003029,12.479,40.139,14.85,4.482,13.406
E01003030,12.747,64.343,17.031,7.486,14.378
E01003031,13.061,59.347,16.711,6.96,14.256
E01003032,13.066,73.198,16.515,6.075,14.612
E01003033,12.501,47.115,13.336,1.904,13.069
E01003034,13.423,37.156,15.454,3.969,14.212
E01003035,13.26,41.955,14.815,3.83,13.777
E01003036,13.234,15.192,13.674,0.378,13.586
E01003037,13.752,39.5,16.082,4.201,14.573
E01003038,13.325,44.648,15.963,4.838,14.352
E01003039,13.33,62.51,16.345,6.049,14.229
E01003040,13.32,52.496,16.486,6.18,14.124
E01003041,13.302,52.443,15.853,5.31,14.274
E01003042,13.352,48.504,15.861,4.465,14.244
E01003043,12.957,28.283,14.315,2.326,13.69
E01003044,12.819,19.004,13.438,1.027,13.121
E01003045,13.847,41.433,15.789,4.121,14.666
E01003046,13.341,24.79,14.42,1.818,13.89
E01003047,13.827,87.237,17.994,9.488,15.048
E01003048,13.459,37.048,14.657,2.306,14.006
E01003049,13.648,35.168,14.612,2.3,14.008
E01003050,13.248,39.676,15.502,4.067,14.142
E01003051,12.871,37.631,15.525,4.063,14.221
E01003052,12.891,28.41,14.416,2.291,13.689
E01003053,12.914,76.762,14.543,6.489,13.508
E01003054,13.098,42.15,15.487,4.52,14.043
E01003055,12.985,74.091,15.83,7.852,13.674
E01003056,12.934,16.448,13.328,0.478,13.213
E01003057,13.005,38.827,14.995,3.586,13.837
E01003058,12.943,29.006,14.152,2.725,13.4
E01003059,13.766,41.683,15.413,4.747,14.251
E01003060,13.771,55.579,15.867,4.693,14.471
E01003061,13.445,66.785,19.097,9.48,15.372
E01003062,10.797,26.891,12.252,2.281,11.468
E01003063,10.772,24.058,11.704,2.006,11.142
E01003064,10.974,26.08,12.088,2.212,11.46
E01003065,10.95,11.869,11.174,0.188,11.099
E01003066,10.932,26.77,12.085,1.941,11.542
E01003067,11.062,28.312,12.585,2.608,11.693
E01003068,10.868,17.463,11.734,1.247,11.368
E01003069,10.823,21.511,11.536,1.39,11.088
E01003070,10.826,16.05,11.313,0.622,11.188
E01003071,12.689,28.709,14.0,1.935,13.355
E01003072,12.49,26.527,13.515,2.272,12.825
E01003073,12.662,46.439,14.592,2.888,13.506
E01003074,11.778,55.071,13.591,3.688,12.387
E01003075,13.355,29.385,13.916,1.287,13.665
E01003076,12.592,69.48,15.001,5.625,13.564
E01003077,13.098,34.055,15.035,3.243,14.035
E01003078,12.579,24.148,13.624,1.893,13.072
E01003079,11.747,35.215,13.477,3.085,12.391
E01003080,11.593,19.161,12.098,0.765,11.947
E01003081,11.352,33.965,12.948,2.898,11.881
E01003082,11.119,23.65,12.205,1.99,11.646
E01003083,11.337,20.625,11.994,1.021,11.77
E01003084,11.287,27.664,12.101,2.131,11.573
E01003085,11.236,21.738,11.808,1.244,11.515
E01003086,11.048,19.74,11.96,1.869,11.368
